SEQID	ATF3	GABPA	BHLHE40	CEBPB	CTCF	ELK1	FOSL2	FOXA1	FOXA2	HNF4A	HNF4G	JUND	MAFK	MAX	NFE2L2	REST	USF2	YY1	ZBTB33
3:193593262-193593362	2.013e-09	0.000278	2.865e-09	3.099e-13	5.98e-10	1.344e-07	4.077e-08	3.756e-16	1.497e-12	1.947e-19	6.876e-11	6.893e-11	5.597e-08	5.345e-06	6.368e-07	4.521e-16	2.779e-10	1.163e-09	6.414e-06
11:118359489-118359589	0.002489	0.0002246	8.854e-08	1.134e-05	2.181e-09	5.756e-05	1.443e-12	4.773e-14	2.594e-10	5.654e-16	1.589e-09	3.625e-17	6.82e-07	8.949e-06	1.046e-07	8.495e-17	2.283e-10	6.689e-13	1.534e-10
2:232550563-232550663	3.171e-10	0.0007611	1.432e-08	9.479e-12	4.097e-14	0.003852	2.094e-16	1.417e-19	1.695e-14	1.268e-20	1.315e-10	4.812e-24	1.479e-14	2.794e-10	4.762e-14	4.391e-15	1.269e-15	1.086e-08	1.06e-07
19:34773212-34773312	4.101e-10	0.000656	1.292e-10	3.369e-12	9.817e-10	3.528e-07	2.46e-15	3.731e-18	4.13e-13	7.397e-18	2.637e-09	8.976e-23	7.542e-15	3.044e-09	8.067e-14	3.67e-17	4.866e-16	5.027e-13	2.796e-10
3:41962136-41962236	3.038e-09	6.756e-06	3.571e-09	2.587e-13	3.908e-11	1.122e-08	2.15e-16	1.326e-12	2.119e-10	1.811e-21	2.238e-11	4.739e-22	5.061e-12	1.84e-08	1.546e-13	9.15e-17	3.597e-17	6.607e-12	3.428e-08
12:124379667-124379767	3.038e-09	6.756e-06	3.571e-09	2.587e-13	3.908e-11	1.122e-08	2.15e-16	1.326e-12	2.119e-10	1.811e-21	2.238e-11	4.739e-22	5.061e-12	1.84e-08	1.546e-13	9.15e-17	3.597e-17	6.607e-12	3.428e-08
19:44890598-44890698	1.73e-11	0.003757	1.269e-10	5.209e-15	1.078e-13	0.003852	2.375e-11	2.546e-12	1.397e-10	1.785e-18	5.223e-09	2.555e-17	6.291e-08	2.599e-10	1.351e-09	1.902e-14	3.76e-15	3.521e-15	7.877e-08
1:58779880-58779980	1.997e-08	1.431e-05	8.47e-10	6.208e-08	2.184e-13	5.376e-07	7.34e-15	1.009e-09	1.722e-08	1.039e-11	1.167e-05	7.605e-19	1.412e-06	2.312e-07	1.377e-10	1.482e-15	5.029e-12	6.948e-11	9.394e-13
2:9423493-9423593	2.92e-08	3.737e-07	1.315e-09	5.273e-13	1.889e-10	6.497e-09	5.627e-16	2.723e-17	1.494e-13	3.481e-17	8e-09	4.921e-21	7.58e-13	5.834e-07	2.55e-11	9.741e-15	6.372e-12	1.498e-14	8.561e-11
7:99505211-99505311	1.885e-07	0.0007707	7.765e-13	5.527e-11	6.359e-12	0.000901	2.288e-15	9.391e-15	6.577e-10	4.04e-15	3.772e-07	7.895e-19	4.727e-15	6.621e-10	2.973e-13	1.814e-12	3.707e-17	2.184e-13	3.173e-10
5:66144155-66144255	3.073e-09	0.0001475	2.036e-08	6.672e-05	6.517e-11	5.756e-05	1.451e-16	1.363e-19	3.581e-14	3.353e-22	1.208e-10	6.426e-22	5.11e-14	1.046e-08	1.241e-13	2.3e-15	2.583e-12	1.059e-10	0.000397
7:726616-726716	6.521e-07	0.003757	3.725e-12	6.004e-09	3.504e-08	0.003852	3.811e-10	8.381e-16	5.552e-11	5.059e-19	4.655e-10	1.114e-12	1.122e-11	1.368e-09	6.562e-13	2.027e-15	3.652e-16	2.567e-12	5.977e-08
11:108222986-108223086	1.709e-08	0.002408	1.198e-11	8.649e-11	7.033e-06	0.0003404	5.4e-08	7.105e-16	5.259e-12	1.366e-16	1.002e-11	5.675e-14	2.809e-13	1.004e-10	3.221e-10	9.706e-19	2.77e-15	2.454e-14	9.227e-10
17:64506748-64506848	1.719e-10	0.003757	8.947e-09	1.063e-12	6.916e-12	0.003852	3.033e-14	2.598e-08	8.565e-09	4.606e-21	7.579e-11	3.501e-17	5.744e-11	4.454e-06	2.233e-11	4.054e-14	5.588e-12	1.239e-16	8.893e-10
9:129838822-129838922	1.654e-11	1.688e-05	3.53e-12	1.658e-10	9.802e-13	1.143e-06	1.478e-13	8.502e-16	4.272e-11	1.019e-14	2.437e-05	1.386e-15	2.051e-15	3.686e-09	2.321e-13	3.824e-14	4.172e-17	1.159e-13	1.688e-11
2:218217098-218217198	1.228e-12	0.002638	7.017e-11	9.441e-15	1.58e-11	8.906e-05	3.444e-16	1.281e-20	3.692e-16	2.544e-22	1.157e-10	1.872e-23	3.835e-14	2.023e-08	2.454e-12	1.342e-15	1.392e-13	5.331e-13	3.291e-10
18:13726597-13726697	1.834e-05	0.003784	0.0001563	7.326e-07	3.82e-11	0.000297	3.876e-09	2.145e-10	1.603e-08	2.63e-18	5.575e-08	7.971e-12	8.904e-09	0.0005999	8.509e-12	4.564e-16	0.0001347	1.432e-13	5.839e-08
17:82298210-82298310	0.0001811	0.0007509	2.778e-11	8.346e-13	2.179e-10	0.0001063	1.103e-15	7.793e-09	3.591e-08	5.551e-23	1.686e-09	2.913e-20	9.951e-11	2.019e-09	8.996e-11	1.576e-17	9.525e-10	4.907e-12	2.899e-12
11:65096071-65096171	1.82e-08	4.212e-09	2.402e-07	1.402e-09	7.199e-10	7.433e-10	5.889e-13	8.828e-14	1.428e-09	4.069e-16	1.299e-06	5.39e-17	7.044e-13	4.85e-07	2.784e-13	1.721e-14	2.99e-09	1.997e-14	1.488e-10
2:3575135-3575235	2.244e-08	8.041e-05	3.939e-11	2.513e-13	6.261e-12	6.795e-09	3.332e-14	2.718e-16	3.357e-11	5.761e-15	6.03e-08	4.387e-17	1.992e-16	1.079e-09	5.873e-13	1.324e-16	6.302e-16	2.417e-15	2.06e-11
10:67849421-67849521	6.697e-09	1.003e-05	1.931e-08	1.983e-10	6.251e-13	7.208e-06	7.962e-11	5.833e-16	1.886e-10	2.109e-19	1.086e-11	1.01e-15	6.778e-15	2.813e-09	6.026e-14	1.775e-17	1.802e-12	2.357e-10	0.002191
15:40323523-40323623	8.857e-14	4.43e-11	6.9e-13	8.574e-16	3.263e-11	3.285e-13	2.747e-16	1.648e-19	8.28e-15	3.923e-20	3.813e-10	6.299e-23	5.776e-12	1.816e-13	3.865e-14	1.032e-14	4.771e-18	1.568e-09	4.51e-14
11:66052277-66052377	1.709e-07	0.0006293	3.781e-08	3.471e-10	3.073e-10	0.003872	3.291e-14	5.035e-11	1.064e-11	1.843e-20	5.865e-10	1.23e-19	5.942e-14	1.027e-06	6.811e-12	2.466e-16	1.086e-10	8.502e-12	7.114e-08
19:8832300-8832400	1.789e-08	0.00281	2.527e-07	1.159e-14	2.402e-09	0.0003479	1.54e-16	3.459e-18	6.142e-13	2.274e-17	6.101e-11	4.288e-23	2.454e-17	1.034e-07	4.66e-13	6.018e-13	2.096e-12	1.407e-14	3.233e-06
2:9555752-9555852	2.113e-08	0.0002218	4.642e-09	4.043e-08	7.708e-10	5.756e-05	3.515e-12	5.949e-15	4.407e-12	1.317e-19	1.327e-06	1.675e-17	2.01e-09	3.3e-07	2.064e-10	1.994e-14	3.319e-08	9.382e-10	7.284e-10
16:75433438-75433538	2.481e-09	0.0005081	4.663e-07	3.333e-10	2.098e-12	0.000901	3.684e-16	3.469e-11	8.19e-10	4.937e-17	3.752e-07	1.892e-18	3.087e-17	3.07e-06	3.751e-14	1.009e-15	8.532e-11	1.08e-12	6.274e-11
8:144078588-144078688	3.016e-09	0.003828	2.098e-10	1.315e-13	8.661e-12	0.003852	3.306e-15	1.236e-18	1.019e-12	5.286e-20	2.78e-10	2.569e-22	3.816e-10	2.425e-10	2.601e-14	3.335e-16	2.849e-16	6.101e-09	6.876e-11
11:118619629-118619729	1.259e-09	4.55e-07	8.189e-11	3.681e-09	1.071e-13	1.257e-09	6.348e-05	2.574e-13	6.502e-09	1.126e-15	4.481e-07	0.0004405	1.762e-12	4.381e-10	1.309e-08	1.018e-18	1.583e-10	6.509e-09	4.627e-13
3:66047638-66047738	4.938e-10	9.572e-11	3.845e-12	7.784e-10	3.203e-12	2.673e-12	1.644e-08	6.787e-11	2.431e-09	1.799e-17	2.735e-09	7.061e-11	4.907e-10	8.448e-09	6.672e-12	1.083e-19	3.017e-13	2.199e-12	6.392e-10
10:70364622-70364722	4.252e-08	0.0003617	5.947e-09	7.695e-11	0.008182	0.0003404	2.149e-14	1.255e-15	1.184e-11	2.048e-19	7.757e-08	7.271e-19	6.736e-08	1.142e-08	1.105e-09	6.636e-16	1.021e-09	9.193e-10	1.886e-12
1:1615369-1615469	7.407e-06	0.00518	1.99e-07	7.486e-09	2.819e-12	0.005289	1.896e-06	1.251e-10	7.012e-09	6.755e-19	2.267e-11	2.008e-10	3.231e-13	4.941e-06	2.283e-12	5.94e-18	5.769e-11	2.733e-13	3.923e-06
5:149551563-149551663	1.882e-09	0.005495	5.33e-08	1.301e-11	1.518e-09	0.003852	3.509e-10	4.542e-16	1.367e-10	1.28e-19	5.404e-10	5.514e-17	4.123e-07	2.397e-06	1.194e-09	1.33e-14	3.297e-09	9.47e-14	1.626e-09
9:85940903-85941003	6.974e-09	0.0004087	4.029e-12	5.096e-11	2.044e-09	1.108e-08	2.347e-13	1.43e-15	1.997e-11	1.305e-17	2.758e-09	1.132e-16	5.621e-13	8.776e-12	4.72e-12	1.488e-13	4.216e-18	3.033e-12	4.181e-12
10:110918863-110918963	3.769e-09	0.0007533	6.92e-06	1.843e-06	6.867e-13	0.0001065	1.089e-07	1.226e-10	2.383e-08	3.587e-17	2.257e-08	1.51e-15	5.565e-07	4.607e-08	1.313e-11	6.4e-18	1.461e-11	8.132e-10	1.447e-11
12:53321537-53321637	8.655e-11	6.475e-05	6.152e-09	6.761e-11	1.108e-12	3.352e-05	1.421e-10	9.751e-17	2.97e-11	1.734e-16	4.813e-09	2.261e-12	2.619e-13	2.559e-10	4.973e-14	1.561e-19	5.3e-16	5.966e-15	8.856e-09
6:111259191-111259291	1.901e-09	0.0007513	3.458e-09	3.663e-10	9.328e-12	0.0009063	3.555e-11	1.993e-10	1.424e-08	4.44e-17	2.056e-09	3.542e-17	1.149e-08	3.122e-10	4.217e-11	2.476e-18	6.721e-16	1.089e-08	1.928e-11
1:220733147-220733247	4.659e-11	0.003784	5.103e-10	1.854e-10	1.466e-11	0.003852	3.483e-05	6.993e-14	1.246e-10	2.352e-20	2.164e-09	6.293e-07	7.281e-10	7.972e-11	2.944e-09	4.546e-16	9.699e-13	2.871e-12	3.593e-12
7:135170779-135170879	1.743e-11	0.0005082	8.674e-09	9.784e-14	2.453e-05	0.0009011	5.516e-08	4.312e-19	5.022e-14	7.54e-18	1.536e-10	1.329e-11	8.794e-15	4.361e-09	3.905e-09	1.495e-12	1.214e-11	1.842e-10	5.352e-09
2:219245441-219245541	2.614e-07	0.0004252	1.909e-08	2.271e-09	7.641e-08	0.0003405	2.898e-13	1.665e-15	2.587e-10	3.17e-21	1.071e-08	2.004e-16	2.371e-07	2.627e-09	4.388e-10	2.037e-17	2.014e-11	2.414e-12	9.576e-11
8:22604645-22604745	1.736e-09	1.983e-07	2.338e-10	2.312e-11	4.781e-09	6.102e-08	2.326e-16	5.358e-14	1.077e-11	1.766e-19	2.653e-08	4.13e-23	5.793e-16	2.531e-09	6.835e-14	3.324e-15	2.779e-16	2.162e-09	5.112e-06
2:240136261-240136361	2.845e-08	0.00619	2.801e-08	4.863e-14	3.552e-08	0.0009585	2.183e-13	1.2e-15	4.975e-13	8.905e-20	3.711e-10	1.854e-18	1.862e-14	2.721e-05	8.025e-13	6.527e-18	3.989e-05	1.009e-09	1.062e-09
7:101218032-101218132	4.371e-06	0.003783	2.909e-06	2.072e-07	9.818e-13	0.003852	5.374e-06	1.615e-15	1.088e-10	8.003e-19	3.766e-10	3.823e-09	2.271e-11	1.379e-06	5.774e-11	1.502e-17	5.406e-11	3.26e-09	9.666e-12
19:19516177-19516277	6.878e-07	0.001234	8.598e-09	9.603e-13	5.128e-11	0.003859	1.563e-08	8.182e-15	1.534e-12	2.666e-16	1.852e-07	1.409e-10	2.983e-15	2.182e-09	1.512e-09	1.206e-16	4.804e-13	1.844e-06	2.973e-10
11:57514840-57514940	8.554e-09	1.685e-06	5.756e-10	1.641e-09	1.078e-12	9.68e-07	4.102e-15	2.196e-05	1.475e-05	1.365e-16	1.216e-10	7.682e-21	3.826e-07	3.021e-09	5.668e-14	1.749e-16	3.804e-15	5.617e-12	1.672e-09
19:49877654-49877754	6.518e-08	0.003783	4.182e-12	2.759e-09	9.445e-11	0.000297	1.863e-12	1.052e-09	2.574e-07	3.685e-22	4.217e-11	5.386e-14	5.358e-11	4.014e-09	5.498e-09	1.9e-16	1.741e-15	7.57e-11	2.339e-12
16:668024-668124	1.438e-11	0.004265	6.102e-10	3.293e-10	1.313e-12	0.004753	8.471e-16	6.88e-13	2.614e-10	3.931e-19	1.399e-09	1.452e-23	8.47e-15	1.421e-09	1.209e-14	3.421e-17	1.069e-15	4.297e-16	3.43e-07
17:82648421-82648521	6.101e-11	0.01709	4.32e-12	4.587e-15	8.269e-15	0.003947	1.193e-12	1.71e-21	2.902e-15	2.961e-20	1.797e-10	1.28e-28	1.925e-21	7.135e-11	1.053e-16	8.342e-14	5.892e-18	1.481e-16	2.597e-10
13:28659070-28659170	6.436e-10	0.003821	2.168e-10	3.239e-14	5.933e-12	0.0009345	1.036e-11	1.456e-16	9.334e-13	2.66e-20	1.991e-09	7.642e-18	1.516e-14	2.754e-09	6.751e-12	1.56e-18	7.29e-14	1.406e-09	7.483e-12
13:25301498-25301598	4.954e-07	0.0005081	1.305e-07	1.386e-07	7.844e-13	0.000901	5.603e-11	1.504e-15	4.064e-11	1.681e-20	3.568e-09	3.965e-16	3.115e-17	1.17e-08	6.936e-12	3.006e-17	1.114e-10	1.802e-13	1.171e-09
8:27637529-27637629	1.328e-07	0.0007263	1.916e-10	3.763e-12	5.091e-08	4.405e-05	0.002643	2.428e-14	1.476e-11	1.175e-17	1.885e-07	0.0001249	5.082e-13	4.327e-07	7.478e-09	5.01e-18	1.144e-09	4.972e-12	9.701e-11
12:123633662-123633762	1.149e-07	0.0072	8.103e-07	5.563e-12	1.596e-11	0.0009086	5.016e-09	3.158e-19	2.417e-14	5.187e-20	3.114e-09	3.581e-09	6.551e-12	1.238e-06	1.477e-11	3.09e-17	8.904e-12	4.337e-13	1.135e-09
1:100132997-100133097	2.501e-09	7.664e-06	1.001e-09	1.85e-09	2.809e-13	1.553e-06	5.52e-08	9.277e-07	1.387e-06	1.475e-18	2.238e-07	2.941e-11	1.245e-10	1.419e-08	1.059e-09	2.482e-17	1.26e-13	0.00058	8.84e-09
12:389581-389681	5.847e-08	0.0003458	7.057e-10	1.688e-08	5.648e-09	0.0004724	1.949e-10	1.493e-12	1.057e-11	7.191e-15	4.064e-06	2.069e-11	2.021e-13	4.815e-09	4.144e-13	1.213e-18	5.034e-14	4.574e-13	2.644e-11
19:633600-633700	5.968e-10	0.001377	5.991e-09	1.026e-13	2.335e-11	0.000901	2.275e-14	9.629e-15	1.213e-11	1.135e-20	5.983e-10	1.272e-18	2.271e-13	3.39e-08	1.835e-12	3.429e-16	2.454e-12	2.033e-13	5.931e-10
15:34969700-34969800	1.438e-11	7.517e-09	2.228e-11	6.667e-14	4.281e-13	2.578e-07	2.907e-14	2.732e-18	5.047e-13	8.787e-17	7.562e-09	5.628e-18	5.461e-09	4.666e-10	3.347e-12	9.035e-17	1.074e-15	5.942e-16	8.632e-12
5:75236916-75237016	2.774e-10	0.005495	7.942e-08	3.147e-13	1.548e-07	0.000901	2.586e-16	1.043e-19	6.056e-15	2.152e-19	2.342e-10	5.168e-23	3.655e-14	2.123e-07	6.345e-13	2.198e-15	5.845e-10	6.396e-11	8.507e-08
9:120793388-120793488	0.000537	0.004672	4.14e-10	8.318e-11	1.103e-10	0.004334	5.497e-08	1.964e-19	1.7e-13	2.103e-20	1.739e-10	8.674e-11	2.286e-10	8.755e-09	9.103e-10	2.472e-14	1.281e-12	3.738e-11	6.48e-10
11:18322459-18322559	3.095e-06	0.001379	0.006576	2.068e-08	9.616e-11	0.003852	1.845e-06	6.524e-17	2.224e-11	4.536e-22	7.713e-10	1.026e-10	3.276e-15	0.0006635	3.633e-09	1.241e-16	0.001358	3.559e-09	1.807e-08
5:159263267-159263367	2.72e-10	0.003812	1.118e-09	1.523e-14	1.126e-11	0.003857	4.771e-13	2.938e-17	1.514e-13	3.017e-21	1.845e-10	5.503e-17	6.814e-15	6.073e-08	5.315e-13	2.614e-15	2.008e-08	3.916e-13	7.086e-11
10:79382003-79382103	1.759e-07	9.769e-08	8.366e-07	2.643e-10	3.629e-10	8.766e-09	5.15e-09	1.436e-12	9.762e-10	7.639e-22	3.509e-11	6.638e-12	1.666e-12	6.58e-06	1.48e-08	1.667e-18	1.044e-09	5.476e-11	8.819e-08
X:18674929-18675029	1.434e-10	1.975e-08	1.911e-13	4.822e-11	2.154e-18	6.759e-12	1.808e-10	4.049e-11	5.995e-09	6e-15	2.928e-06	7.41e-16	2.615e-13	4.307e-12	1.823e-12	1.717e-19	1.703e-16	5.369e-13	2.704e-13
8:132775286-132775386	5.022e-07	0.003776	0.01201	1.337e-11	1.854e-12	8.975e-05	0.001225	9.758e-20	1.334e-14	8.725e-21	3.405e-11	4.499e-05	4.814e-17	0.0004838	7.972e-09	1.318e-17	0.009214	3.963e-13	4.709e-07
5:443089-443189	1.131e-09	0.008844	4.648e-07	4.552e-15	3.312e-08	0.00106	1.096e-13	1.172e-15	1.485e-12	1.741e-19	2.387e-09	4.849e-19	3.018e-18	5.554e-07	2.543e-15	1.578e-16	5.388e-12	3.814e-13	4.438e-06
1:227735306-227735406	2.943e-08	1.761e-05	1.691e-11	5.729e-15	2.399e-10	7.332e-06	2.572e-13	7.409e-18	8.668e-13	2.044e-18	4.046e-10	2.36e-17	2.628e-15	5.173e-09	2.817e-13	7.409e-17	2.479e-14	2.631e-13	2.228e-10
19:45467657-45467757	0.0001809	1.805e-07	3.32e-09	0.000186	3.088e-14	9.095e-08	1.097e-07	3.2e-08	5.723e-07	7.558e-21	1.033e-08	9.545e-12	3.845e-12	2.177e-10	3.043e-13	3.869e-14	1.865e-11	1.11e-10	3.381e-10
15:92809265-92809365	1.002e-09	0.0009646	1.317e-06	2.626e-14	1.04e-10	0.000901	2.76e-14	2.052e-18	4.787e-15	1.001e-22	9.891e-11	5.619e-18	9.482e-18	0.002212	9.73e-12	5.781e-17	0.001089	2.007e-13	3.291e-07
22:42614900-42615000	6.887e-11	0.001569	2.303e-08	6.573e-12	2.33e-06	0.0009308	1.001e-15	7.029e-15	5.647e-11	4.588e-19	7.646e-10	3.135e-19	9.826e-10	7.257e-10	9.368e-13	1.808e-18	7.966e-16	2.16e-12	0.0005771
19:51108391-51108491	1.151e-07	0.003855	1.018e-09	8.399e-11	8.705e-12	0.0001503	1.652e-08	1.783e-16	1.068e-11	5.074e-21	6.917e-09	3.67e-11	7.022e-15	6.488e-08	6.139e-12	1.825e-18	5.836e-10	6.14e-13	2.05e-10
13:30617858-30617958	4.088e-09	0.0003624	1.089e-10	1.739e-12	1.04e-11	5.756e-05	1.409e-11	7.91e-17	3.397e-13	7.705e-19	1.425e-10	1.03e-15	3.453e-15	5.323e-09	8.96e-11	3.761e-15	7.99e-17	8.62e-11	3.817e-09
12:110450280-110450380	1.645e-11	0.001613	4.683e-09	6.461e-13	1.878e-12	0.000341	4.925e-16	8.852e-19	2.946e-13	5.127e-14	1.196e-07	9.079e-21	2.258e-14	2.115e-09	1.251e-13	1.968e-15	5.192e-15	6.113e-12	7.594e-12
2:231666993-231667093	2.205e-06	9.839e-06	1.335e-09	6.04e-13	4.234e-11	1.189e-06	0.005014	1.891e-14	3.172e-11	1.439e-17	1.442e-10	0.006483	1.759e-13	2.097e-08	1.42e-08	1.539e-16	2.529e-12	7.951e-10	7.266e-10
11:8682694-8682794	2.535e-10	0.003783	1.656e-08	8.825e-12	1.529e-11	0.003852	2.013e-11	3.28e-19	3.089e-13	3.877e-19	2.525e-07	1.852e-16	1.872e-18	1.158e-07	3.191e-12	4.566e-17	2.312e-10	9.223e-13	0.001811
1:160343178-160343278	2.263e-07	0.001413	1.392e-09	1.326e-08	4.025e-10	1.832e-05	8.813e-14	1.056e-16	1.83e-12	2.105e-17	1.582e-08	1.172e-15	3.111e-13	6.903e-08	2.375e-12	3.329e-16	6.832e-12	1.839e-12	9.753e-06
19:55653733-55653833	2.267e-07	8.495e-07	5.114e-11	1.069e-10	0.001885	3.341e-05	7.692e-11	2.288e-17	2.842e-12	2.14e-19	5.084e-09	2.304e-16	2.432e-14	4.392e-10	1.162e-12	6.841e-17	2.333e-10	8.295e-13	2.285e-08
11:9364480-9364580	2.492e-06	0.0001782	4.638e-10	6.298e-13	9.248e-12	2.23e-05	0.004598	2.383e-16	5.807e-11	2.372e-22	4.994e-12	0.0005716	2.304e-06	1.758e-09	4.276e-05	7.802e-15	2.372e-12	4.245e-13	1.902e-10
1:109076005-109076105	5.791e-05	0.003784	6.855e-10	1.517e-14	8.705e-11	0.003852	2.004e-12	8.745e-18	3.679e-14	3.933e-16	2.204e-08	1.135e-16	6.588e-14	1.868e-08	4.367e-10	3.862e-16	1.512e-12	1.768e-11	9.912e-09
20:35884137-35884237	1.63e-09	9.036e-06	7.028e-11	3.888e-11	9.268e-13	9.957e-07	2.154e-11	1.775e-12	9.302e-10	7.7e-16	2e-10	1.41e-12	4.509e-12	8.005e-11	1.777e-11	1.024e-12	1.931e-11	6.807e-07	1.13e-08
X:154398087-154398187	1.39e-08	0.002407	2.362e-08	2.451e-10	5.079e-09	5.756e-05	5.847e-12	1.504e-16	2.089e-10	2.501e-15	1.072e-09	6.672e-12	1.656e-09	5.926e-05	1.11e-11	4.744e-17	1.737e-05	5.222e-05	1.33e-05
9:128455929-128456029	4.818e-06	0.005495	3.135e-08	1.785e-14	8.012e-09	0.0001063	1.385e-15	6.527e-20	1.713e-13	1.114e-23	3.374e-11	5.39e-21	6.038e-15	8.353e-06	6.536e-13	4.11e-13	2.529e-10	3.897e-10	6.159e-09
10:71531672-71531772	1.96e-05	0.000424	7.854e-10	1.529e-08	4.898e-11	6.839e-06	2.701e-10	3.322e-10	1.411e-07	7.555e-21	1.018e-08	4.713e-16	8.191e-11	9.677e-10	1.702e-11	2.394e-14	2.119e-15	6.95e-09	2.689e-13
21:36320136-36320236	2.623e-10	0.005495	1.216e-09	7.1e-09	1.048e-07	0.0001063	1.177e-13	2.531e-14	1.874e-11	1.499e-21	1.788e-08	2.991e-19	3.379e-17	8.619e-08	1.904e-11	3.414e-15	1.42e-12	9.04e-12	2.037e-12
1:161389895-161389995	8.776e-10	6.43e-05	2.329e-12	6.743e-11	9.021e-11	0.003852	6.943e-06	2.445e-10	2.264e-07	9.951e-20	1.266e-10	1.962e-09	1.242e-14	1.979e-11	1.982e-08	1.124e-18	5.043e-18	2.722e-08	1.498e-11
15:90775231-90775331	1.871e-08	4.418e-07	8.509e-07	6.133e-10	2.612e-14	1.586e-09	4.854e-05	3.685e-13	5.523e-10	2.741e-20	1.189e-08	2.056e-05	3.035e-08	3.811e-07	2.817e-10	3.727e-13	4.678e-06	9.705e-10	4.627e-14
11:117144221-117144321	3.968e-10	0.006339	2.276e-09	2.696e-13	1.742e-09	0.004166	2.586e-13	1.539e-15	1.494e-12	1.082e-21	1.07e-10	3.369e-17	6.251e-07	3.221e-09	5.194e-13	2.879e-11	1.301e-09	3.105e-07	1.791e-11
17:42998274-42998374	3.305e-10	6.727e-06	1.784e-06	1.066e-11	3.571e-12	2.73e-08	4.33e-09	4.56e-17	4.855e-12	3.01e-16	2.466e-09	2.59e-11	2.666e-06	4.241e-06	3.268e-08	2.34e-16	4.767e-10	9.551e-13	5.741e-08
5:41904195-41904295	4.089e-09	0.0003386	7.979e-12	1.339e-13	5.484e-08	1.155e-06	2.341e-12	1.394e-16	9.314e-13	1.072e-18	7.105e-08	1.785e-15	1.274e-10	2.492e-10	7.032e-09	1.284e-11	3.278e-13	7.881e-10	1.971e-11
11:111978552-111978652	1.236e-09	2.593e-09	2.44e-10	1.711e-13	2.76e-08	9.313e-08	3.864e-12	1.674e-11	1.023e-09	6.374e-20	2.966e-09	9.642e-16	5.865e-07	9.827e-08	1.758e-12	8.363e-16	6.697e-13	5.565e-11	4.697e-13
3:15099064-15099164	2.526e-07	3.019e-08	8.34e-07	1.951e-13	4.194e-11	1.003e-09	4.335e-09	4.13e-18	2.317e-13	1.051e-16	6.242e-08	2.733e-11	1.023e-09	4.612e-07	6.728e-10	1.555e-15	1.928e-07	1.688e-05	2.951e-11
12:65169520-65169620	3.033e-06	0.003784	2.74e-10	3.713e-07	1.23e-11	0.003852	1.487e-11	3.297e-16	3.131e-11	1.637e-12	1.151e-06	1.196e-16	1.157e-12	4.28e-10	1.124e-11	3.965e-11	1.991e-15	0.001772	2.42e-09
19:38831868-38831968	2.838e-05	5.644e-05	1.971e-11	6.846e-10	3.144e-12	0.0001211	9.4e-13	3.813e-10	7.633e-07	1.094e-19	4.952e-10	3.268e-17	1.482e-11	5.445e-10	2.222e-12	6.464e-17	6.282e-12	0.0008032	1.41e-11
1:83909810-83909910	8.247e-11	2.153e-07	4.67e-12	2.743e-08	4.761e-11	6.199e-10	4.206e-11	1.216e-06	6.119e-07	1.693e-21	6.575e-10	3.209e-17	2.136e-07	5.265e-10	1.008e-13	3.168e-17	2.943e-16	6.805e-13	2.829e-12
7:102464857-102464957	5.547e-11	1.582e-05	1.547e-07	7.443e-16	1.967e-08	2.984e-05	3.984e-14	2.289e-18	5.811e-14	1.619e-15	3.734e-10	2.551e-20	8.755e-17	1.578e-06	1.631e-14	4.227e-16	5.507e-10	3.863e-15	5.543e-09
1:40039953-40040053	1.11e-10	0.0002803	8.981e-12	1.379e-11	4.138e-10	5.919e-06	8.505e-14	2.636e-11	1.204e-08	7.541e-18	9.284e-09	2.111e-21	2.223e-13	2.655e-08	1.136e-12	9.285e-18	2.538e-10	3.394e-10	9.939e-08
8:22693470-22693570	3.202e-05	1.175e-09	1.781e-10	7.962e-11	5.012e-13	2.995e-12	4.017e-11	3.761e-08	8.501e-08	7.08e-16	8.045e-08	1.295e-17	4.185e-10	5.261e-10	2.634e-08	2.356e-15	4.054e-15	2.744e-12	9.687e-11
13:110360118-110360218	3.515e-11	1.477e-12	2.598e-10	5.815e-13	3.02e-11	8.593e-14	1.582e-07	2.822e-08	1.091e-08	2.407e-20	1.307e-10	1.946e-11	2.37e-06	3.998e-11	5.868e-11	4.007e-18	8.419e-16	4.037e-12	9.008e-12
1:100896052-100896152	4.133e-09	0.001206	2.028e-08	1.869e-11	3.125e-13	0.001382	1.339e-13	2.535e-14	7.856e-13	1.377e-22	5.636e-11	1.692e-19	1.664e-12	3.826e-08	9.476e-13	5.47e-15	1.057e-14	5.381e-18	1.33e-09
1:40040684-40040784	1.479e-11	0.007901	5.846e-10	3.458e-15	9.243e-12	0.0001638	4.253e-11	8.704e-17	3.458e-13	1.427e-17	2.701e-11	4.05e-17	3.505e-08	5.784e-09	2.946e-13	1.365e-14	4.322e-16	8.947e-13	7.696e-09
1:22025475-22025575	1.247e-05	0.001066	5.872e-09	3.275e-10	1.032e-10	0.003958	1.481e-11	2.764e-19	6.106e-13	1.04e-18	1.061e-08	1.08e-15	6.682e-17	1.974e-08	3.473e-13	9.68e-17	8.005e-15	4.972e-13	9.604e-07
11:8688899-8688999	2.957e-08	0.005495	1.686e-07	3.2e-11	3.189e-13	0.003852	1.067e-10	3.883e-14	1.836e-11	3.056e-16	6.861e-07	5.532e-13	1.202e-14	1.228e-07	3.638e-13	8.07e-15	1.514e-07	2.195e-14	1.071e-10
