SEQID	ATF3	GABPA	BHLHE40	CEBPB	CTCF	ELK1	FOSL2	FOXA1	FOXA2	HNF4A	HNF4G	JUND	MAFK	MAX	NFE2L2	REST	USF2	YY1	ZBTB33
11:117077576-117077676	7.352e-11	4.182e-12	4.696e-09	9.885e-06	2.192e-14	3.159e-10	1.534e-13	1.321e-08	5.108e-07	6.556e-23	1.303e-08	1.756e-17	1.79e-07	1.906e-06	1.156e-11	2.327e-16	1.512e-08	2.29e-15	1.17e-10
14:97518225-97518325	2.607e-09	7.786e-10	7.32e-08	2.468e-09	3.781e-11	5.294e-13	9.781e-10	3.98e-12	1.982e-09	2.895e-18	3.624e-10	8.837e-11	8.021e-07	4.781e-06	9.726e-11	9.95e-17	4.791e-08	1.485e-15	2.261e-09
5:35123101-35123201	1.271e-07	8.183e-11	7.762e-09	1.533e-05	6.102e-14	3.571e-11	1.553e-12	1.641e-08	8.132e-09	8.485e-23	1.145e-08	2.429e-17	1.007e-09	2.76e-08	4.118e-12	3.566e-20	3.867e-13	4.571e-14	4.647e-13
8:120810028-120810128	8.76e-09	4.02e-10	7.85e-12	2.62e-10	2.722e-14	1.842e-12	8.586e-10	1.569e-09	7.451e-07	3.045e-19	1.87e-08	3.956e-11	3.149e-06	3.18e-10	2.116e-08	5.326e-21	3.429e-13	2.923e-08	2.204e-13
1:8212147-8212247	1.952e-06	3.173e-06	2.075e-10	1.103e-05	3.592e-12	3.301e-08	1.203e-11	1.06e-05	7.509e-06	1.198e-20	1.432e-10	1.461e-15	2.619e-09	1.192e-08	1.533e-08	9.208e-19	6.844e-10	2.934e-09	1.108e-10
9:90343790-90343890	8.792e-11	1.09e-09	6.095e-11	2.309e-09	9.988e-15	2.493e-11	7.483e-07	9.293e-11	2.688e-09	4.644e-15	1.554e-07	1.832e-05	2.724e-11	1.077e-10	2.482e-06	4.663e-15	2.805e-11	1.163e-10	1.338e-13
5:96245783-96245883	3.537e-09	3.631e-08	5.956e-12	2.058e-09	4.151e-11	2.573e-06	1.339e-13	8.925e-12	7.288e-09	5.057e-17	3.436e-07	9.825e-17	1.024e-11	5.425e-09	1.132e-11	6.832e-16	7.549e-13	3.367e-12	9.588e-13
13:27791273-27791373	2.918e-12	1.755e-11	4.227e-09	3.063e-09	1.005e-13	5.203e-12	9.581e-13	0.0002848	0.0002098	4.796e-17	9.471e-09	5.882e-18	5.223e-10	4.709e-10	5.244e-12	1.228e-16	6.456e-13	1.868e-11	3.646e-11
14:39267020-39267120	6.913e-10	5.085e-09	2.136e-10	3.572e-10	1.166e-11	3.556e-09	3.777e-15	2.632e-10	8.772e-09	1.466e-18	3.918e-10	9.819e-22	2.869e-15	9.436e-08	1.918e-13	6.676e-16	1.933e-13	2.383e-13	1.278e-09
X:71633369-71633469	3.335e-08	7.852e-09	8.421e-10	9.961e-14	3.14e-11	2.924e-12	2.852e-15	7.996e-18	5.967e-12	5.882e-24	4.843e-10	4.567e-19	2.876e-13	3.095e-09	7.686e-14	5.941e-15	6.327e-15	1.281e-16	1.683e-10
2:216412412-216412512	1.767e-11	1.517e-08	2.083e-12	1.093e-10	3.2e-10	1.228e-10	5.577e-13	5.275e-15	4.352e-10	1.779e-19	4.393e-10	1.874e-18	3.022e-10	5.368e-09	1.434e-11	1.709e-18	2.963e-15	1.643e-12	1.71e-09
5:95900757-95900857	7.426e-09	1.524e-09	5.142e-09	1.602e-08	1.066e-11	5.236e-11	9.417e-14	3.087e-08	3.423e-08	2.305e-22	6.222e-10	1.906e-16	3.693e-08	2.253e-05	1.464e-11	2.012e-20	9.331e-09	3.817e-12	1.826e-11
2:148020490-148020590	3.13e-09	2.572e-10	1.232e-11	2.393e-05	1.483e-12	9.823e-12	2.923e-13	1.522e-11	1.1e-08	4.916e-18	3.259e-08	7.237e-18	5.691e-15	2.629e-10	1.797e-11	1.401e-15	4.654e-13	1.115e-08	2.569e-11
18:74288944-74289044	8.325e-09	2.489e-09	1.303e-09	8.261e-10	1.101e-09	9.096e-11	5.488e-13	7.848e-07	2.188e-07	2.652e-22	7.104e-11	6.259e-19	6.207e-14	0.0001052	1.379e-12	5.167e-17	1.883e-05	6.342e-12	9.031e-07
7:141042886-141042986	4.043e-07	6.062e-10	4.747e-10	3.532e-12	8.48e-12	4.387e-12	4.903e-05	2.748e-06	4.356e-07	5.547e-12	2.796e-07	0.0001059	1.967e-13	1.333e-09	9.563e-11	2.013e-17	9.584e-12	7.023e-13	7.245e-13
16:56264412-56264512	1.373e-06	3.505e-12	3.863e-09	2.458e-11	2.995e-09	4.934e-12	1.188e-12	1.037e-11	6.355e-09	4.768e-17	1.07e-07	5.07e-17	9.176e-12	3.179e-08	9.978e-13	1.769e-12	8.414e-10	3.141e-09	1.488e-09
16:21301280-21301380	1.062e-08	7.19e-09	2.354e-10	1.371e-11	8.277e-12	5.455e-10	2.388e-13	3.153e-10	4.724e-08	1.029e-16	2.983e-08	1.159e-21	4.043e-13	6.645e-08	1.042e-12	1.087e-15	6.569e-11	7.516e-11	8.442e-14
17:57838826-57838926	6.021e-10	1.317e-11	8.562e-12	1.449e-07	1.486e-14	4.385e-13	9.746e-10	4.925e-12	1.191e-09	5.377e-21	1.834e-07	1.32e-13	8.034e-09	1.361e-08	3.266e-11	7.376e-20	2.939e-12	9.257e-12	2.303e-13
9:12775993-12776093	3.038e-09	1.067e-09	5.739e-10	1.906e-09	1.902e-08	2.344e-13	2.504e-11	8.68e-12	4.408e-09	1.682e-19	2.827e-09	5.201e-17	3.11e-11	4.753e-10	3.264e-11	4.802e-16	1.164e-12	1.523e-08	2.899e-09
5:90875954-90876054	1.395e-07	4.267e-10	9.132e-13	5.749e-06	2.946e-14	1.241e-08	5.923e-10	8.002e-10	8.417e-07	3.193e-21	9.67e-09	1.946e-11	2.854e-11	5.418e-12	1.454e-10	2.202e-19	3.567e-16	1.283e-11	1.602e-12
19:46891099-46891199	4.585e-09	4.455e-08	2.348e-13	1.53e-09	1.57e-15	1.395e-11	3.085e-13	4.762e-17	3.956e-13	1.472e-16	7.953e-09	5.132e-16	1.365e-16	2.713e-11	8.203e-19	2.202e-19	2.002e-16	2.777e-18	9.206e-16
5:147801789-147801889	1.826e-11	6.244e-09	5.309e-09	9.901e-10	3.92e-11	1.837e-10	1.014e-12	6.189e-14	8.623e-10	1.305e-17	3.298e-10	5.852e-19	8.223e-14	4.108e-07	4.53e-10	1.667e-18	3.769e-08	8.3e-08	5.693e-11
8:140868251-140868351	3.456e-09	1.568e-12	8.667e-12	1.124e-09	8.907e-17	3.684e-14	6.74e-16	5.679e-08	1.534e-05	1.374e-20	3.219e-09	8.662e-21	2.322e-12	1.063e-07	3.513e-13	2.177e-19	3.46e-12	6.557e-12	1.969e-13
5:129094419-129094519	6.757e-12	2.412e-07	2.413e-08	4.147e-14	7.46e-12	5.253e-07	8.944e-15	1.783e-18	1.8e-13	1.495e-20	1.71e-08	1.165e-17	7.755e-15	4.19e-09	1.621e-14	8.298e-15	1.278e-15	5.761e-13	1.551e-06
1:11909996-11910096	4.77e-10	8.688e-09	1.22e-13	3.546e-11	1.764e-12	4.24e-11	2.306e-15	5.941e-10	4.079e-07	4.826e-18	2.269e-07	1.278e-19	1.745e-10	3.184e-12	5.194e-11	8.313e-19	1.655e-16	2.601e-10	9.269e-14
4:185514109-185514209	9.939e-09	3.049e-12	3.178e-09	6.745e-07	1.98e-13	1.261e-12	4.013e-14	1.095e-09	1.867e-07	3.558e-20	9.69e-09	1.366e-17	4.206e-12	4.997e-08	2.09e-10	1.665e-19	6.083e-10	6.886e-15	2.864e-12
10:99930957-99931057	2.213e-09	7.761e-10	8.632e-07	1.108e-09	2.569e-09	1.42e-12	1.303e-05	5.8e-10	8.469e-08	1.415e-20	2.068e-07	1.279e-06	3.895e-11	5.146e-06	8.424e-11	4.306e-15	1.478e-05	7.129e-10	1.635e-10
18:8961085-8961185	3.372e-09	1.759e-08	1.023e-09	3.297e-09	2.933e-11	1.973e-09	4.661e-09	1.837e-05	3.794e-06	3.342e-16	5.631e-08	5.611e-16	1.162e-11	3.544e-10	1.323e-12	1.618e-17	3.682e-14	5.99e-12	1.501e-09
7:138158982-138159082	5.539e-10	6.011e-06	1.376e-07	4.145e-08	6.799e-12	5.699e-08	2.715e-13	1.106e-10	1.132e-07	3.233e-20	1.154e-08	1.518e-17	1.652e-11	2.862e-07	1.005e-10	1.42e-18	4.692e-12	2.673e-12	4.834e-13
15:64073195-64073295	6.638e-10	3.596e-15	7.504e-14	2.793e-10	2.644e-15	3.358e-16	2.958e-09	4.715e-14	9.438e-10	1.687e-22	2.212e-10	1.936e-14	1.564e-13	2.385e-08	4.289e-13	7.082e-23	4.396e-12	1.663e-13	1.33e-16
12:53295466-53295566	5.698e-09	2.277e-07	8.34e-12	2.177e-10	1.265e-10	4.396e-08	2.695e-13	6.277e-16	5.569e-13	5.147e-20	5.679e-10	5.748e-18	2.806e-14	1.939e-10	1.819e-13	3.586e-16	2.545e-16	6.158e-12	7.878e-10
15:90764081-90764181	1.706e-10	3.765e-10	5.224e-13	4.301e-09	7.126e-13	1.607e-11	2.205e-15	1.932e-12	1.027e-09	8.185e-16	5.076e-08	1.181e-18	2.354e-12	3.306e-12	1.425e-13	2.871e-14	7.32e-20	2.979e-12	5.868e-12
8:118109105-118109205	2.24e-07	6.731e-09	7.972e-07	2.896e-10	1.681e-13	3.521e-10	2.225e-12	1.272e-08	3.119e-06	1.034e-16	7.733e-09	7.979e-14	2.029e-11	2.524e-07	1.634e-07	1.088e-16	2.665e-10	1.361e-11	1.784e-08
16:15489723-15489823	1.419e-08	1.116e-09	1.539e-10	2.993e-10	2.196e-13	1.288e-11	1.66e-08	1.466e-09	3.874e-07	3.256e-16	3.87e-07	1.501e-09	6.049e-13	3.87e-09	1.611e-10	1.391e-19	4.455e-12	9.623e-11	6.509e-10
19:41264020-41264120	1.721e-09	1.129e-07	4.908e-12	2.097e-09	9.874e-14	1.344e-08	5.747e-11	3.397e-09	1.949e-06	1.163e-17	1.229e-08	5.136e-13	1.15e-14	2.274e-10	5.533e-10	8.409e-19	5.333e-15	2.803e-12	7.798e-08
17:51710378-51710478	1.676e-11	9.666e-11	1.16e-10	3.292e-08	5.408e-11	1.888e-11	1.009e-13	6.707e-09	7.485e-08	1.835e-17	1.747e-06	1.187e-16	2.588e-14	7.401e-07	2.689e-12	2.002e-16	4.047e-09	3.057e-11	4.752e-10
14:33210466-33210566	5.812e-11	5.766e-07	5.095e-10	3.605e-12	4.8e-11	3.433e-11	8.17e-13	6.356e-17	2.244e-12	3.063e-18	5.48e-09	4.429e-18	4.965e-12	1.189e-06	6.854e-13	0.0009591	6.714e-12	2.922e-10	2.392e-10
18:44700864-44700964	1.556e-11	1.216e-08	8.592e-12	8.933e-11	1.708e-13	1.483e-10	2.558e-12	3.031e-10	2.942e-07	4.086e-17	1.919e-08	3.333e-19	1.606e-12	2.121e-10	3.875e-13	8.531e-17	1.477e-14	8.291e-14	6.884e-13
6:25652337-25652437	2.449e-08	2.001e-06	3.074e-09	3.071e-11	3.946e-13	4.52e-09	1.607e-13	5.179e-16	6.251e-10	1.747e-17	5.03e-09	3.733e-16	8.779e-13	3.176e-11	4.848e-11	0.005003	9.761e-13	1.728e-09	8.621e-09
10:6192486-6192586	1.63e-07	3.308e-11	1.647e-06	1.01e-10	4.179e-08	1.584e-11	8.726e-12	0.004698	0.004127	8.793e-21	1.259e-09	8.026e-17	2.588e-07	4.261e-05	2.936e-11	3.318e-18	2.472e-07	5.11e-13	1.881e-10
13:102223020-102223120	8.914e-09	8.861e-13	3.169e-12	2.757e-10	5.482e-13	2.022e-13	1.389e-08	1.23e-13	1.327e-10	5.686e-18	1.701e-08	6.359e-12	2.414e-12	2.319e-10	2.955e-12	1.031e-17	6.54e-17	1.845e-11	1.473e-10
6:31959189-31959289	3.421e-09	3.051e-09	2.707e-10	3.361e-10	1.982e-13	8.925e-12	1.811e-14	8.195e-11	3.659e-08	0.005187	0.008928	3.447e-18	6.637e-13	2.019e-11	4.846e-12	1.236e-17	2.436e-13	2.45e-08	1.804e-12
17:68019865-68019965	6.416e-10	1.421e-08	2.352e-06	3.007e-12	7.591e-16	1.756e-12	1.064e-15	8.118e-16	2.897e-12	3.143e-25	1.139e-08	1.083e-18	1.319e-10	9.356e-11	2.501e-13	1.238e-21	4.344e-16	1.302e-16	4.169e-14
13:33541510-33541610	5.078e-10	7.574e-10	7.47e-14	3.748e-06	3.671e-13	2.895e-10	3.275e-15	1.573e-11	4.061e-09	3.186e-19	1.168e-10	8.466e-18	3.221e-12	2.282e-11	2.429e-10	9.925e-20	4.938e-16	4.7e-12	7.097e-14
19:49929586-49929686	7.871e-10	1.171e-10	2.809e-08	4.326e-09	9.922e-11	3.157e-13	1.18e-12	1.873e-10	7.412e-08	9.244e-20	7.596e-11	1.696e-13	3.687e-11	1.602e-06	2.153e-12	4.122e-17	3.401e-13	1.538e-11	1.111e-09
17:67212573-67212673	7.887e-10	2.716e-12	9.042e-13	3.106e-07	9.109e-16	2.183e-12	2.253e-14	2.044e-07	2.69e-06	1.887e-22	4.384e-08	2.899e-17	5.885e-13	5.705e-10	2.042e-13	2.346e-18	1.864e-16	2.065e-09	1.099e-13
2:70191080-70191180	4.894e-11	5.235e-12	6.076e-10	4.962e-11	4.946e-11	2.441e-10	1.77e-08	2.813e-16	6.189e-11	5.678e-19	1.689e-11	1.26e-10	3.391e-12	2.375e-08	3.504e-09	6.575e-19	1.008e-15	1.842e-14	5.435e-07
10:91521066-91521166	1.561e-10	1.57e-09	3.495e-10	2.529e-07	2.439e-13	1.198e-13	3.628e-11	3.329e-07	2.881e-07	4.119e-20	5.881e-10	1.145e-16	5.228e-14	3.656e-11	1.212e-11	3.97e-18	3.498e-15	2.253e-15	3.449e-11
18:57142062-57142162	1.095e-09	1.832e-11	7.142e-10	4.125e-08	1.634e-09	2.035e-14	2.357e-10	5.017e-11	1.262e-08	5.506e-19	1.495e-08	6.609e-16	5.304e-12	4.192e-09	9.36e-08	2.101e-18	7.531e-12	4.757e-09	1.325e-10
6:89895435-89895535	1.17e-11	4.84e-09	4.123e-07	5.948e-13	8.466e-13	3.83e-10	9.048e-14	9.903e-12	1.531e-09	6.08e-18	3.972e-09	1.425e-17	1.005e-06	7.875e-07	9.569e-12	0.0001124	1.986e-08	3.669e-07	2.757e-11
2:207167027-207167127	3.058e-10	3.156e-09	5.414e-11	1.035e-09	9.128e-11	3.082e-08	1.929e-16	3.001e-14	2.38e-10	3.523e-21	6.988e-10	1.681e-22	9.129e-15	2.464e-07	4.984e-13	3.733e-18	4.966e-15	6.7e-10	1.401e-09
8:99013279-99013379	3.067e-09	8.065e-07	1.84e-08	3.784e-14	2.154e-10	5.229e-07	1.866e-13	1.833e-13	1.342e-11	3.079e-13	6.664e-08	1.36e-21	1.949e-12	1.827e-08	4.258e-13	1.058e-16	1.193e-10	1.813e-13	5.935e-10
19:11085721-11085821	3.741e-06	3.592e-10	6.392e-10	1.768e-11	1.52e-08	2.186e-11	7.284e-09	6.118e-06	4.928e-06	1.934e-19	6.834e-11	2.339e-09	2.392e-11	2.113e-08	7.922e-10	6.575e-17	2.96e-11	2.348e-13	3.768e-09
7:139738492-139738592	2.397e-09	1.554e-14	1.466e-09	2.316e-15	1.75e-15	1.977e-14	6.125e-14	5.081e-11	1.026e-08	4.922e-29	3.708e-13	1.571e-16	1.102e-16	7.928e-08	6.231e-13	3.875e-22	1.132e-12	2.42e-14	2.826e-11
6:134250384-134250484	1.193e-06	2.804e-13	7.327e-10	1.56e-08	9.463e-12	6.399e-13	6.484e-13	6.228e-08	4.499e-06	9.615e-21	6.226e-09	6.995e-16	8.435e-11	4.004e-11	4.605e-12	3.376e-21	3.021e-15	3.582e-11	4.764e-12
12:56152457-56152557	3.793e-08	0.0001931	3.261e-06	4.566e-12	1.03e-10	5.764e-05	1.109e-12	5.99e-15	1.402e-12	5.439e-16	1.164e-10	7.284e-17	5.707e-15	7.077e-08	7.117e-12	1.888e-18	1.46e-10	1.132e-12	6.121e-06
15:60741289-60741389	6.282e-10	2.256e-10	6.957e-10	2.991e-13	5.001e-13	2.362e-12	1.796e-15	0.005089	0.004679	1.995e-17	3.102e-08	1.525e-18	2.432e-08	3.146e-08	4.123e-13	3.686e-18	1.556e-10	7.436e-15	9.786e-12
7:35648774-35648874	4.306e-08	4.647e-12	1.985e-10	9.082e-11	8.251e-12	1.574e-14	8.224e-10	2.545e-10	5.39e-08	2.889e-20	1.716e-09	1.836e-11	5.181e-11	8.936e-11	1.103e-11	3.39e-18	1.079e-15	5.693e-13	1.703e-13
3:131026693-131026793	9.588e-10	1.109e-10	2.429e-10	5.903e-08	4.223e-12	1.041e-10	1.254e-15	2.214e-15	5.547e-10	4.874e-19	9.819e-11	2.255e-20	1.878e-11	8.619e-12	5.602e-14	3.344e-19	3.651e-17	7.811e-05	5.514e-11
16:23142592-23142692	1.466e-11	7.288e-08	4.309e-12	3.605e-11	2.907e-11	3.847e-09	1.532e-11	7.954e-13	1.905e-10	3.863e-15	6.171e-09	6.025e-12	4.489e-13	2.048e-08	1.008e-09	5.519e-19	1.496e-12	2.271e-13	6.157e-12
8:81606427-81606527	4.716e-11	1.105e-09	4.101e-11	6.434e-08	3.473e-13	5.304e-12	4.489e-13	2.708e-06	4.754e-07	7.16e-19	4.201e-05	2.481e-17	4.928e-12	6.319e-08	2.28e-10	8.433e-16	4.455e-12	6.746e-12	4.472e-15
6:30673341-30673441	4.669e-13	4.863e-12	1.767e-12	3.051e-11	8.415e-18	4.378e-11	1.088e-15	6.785e-10	6.159e-08	4.453e-18	4.12e-10	4.194e-17	4.447e-12	1.559e-10	1.555e-11	2.045e-16	2.119e-16	3.915e-08	9.708e-14
3:15903966-15904066	1.012e-09	4.469e-10	1.075e-09	7.859e-12	7.756e-12	7.648e-12	2.315e-10	4.716e-11	8.865e-09	1.129e-13	1.056e-07	8.635e-14	2.572e-05	5.138e-11	2.814e-07	1.247e-10	3.942e-16	4.402e-14	1.011e-13
5:138754561-138754661	1.054e-08	5.771e-10	1.004e-09	3.584e-08	6.199e-13	2.483e-08	1.288e-10	6.311e-09	3.935e-06	6.292e-20	5.438e-10	1.179e-11	3.95e-05	1.103e-06	3.777e-09	3.962e-18	4.638e-07	4.083e-10	2.265e-14
6:63565835-63565935	6.824e-07	7.576e-09	1.42e-10	1.005e-07	2.115e-16	6.533e-12	3.391e-11	5.349e-09	4.692e-08	2.935e-20	7.965e-10	5.144e-16	6.125e-09	4.049e-08	1.205e-11	1.275e-19	4.853e-14	8.257e-12	2.633e-16
3:102671427-102671527	6.172e-10	9.345e-10	8.992e-14	7.646e-12	5.862e-16	3.165e-10	4.796e-15	1.645e-10	1.273e-07	3.482e-22	3.337e-13	1.018e-16	2.728e-12	8.556e-14	2.629e-15	3.5e-23	2.963e-19	1.651e-08	8.309e-17
8:27653837-27653937	8.423e-13	1.116e-24	5.878e-15	6.653e-20	5.862e-16	1.757e-15	3.314e-24	1.645e-10	1.273e-07	3.482e-22	3.337e-13	1.018e-16	2.728e-12	3.686e-13	2.629e-15	3.5e-23	2.963e-19	1.651e-08	8.309e-17
2:232574987-232575087	2.561e-06	1.364e-10	1.035e-09	3.717e-11	1.798e-09	6.348e-13	4.877e-13	9.864e-08	6.699e-08	1.778e-12	7.522e-06	1.084e-13	6.342e-10	9.402e-09	4.341e-11	5.17e-17	1.454e-13	1.859e-09	1.425e-12
17:59430410-59430510	9.597e-12	1.801e-10	4.893e-11	1.53e-11	8.014e-15	2.059e-12	5.312e-13	2.858e-11	5.4e-10	1.889e-18	3.308e-09	1.104e-18	9.064e-13	4.326e-09	6.97e-12	1.77e-18	5.339e-16	2.368e-07	1.365e-11
1:11777966-11778066	1.376e-11	7.433e-09	2.586e-12	1.084e-13	7.118e-08	4.39e-12	2.437e-13	1.195e-15	1.786e-11	2.373e-16	2.637e-05	1.274e-19	1.321e-13	5.292e-10	3.321e-13	8.624e-18	2.312e-15	2.456e-13	3.358e-12
8:47839348-47839448	5.352e-11	8.128e-11	6.581e-09	1.011e-07	1.913e-11	1.219e-12	4.548e-14	5.769e-06	5.528e-07	7.968e-14	1.205e-06	1.169e-17	3.897e-12	1.509e-08	7.039e-11	1.802e-16	5.33e-14	1.705e-09	1.142e-10
3:190615561-190615661	6.522e-06	1.465e-10	3.674e-07	1.534e-10	2.063e-11	8.224e-13	2.962e-12	1.982e-10	7.444e-08	2.554e-19	4.193e-09	4.923e-14	2.988e-08	2e-07	4.256e-10	1.333e-17	7.448e-07	1.816e-11	1.35e-11
8:120827869-120827969	1.009e-11	6.882e-08	2.432e-12	4.741e-09	2.085e-11	4.171e-09	1.28e-10	8.696e-10	1.277e-06	2.962e-19	9.082e-11	5.118e-16	3.098e-11	1.056e-08	1.038e-10	1.065e-18	4.037e-16	6.905e-11	1.006e-12
18:9092914-9093014	2.171e-11	4.086e-12	1.151e-10	1.024e-05	5.522e-13	1.165e-13	3.575e-14	5.475e-10	1.396e-07	6.049e-21	1.985e-09	2.572e-21	6.151e-09	2.046e-08	1.808e-11	5.193e-14	1.148e-12	2.464e-08	9.909e-14
12:76033171-76033271	2.017e-10	2.205e-11	1.953e-09	2.064e-10	6.597e-13	1.222e-13	2.822e-15	9.791e-08	7.343e-08	4.254e-21	8.938e-10	6.285e-19	1.25e-16	1.12e-08	1.935e-14	2.096e-20	3.313e-11	1.559e-12	1.94e-10
15:44726837-44726937	1.969e-08	7.824e-10	7.149e-08	1.07e-11	2.622e-08	1.166e-09	4.389e-14	4.006e-08	1.747e-08	2.532e-10	7.777e-05	2.298e-17	3.805e-12	1.635e-05	8.07e-11	1.164e-18	2.808e-09	1.294e-11	1.329e-13
20:42024990-42025090	6.451e-10	5.359e-10	3.262e-08	3.626e-08	1.85e-12	2.058e-11	1.152e-10	8.748e-08	3.704e-08	7.975e-23	4.585e-10	1.482e-12	4.933e-06	3.253e-07	1.644e-12	6.21e-17	1.167e-11	8.579e-13	1.738e-10
15:53213741-53213841	2.798e-06	1.419e-10	1.092e-09	1.147e-11	1.735e-13	7.281e-11	3.199e-16	1.337e-09	3.741e-07	1.368e-17	1.367e-07	2.595e-23	1.421e-11	5.616e-09	6.341e-14	3.653e-18	2.968e-15	2.265e-08	5.785e-12
10:31943194-31943294	8.278e-11	1.184e-12	2.214e-09	6.388e-11	1.216e-14	2.526e-14	7.902e-16	3.605e-10	1.937e-07	6.945e-19	9.363e-09	2.478e-19	4.27e-12	5.908e-11	9.016e-14	2.726e-21	3.523e-19	1.676e-06	1.019e-08
15:40755560-40755660	1.074e-14	2.032e-20	4.744e-18	3.34e-18	1.216e-14	6.713e-20	9.779e-22	3.605e-10	1.937e-07	6.945e-19	9.363e-09	2.478e-19	4.27e-12	2.4e-22	9.016e-14	2.726e-21	3.523e-19	1.676e-06	1.019e-08
3:58052941-58053041	2.328e-14	6.238e-16	1.27e-17	1.299e-17	1.216e-14	3.098e-16	8.829e-18	2.103e-13	2.106e-11	2.625e-27	5.873e-16	7.046e-24	3.175e-23	4.461e-15	2.382e-19	2.726e-21	6.686e-24	9.269e-13	1.167e-20
18:70422489-70422589	2.739e-09	7.417e-12	1.476e-12	2.68e-09	4.533e-10	6.272e-13	3.046e-09	3.176e-11	7.819e-09	6.553e-21	3.169e-07	1.392e-10	3.458e-12	7.805e-11	1.325e-11	2.336e-16	2.284e-12	9.376e-13	7.275e-13
4:184808998-184809098	7.13e-09	4.514e-10	1.704e-10	1.719e-11	5.514e-11	3.662e-13	1.112e-13	2.774e-11	5.445e-10	1.708e-16	1.991e-09	2.044e-16	6.981e-12	3.064e-08	3.762e-13	3.702e-22	1.301e-09	6.137e-15	1.916e-12
10:94076671-94076771	4.261e-10	8.254e-08	4.287e-12	7.158e-12	5.994e-11	1.094e-07	7.763e-17	5.43e-15	5.537e-12	1.624e-15	2.763e-06	4.425e-20	3.292e-10	2.967e-10	2.851e-12	1.499e-12	5.188e-13	2.001e-12	4.112e-12
21:16535665-16535765	1.413e-09	9.812e-12	3.153e-09	3.876e-08	1.827e-12	3.828e-11	4.544e-17	2.839e-11	1.052e-08	1.231e-19	7.436e-10	2.313e-22	4.376e-11	7.37e-08	2.275e-11	2.534e-21	8.205e-14	4.839e-12	5.835e-15
12:11607978-11608078	2.484e-08	1.895e-10	3.114e-09	8.564e-08	1.466e-13	3.12e-13	1.026e-10	1.48e-08	2.419e-07	3.473e-20	6.572e-11	8.9e-13	1.448e-10	7.101e-09	1.281e-07	1.686e-17	1.27e-11	4.183e-11	1.169e-09
6:47477324-47477424	1.554e-10	1.389e-10	1.055e-07	2.796e-11	3.201e-11	1.019e-12	1.943e-15	8.263e-07	3.103e-07	4.305e-15	2.25e-09	1.993e-23	6.892e-13	2.08e-07	2.381e-14	5.553e-14	7.13e-11	6.631e-12	6.437e-10
9:110125621-110125721	2.888e-06	1.428e-11	3.299e-06	4.373e-10	5.285e-12	6.037e-13	1.163e-08	1.051e-12	2.386e-10	3.303e-17	9.213e-06	1.894e-09	4.395e-11	2.834e-05	2.792e-12	2.497e-18	1.983e-06	3.26e-12	2.127e-11
11:43984705-43984805	1.427e-08	2.174e-07	3.274e-08	0.0006596	1.403e-10	8.778e-10	2.377e-11	9.798e-16	3.256e-11	3.64e-15	5.841e-09	6.572e-18	9.408e-14	3.663e-05	1.081e-11	1.533e-14	0.0002302	5.326e-12	3.226e-12
3:194076198-194076298	1.274e-10	4.727e-08	2.274e-08	3.883e-12	1.22e-12	2.569e-10	3.402e-11	5.251e-14	2.923e-09	9.37e-20	5.279e-09	5.456e-16	1.481e-11	3.914e-05	4.131e-12	7.146e-19	1.25e-05	1.201e-10	9.609e-14
6:34872659-34872759	5.172e-09	7.82e-12	1.688e-09	1.033e-06	1.638e-11	4.391e-13	3.003e-12	4.952e-09	2.204e-07	9.143e-20	2.301e-07	3.875e-17	2.866e-12	7.254e-09	1.887e-12	1.39e-19	7.913e-13	3.762e-08	9.876e-14
9:111896607-111896707	2.782e-09	6.848e-07	5.028e-09	7.296e-15	5.648e-11	7.654e-10	4.117e-14	1.058e-19	1.595e-14	2.165e-18	2.754e-10	1.762e-18	8.197e-15	1.886e-08	4.516e-13	2.143e-14	1.757e-16	1.975e-13	3.585e-07
8:20832881-20832981	6.903e-10	3.166e-12	1.692e-07	1.463e-07	4.456e-12	3.321e-13	8.367e-08	1.905e-06	2.012e-06	1.379e-17	1.099e-06	1.846e-16	4.818e-12	1.479e-05	7.585e-11	1.09e-18	2.098e-09	1.217e-08	7.502e-12
3:39808935-39809035	2.185e-09	8.273e-10	8.416e-12	2.009e-12	9.794e-12	1.711e-12	4.894e-12	1.421e-08	1.493e-08	2.846e-21	5.763e-10	5.124e-12	1.847e-12	1.874e-09	1.318e-08	3.335e-10	6.301e-15	2.087e-14	2.901e-12
6:136435091-136435191	1.732e-09	1.517e-09	1.389e-10	5.697e-09	3.258e-09	1.187e-11	1.114e-15	1.824e-13	1.608e-10	4.953e-18	3.913e-10	3.362e-18	2.123e-14	4.415e-08	1.114e-12	4.568e-19	7.978e-10	2.021e-08	5.506e-12
11:34317288-34317388	1.129e-10	3.883e-08	1.034e-10	2.076e-11	1.495e-13	3.976e-10	2.321e-15	7.569e-08	7.371e-07	7.112e-16	1.765e-08	1.349e-18	3.451e-12	2.636e-11	1.413e-13	1.47e-16	5.158e-16	1.645e-11	3.12e-10
12:115093850-115093950	2.265e-09	4.862e-10	1.396e-13	4.592e-12	1.172e-12	9.724e-12	9.227e-13	2.138e-13	7.209e-10	7.549e-16	6.18e-06	1.324e-13	1.776e-08	4.153e-11	5.329e-12	3.2e-16	1.385e-16	2.165e-06	8.357e-14
