SEQID	ATF3	GABPA	BHLHE40	CEBPB	CTCF	ELK1	FOSL2	FOXA1	FOXA2	HNF4A	HNF4G	JUND	MAFK	MAX	NFE2L2	REST	USF2	YY1	ZBTB33
9:33816749-33816849	1.033e-10	6.579e-08	2.612e-09	9.685e-12	1.67e-11	3.723e-10	2.658e-15	3.674e-08	9.21e-08	8.135e-21	8.369e-07	3.204e-23	5.138e-15	1.276e-09	1.711e-12	9.33e-16	7.616e-13	0.0002082	7.405e-09
8:98782331-98782431	8.954e-11	1.076e-09	1.209e-09	7.661e-12	7.838e-12	7.735e-10	6.456e-11	3.535e-13	2.518e-10	8.576e-20	8.624e-09	9.32e-11	5.827e-08	8.96e-06	1.422e-11	1.817e-18	2.697e-07	6.645e-14	6.51e-12
1:221563743-221563843	5.7e-06	6.356e-09	1.731e-10	4.027e-11	2.228e-09	9.557e-11	2.341e-08	1.128e-11	3.023e-08	1.918e-20	6.979e-08	1.226e-09	9.735e-14	1.303e-08	5.67e-11	1.15e-18	3.87e-11	1.399e-11	2.71e-10
5:56859178-56859278	1.128e-09	8.88e-12	1.129e-12	3.699e-08	1.193e-14	1.007e-14	2.926e-15	1.49e-09	6.452e-07	1.494e-19	7.714e-07	9.009e-18	3.799e-09	1.974e-10	1.72e-10	1.01e-18	6.76e-16	7.926e-09	7.513e-13
4:73407572-73407672	2.233e-09	3.788e-11	5.704e-13	1.331e-08	6.573e-12	8.539e-15	8.195e-16	4.097e-10	1.661e-07	3.432e-21	1.229e-09	2.172e-18	4.203e-06	6.435e-11	6.95e-13	4.585e-20	7.21e-11	1.809e-10	8.78e-11
20:62003260-62003360	1.857e-11	2.061e-10	1.262e-10	2.43e-09	5.815e-13	7.917e-12	6.353e-13	5.737e-05	2.595e-05	7.034e-18	3.735e-08	8.485e-19	4.523e-14	2.68e-08	1.712e-13	1.986e-18	1.916e-11	2.221e-13	4.995e-11
1:200275855-200275955	8.803e-09	2.24e-09	4.909e-10	6.967e-12	1.305e-12	4.911e-10	2.215e-12	5.771e-12	1.072e-09	2.227e-22	4.178e-11	5.072e-14	6.76e-09	1.384e-10	6.408e-12	1.01e-14	6.018e-17	1.445e-13	5.515e-12
10:97515915-97516015	1.78e-11	3.361e-08	3.099e-10	3.638e-11	3.089e-12	7.002e-11	1.762e-15	2.286e-14	2.069e-11	1.13e-17	7.895e-07	6.319e-19	8.068e-11	8.33e-09	1.003e-14	8.424e-15	1.063e-11	2.238e-14	8.214e-11
11:99687713-99687813	1.165e-08	1.914e-11	1.16e-11	6.239e-07	8.822e-15	1.071e-12	1.189e-13	3.553e-09	2.097e-08	3.324e-18	6.671e-10	3.005e-17	2.133e-10	5.943e-10	4.788e-11	5.54e-17	4.528e-15	2.019e-11	3.054e-12
19:10717884-10717984	8.548e-09	1.131e-10	1.008e-05	9.897e-07	7.533e-09	2.862e-12	9.876e-09	8.276e-08	4.058e-07	2.417e-13	2.575e-07	2.529e-10	6.191e-05	1.4e-07	2.135e-08	3.454e-18	6.949e-11	1.008e-08	3.35e-12
2:54532805-54532905	3.628e-07	7.414e-09	1.313e-12	1.199e-09	2.534e-13	2.764e-11	4.734e-11	1.214e-05	2.02e-05	2.615e-22	3.482e-12	1.53e-15	5.453e-11	1.4e-12	1.796e-09	1.845e-20	5.713e-17	2.992e-15	4.634e-12
X:31934979-31935079	3.717e-11	1.451e-08	1.528e-12	5.565e-13	3.898e-11	7.835e-08	9.908e-10	5.921e-09	3.966e-08	4.973e-21	1.531e-08	7.247e-14	2.018e-09	5.605e-11	8.303e-11	4.544e-16	1.406e-12	2.025e-12	5.105e-12
7:11228957-11229057	6.538e-08	2.43e-10	1.362e-12	3.926e-09	1.782e-13	6.134e-12	1.418e-08	3.362e-09	1.417e-09	2.362e-21	3.053e-10	4.167e-11	3.058e-05	2.895e-10	8.464e-11	2.845e-19	8.008e-15	7.584e-11	4.831e-13
1:234963877-234963977	6.612e-09	2.359e-08	9.914e-10	3.996e-10	1.206e-14	7.105e-09	1.021e-14	2.844e-06	2.163e-06	6.175e-23	9.656e-11	3.439e-17	3.691e-06	2.436e-09	2.161e-12	3.397e-16	3.292e-15	1.13e-12	2.425e-12
16:58848241-58848341	3.065e-09	1.651e-10	1.449e-13	3.491e-07	2.818e-14	1.924e-11	7.825e-13	4.784e-09	1.539e-06	3.868e-11	9.624e-05	9.122e-14	1.682e-06	1.798e-11	1.708e-09	2.891e-21	2.268e-15	1.879e-12	1.051e-12
17:50691996-50692096	2.815e-09	2.39e-07	2.589e-11	4.624e-09	6.949e-15	6.402e-10	9.862e-11	5.166e-11	7.156e-08	1.052e-14	6.038e-10	3.595e-13	1.556e-13	4.475e-11	2.982e-09	1.602e-18	5.44e-17	1.839e-13	2.545e-10
10:116912474-116912574	1.692e-07	1.015e-08	3.195e-12	3.811e-12	9.426e-08	9.297e-11	1.149e-11	2.135e-13	2.395e-10	2.71e-18	6.669e-10	5.221e-17	7.002e-07	1.623e-11	1.129e-10	2.842e-13	8.405e-12	6.312e-10	1.287e-11
8:122347652-122347752	1.039e-08	1.079e-12	2.146e-11	5.396e-08	7.042e-14	1.858e-13	1.175e-12	2.937e-11	1.381e-08	3.892e-18	4.696e-10	8.131e-16	7.412e-14	8.871e-10	8.748e-13	1.799e-20	1.954e-14	1.115e-13	5.194e-14
14:50001719-50001819	1.299e-09	3.414e-09	4.413e-10	4.203e-11	3.657e-10	3.387e-09	2.716e-05	1.468e-13	6.18e-10	9.599e-17	3.018e-08	4.705e-09	5.787e-11	7.916e-10	1.609e-10	8.646e-17	2.859e-12	1.248e-10	2.679e-08
7:45890356-45890456	1.682e-08	4.399e-07	3.157e-10	1.607e-07	2.572e-12	4.003e-10	1.549e-09	1.549e-11	3.24e-09	1.41e-16	2.483e-06	2.744e-11	1.519e-13	2.261e-08	3.085e-11	3.704e-17	6.583e-10	1.456e-06	1.802e-11
3:20233262-20233362	9.909e-09	9.374e-11	2.123e-13	5.444e-08	2.483e-13	1.463e-12	5.741e-13	2.001e-13	1.342e-10	1.072e-15	5.426e-08	2.021e-17	1.573e-12	4.353e-12	1.517e-12	8.835e-17	1.357e-17	7.068e-13	3.942e-13
5:42015602-42015702	1.265e-08	4.634e-11	2.261e-11	7.279e-10	5.512e-13	1.99e-12	9.923e-10	3.702e-14	3.402e-10	6.142e-16	3.105e-06	3.651e-12	1.096e-09	4.947e-10	6.284e-12	1.218e-14	2.931e-14	4.591e-11	4.321e-11
2:161257685-161257785	1.789e-09	4.576e-10	8.358e-10	2.664e-08	5.414e-12	2.865e-10	1.425e-13	3.797e-11	1.971e-09	6.307e-18	3.815e-09	1.727e-18	1.3e-13	1.121e-07	2.072e-11	1.068e-17	1.916e-14	5.161e-13	1.005e-11
17:56915928-56916028	1.068e-09	1.106e-10	9.797e-11	2.373e-09	5.336e-10	3.768e-13	6.419e-14	7.905e-11	1.114e-09	6.865e-17	6.661e-10	7.608e-18	1.609e-09	9.643e-09	1.596e-11	2.505e-15	1.596e-16	6.458e-09	5.268e-13
16:57373101-57373201	1.32e-09	3.652e-11	6.548e-11	5.207e-13	1.503e-11	5.868e-13	1.853e-15	5.233e-16	1.699e-11	3.16e-14	4.046e-07	3.901e-22	1.364e-13	8.718e-08	1.015e-11	6.842e-17	1.813e-12	4.288e-15	2.121e-12
18:3117752-3117852	5.058e-05	7.198e-10	5.614e-13	0.0005481	5.385e-14	1.679e-12	6.143e-07	7.118e-09	1.405e-07	4e-14	6.509e-08	1.343e-09	5.696e-15	1.271e-10	3.165e-09	1.336e-19	2.889e-15	2.594e-08	5.572e-14
5:67771047-67771147	1.121e-07	1.221e-10	1.326e-07	5.559e-11	1.28e-12	1.854e-12	5.16e-10	2.465e-10	1.792e-07	1.858e-18	6.795e-09	4.311e-12	1.722e-05	1.948e-06	5.258e-11	1.569e-16	3.678e-08	2.153e-13	2.635e-13
11:33258966-33259066	1.224e-10	7.18e-07	1.902e-09	4.974e-10	4.92e-13	7.553e-08	1.377e-14	3.866e-08	2.139e-08	6.938e-15	1.601e-05	2.742e-19	6.81e-10	5.139e-08	6.156e-11	2.509e-18	4.155e-13	8.597e-14	1.493e-12
13:48236907-48237007	2.749e-10	1.07e-09	4.296e-10	1.531e-12	4.436e-14	1.567e-13	1.647e-08	3.075e-10	7.42e-08	5.287e-17	2.671e-07	1.298e-10	0.001752	3.07e-10	4.067e-07	1.772e-17	8.446e-16	1.121e-08	1.765e-11
9:22446248-22446348	4.472e-10	3.767e-08	5.804e-08	3.281e-10	3.215e-15	2.552e-09	3.855e-05	0.0007358	0.000352	8.363e-22	2.351e-10	8.941e-06	2.058e-13	3.409e-06	5.072e-12	9.538e-14	1.579e-13	4.892e-09	1.642e-12
4:100908299-100908399	4.479e-15	1.539e-18	1.987e-12	2.672e-20	3.215e-15	4.09e-18	7.445e-24	1.746e-19	3.016e-13	8.363e-22	2.351e-10	2.003e-28	2.058e-13	5.624e-10	5.072e-12	9.538e-14	3.805e-14	2.902e-16	1.642e-12
9:72130031-72130131	2.827e-07	7.843e-11	1.157e-06	4.931e-07	5.563e-12	1.398e-13	1.562e-12	3.19e-06	1.824e-06	8.557e-16	7.875e-05	1.916e-15	2.45e-09	1.355e-07	1.79e-10	1.393e-12	7.089e-05	1.086e-13	2.198e-11
2:8628086-8628186	1.663e-09	2.344e-07	1.38e-11	7.512e-12	5.597e-11	4.38e-11	3.875e-16	2.713e-10	7.212e-08	1.602e-12	4.778e-08	6.328e-21	3.317e-14	1.064e-10	1.063e-14	2.579e-16	6.589e-17	2.212e-11	1.594e-09
1:217470382-217470482	9.281e-08	1.479e-11	1.541e-11	3.183e-07	4.49e-09	2.446e-11	1.023e-10	2.897e-11	8.738e-09	4.932e-14	9.216e-07	5.012e-12	7.183e-13	1.762e-10	1.696e-13	7.896e-18	5.511e-15	1.212e-12	1.502e-13
6:118934072-118934172	1.434e-10	3.843e-07	1.531e-11	2.564e-11	7.341e-11	7.479e-11	6.645e-16	5.05e-13	1.765e-10	1.024e-13	2.794e-08	1.899e-20	5.893e-11	2.037e-08	1.385e-10	1.341e-18	5.677e-15	1.25e-09	1.15e-13
2:147430775-147430875	3.104e-12	6.249e-13	2.116e-10	6.151e-10	6.306e-16	1.401e-13	8.185e-16	8.381e-10	1.454e-09	5.485e-17	7.815e-07	6.738e-18	1.337e-12	4.64e-09	5.699e-14	3.179e-20	1.271e-10	8.187e-12	5.14e-13
3:74413934-74414034	2.746e-08	3.042e-10	1.303e-09	2.149e-09	9.152e-14	6.988e-11	1.726e-11	5.01e-13	3.221e-10	1.473e-15	9.481e-07	2.111e-19	5.439e-13	2.245e-06	2.521e-11	7.865e-20	1.064e-10	1.229e-15	6.817e-11
11:101267722-101267822	2.746e-08	3.042e-10	1.303e-09	2.149e-09	9.152e-14	6.988e-11	1.726e-11	5.01e-13	3.221e-10	1.473e-15	9.481e-07	2.111e-19	5.439e-13	2.245e-06	2.521e-11	7.865e-20	1.064e-10	1.229e-15	6.817e-11
12:1768938-1769038	1.833e-05	2.605e-10	2.973e-10	9.278e-07	4.137e-16	4.416e-13	5.486e-14	6.619e-09	3.244e-06	3.638e-21	5.195e-10	3.455e-16	1.652e-10	7.217e-09	4.582e-11	6.823e-19	7.767e-12	1.948e-10	2.13e-11
3:194271242-194271342	2.385e-07	5.432e-09	8.55e-09	6.605e-14	2.42e-11	6.48e-11	2.347e-11	9.87e-19	8.747e-13	8.261e-16	1.646e-07	1.441e-16	2.887e-15	8.481e-09	1.289e-12	9.698e-16	5.052e-09	4.194e-14	1.156e-10
19:44747478-44747578	3.174e-13	4.685e-09	2.881e-12	1.396e-13	2.305e-11	3.777e-09	2.117e-15	1.391e-17	2.201e-12	4.004e-21	1.154e-09	9.507e-23	1.261e-16	6.657e-13	6.725e-16	4.362e-19	2.378e-17	5.117e-17	5.347e-12
3:7650814-7650914	5.754e-09	1.119e-12	2.529e-13	3.599e-12	2.222e-14	1.917e-15	3.832e-08	1.64e-15	1.142e-09	4.728e-22	1.66e-10	7.117e-10	1.876e-19	8.734e-11	2.68e-11	3.707e-23	2.911e-16	1.647e-13	5.427e-14
10:122063537-122063637	3.075e-12	1.473e-07	1.15e-10	2.571e-07	1.406e-08	6.448e-11	5.863e-18	1.033e-12	3.416e-09	9.821e-28	3.406e-12	4.552e-24	9.593e-18	1.148e-10	9.707e-17	1.453e-15	3.289e-16	6.64e-14	6.212e-11
1:40386087-40386187	2.746e-09	3.829e-07	1.63e-12	1.782e-08	1.939e-14	2.991e-08	1.141e-11	8.819e-12	2.852e-09	9.369e-22	9.948e-10	2.78e-16	2.134e-07	4.323e-11	6.766e-13	4.771e-15	6.969e-16	2.683e-07	5.917e-10
19:54208570-54208670	4.113e-10	6.479e-07	4.441e-10	2.973e-13	1.851e-10	3.098e-11	7.326e-11	4.848e-15	3.541e-11	7.8e-17	1.135e-10	6.329e-13	1.79e-12	5.18e-09	8.875e-10	4.638e-15	1.16e-11	7.833e-11	1.499e-09
5:126335070-126335170	4.351e-06	1.752e-09	1.33e-10	7.162e-07	1.883e-14	3.118e-12	2.505e-10	3.441e-11	7.541e-09	1.372e-21	1.719e-10	2.985e-11	0.0003793	6.726e-11	2.352e-10	5.699e-16	1.31e-14	1.807e-08	3.481e-12
16:11564653-11564753	1.024e-11	1.412e-07	9.737e-11	1.883e-08	1.032e-13	8.16e-09	1.654e-13	1.779e-15	1.779e-10	1.693e-14	1.28e-07	1.43e-15	1.624e-12	9.056e-12	1.544e-11	1.521e-19	6.331e-17	4.092e-12	9.617e-12
6:87732397-87732497	9.682e-06	5.002e-10	5.648e-12	3.661e-12	2.868e-12	4.205e-10	8.009e-16	3.806e-13	5.185e-10	2.338e-15	1.109e-08	1.57e-18	1.261e-14	8.675e-10	1.058e-10	6.285e-15	1.875e-16	1.638e-11	6.111e-12
7:134892301-134892401	1.704e-09	7.259e-12	7.796e-10	3.582e-10	4.352e-11	2.499e-12	1.733e-15	1.474e-09	3.03e-07	1.347e-18	4.369e-07	3.455e-21	1.419e-13	7.199e-09	8.887e-11	5.932e-16	3.239e-12	2.424e-08	4.122e-11
12:32141258-32141358	1.749e-06	2.577e-09	2.342e-09	6.53e-08	2.959e-13	3.128e-09	4.417e-12	1.117e-08	6.131e-09	5.433e-18	1.399e-09	4.982e-13	8.638e-07	2.162e-10	2.127e-09	6.286e-17	9.23e-11	1.748e-07	1.184e-11
1:46687541-46687641	1.888e-07	1.019e-06	1.292e-10	3.093e-05	6.254e-14	1.384e-07	1.723e-13	9.877e-11	3.124e-08	2.135e-20	1.608e-09	1.952e-17	2.449e-13	9.714e-10	5.738e-12	6.718e-17	5.227e-14	4.431e-10	1.103e-13
3:150260085-150260185	1.442e-10	1.639e-10	4.797e-11	2.341e-09	3.048e-15	4.039e-12	3.2e-08	3.006e-08	2.637e-08	5.23e-22	1.514e-10	1.025e-12	2.333e-10	2.886e-10	7.585e-12	9.071e-17	9.832e-12	6.312e-10	5.25e-14
11:43644522-43644622	2.757e-11	5.166e-10	2.637e-11	7.987e-12	6.588e-10	6.216e-12	2.938e-13	2.12e-07	4.962e-07	3.118e-18	8.832e-09	2.474e-19	2.409e-12	2.99e-07	1.536e-11	2.625e-12	1.464e-10	1.822e-10	3.905e-14
15:77991918-77992018	2.171e-10	5.693e-08	1.778e-07	3.715e-13	4.769e-06	2.584e-10	7.243e-13	7.396e-18	1.035e-12	1.208e-20	5.737e-09	2.288e-16	5.241e-13	1.817e-06	4.636e-10	4.991e-14	3.155e-10	6.609e-13	4.393e-08
1:117934511-117934611	2.911e-09	7.72e-09	4.462e-10	1.286e-09	4.614e-12	1.134e-10	7.084e-13	2e-12	1.596e-09	2.492e-16	1.725e-08	5.25e-19	1.53e-08	8.094e-09	1.665e-11	4.869e-15	3.66e-09	4.035e-11	5.286e-11
X:134463302-134463402	2.654e-06	8.958e-11	1.617e-12	5.894e-13	2.584e-14	4.077e-11	1.318e-13	1.795e-07	2.623e-07	6.855e-16	1.623e-10	2.061e-17	7.484e-12	1.009e-11	5.414e-12	1.829e-19	9.393e-16	1.519e-10	7.328e-14
12:40032245-40032345	1.015e-09	8.009e-10	3.885e-09	5.784e-12	1.158e-11	1.289e-08	1.521e-15	4.705e-09	5.883e-08	2.155e-19	4.229e-08	9.615e-20	7.106e-12	1.298e-08	4.107e-13	5.761e-18	1.027e-10	1.399e-09	2.623e-09
1:46949061-46949161	1.19e-14	9.043e-15	4.806e-12	2.813e-14	5.059e-19	1.834e-16	3.401e-17	8.993e-16	4.092e-13	2.986e-23	1.26e-08	7.041e-24	1.483e-13	2.807e-12	3.662e-17	3.662e-27	6.713e-21	1.673e-14	5.844e-16
2:196984212-196984312	2.235e-11	6.154e-10	3.983e-14	6.961e-13	4.009e-14	8.159e-13	1.083e-14	9.007e-19	5.639e-12	3.803e-22	2.868e-11	6.132e-18	1.615e-16	1.27e-13	9.807e-13	1.873e-17	5.996e-17	5.808e-15	8.117e-15
12:3841183-3841283	2.689e-10	1.127e-11	1.342e-11	6.267e-07	5.767e-11	1.076e-13	5.357e-11	7.629e-16	2.152e-10	7.145e-20	3.904e-09	6.116e-12	7.605e-13	2.32e-09	1.699e-09	1.077e-16	9.904e-13	6.143e-09	2.125e-12
10:80504853-80504953	7.441e-10	5.156e-10	3.571e-08	7.921e-09	3.895e-15	3.607e-13	7.587e-15	9.387e-08	1.221e-07	2.291e-13	4.82e-07	1.666e-17	4.903e-10	2.823e-05	4.305e-07	6.857e-19	2.839e-05	8.106e-12	5.91e-10
6:126578868-126578968	2.304e-09	1.359e-10	8.233e-12	5.696e-07	4.512e-07	8.056e-12	4.212e-15	7.677e-11	6.576e-09	3.589e-18	4.949e-09	6.3e-23	1.536e-13	6.385e-12	5.028e-13	2.493e-18	3.293e-16	5.47e-14	4.078e-13
16:4015513-4015613	2.961e-11	3.228e-12	9.627e-16	1.571e-08	1.606e-15	8.892e-17	2.585e-19	1.312e-09	7.272e-07	1.11e-24	2.553e-13	2.794e-24	6.43e-14	4.266e-14	2.626e-15	1.054e-22	4.081e-22	2.742e-15	8.038e-18
13:110798928-110799028	8.307e-09	8.267e-07	3.208e-07	1.505e-11	1.654e-09	8.448e-10	1.068e-13	9.248e-13	8.501e-11	1.071e-13	2.457e-06	2.553e-16	1.987e-09	1.239e-07	3.755e-11	8.109e-16	1.561e-12	1.658e-12	4.424e-10
9:110059805-110059905	4.176e-07	1.478e-10	3.897e-09	3.476e-11	1.076e-10	9.567e-12	2.262e-10	7.898e-15	5.531e-11	4.534e-16	9.73e-08	7.187e-13	1.364e-10	7.436e-07	2.271e-09	4.442e-18	2.421e-06	6.012e-13	1.104e-07
8:128631734-128631834	6.507e-10	3.39e-10	6.998e-12	1.121e-09	6.833e-15	2.534e-12	3.462e-14	4.126e-07	5.297e-07	7.999e-12	6.349e-07	1.406e-17	2.548e-08	2.218e-09	5.073e-13	1.295e-19	2.269e-10	3.458e-14	1.87e-15
2:147500082-147500182	2.136e-10	6.787e-13	3.299e-10	2.227e-09	1.361e-12	5.837e-12	1.398e-16	2.146e-08	9.853e-09	2.711e-13	0.0002849	2.111e-22	6.325e-13	2.882e-11	1.912e-13	7.06e-18	9.447e-15	8.753e-13	4.995e-12
X:43640326-43640426	3.191e-07	2.87e-11	3.322e-13	8.252e-12	6.459e-13	1.647e-12	1.224e-16	9.042e-11	2.022e-08	9.491e-20	1.369e-09	1.073e-21	1.193e-09	2.369e-12	1.044e-11	1.989e-12	1.16e-15	1.477e-14	9.826e-13
12:49741394-49741494	6.401e-10	2.194e-11	5.453e-08	6.16e-12	2.544e-13	2.008e-11	5.848e-15	6.204e-11	2.773e-08	3.344e-16	7.415e-10	4.189e-18	3.18e-10	9.905e-10	6.679e-13	3.858e-13	5.587e-15	1.689e-14	2.14e-13
6:15836870-15836970	1.868e-09	5.331e-10	6.327e-08	1.894e-11	8.257e-12	5.804e-11	6.835e-14	3.842e-05	1.98e-05	2.22e-11	9.456e-05	3.662e-18	7.236e-10	1.542e-06	2.147e-11	1.889e-17	5.829e-10	1.805e-13	2.2e-10
4:169202115-169202215	2.21e-10	1.034e-09	3.394e-13	1.564e-10	2.838e-11	1.583e-09	3.697e-14	4.676e-12	5.809e-09	6.82e-16	7.673e-07	2.286e-17	1.084e-09	2.919e-11	3.943e-13	1.168e-18	8.568e-16	5.916e-11	4.712e-11
14:61762264-61762364	8.308e-10	1.2e-09	3.774e-06	1.15e-10	2.933e-12	1.49e-09	1.186e-10	3.764e-12	7.14e-10	4.908e-19	4.012e-09	5.749e-13	5.276e-08	8.311e-06	5.59e-10	1.223e-14	7.458e-11	1.684e-12	7.909e-10
20:45361975-45362075	1.14e-08	7.756e-11	2.54e-10	1.464e-12	3.007e-10	9.656e-14	4.564e-08	2.808e-09	2.678e-09	7.007e-22	7.72e-10	3.104e-09	1.168e-08	5.705e-11	7.71e-11	9.469e-20	8.301e-17	4.986e-15	3.891e-11
1:232705109-232705209	1.901e-10	8.416e-12	1.553e-12	3.464e-12	1.133e-13	2.476e-13	8.558e-16	4.73e-10	1.294e-08	1.911e-20	5.757e-08	2.782e-20	2.52e-12	2.795e-10	4.466e-13	2.652e-18	6.511e-17	2.772e-11	1.057e-11
6:124964408-124964508	5.185e-09	5.505e-10	8.593e-10	6.391e-10	1.534e-12	1.062e-11	9.939e-11	3.278e-12	3.511e-09	4.813e-18	2.016e-07	2.455e-15	1.131e-09	1.105e-07	6.653e-11	1.599e-17	4.534e-12	7.837e-10	6.748e-13
13:33168728-33168828	1.79e-08	3.481e-11	3.71e-11	1.877e-10	1.308e-13	9.494e-12	2.769e-13	6.687e-11	1.281e-08	2.197e-16	2.092e-09	2.16e-16	1.364e-12	1.045e-09	3.2e-10	6.018e-17	3.76e-12	3.61e-11	6.411e-12
3:40087737-40087837	4.568e-12	5.857e-08	9.564e-13	2.431e-11	4.071e-14	3.969e-08	1.618e-09	9.158e-12	1.388e-08	1.165e-18	2.004e-10	1.238e-12	2.047e-15	1.882e-11	2.656e-11	5.115e-21	2.76e-17	6.31e-15	2.026e-13
9:89665154-89665254	1.478e-10	5.652e-06	1.747e-10	6.459e-13	1.452e-11	4.263e-10	2.187e-12	4.862e-10	7.872e-11	1.128e-19	9.189e-09	7.391e-18	3.302e-09	8.438e-10	3.85e-10	1.033e-14	1.096e-13	3.377e-12	1.329e-10
1:56546163-56546263	2.792e-09	7.54e-09	1.158e-10	2.795e-13	2.455e-10	3.983e-10	3.647e-10	7.71e-10	7.543e-09	3.443e-20	9.883e-11	1.213e-15	1.454e-13	7.041e-09	1.638e-13	1.055e-19	1.511e-11	3.556e-11	3.994e-11
17:28347032-28347132	8.052e-10	1.824e-07	1.492e-09	1.514e-11	1.076e-11	8.774e-08	5.863e-12	2.232e-07	1.474e-07	1.039e-16	1.093e-08	2.266e-14	2.425e-09	1.031e-07	2.537e-12	1.588e-16	1.08e-08	4.887e-11	3.49e-11
15:63891425-63891525	3.565e-10	3.328e-11	1.887e-13	5.629e-09	1.514e-07	5.563e-12	1.187e-09	5.881e-18	3.898e-12	9.506e-27	3.765e-10	1.416e-15	1.64e-17	3.93e-12	6.914e-12	3.213e-15	4.768e-16	3.557e-14	4.985e-12
16:30355744-30355844	1.317e-10	1.463e-09	7.244e-12	6.337e-13	4.346e-10	2.013e-10	1.636e-08	2.214e-18	2.773e-13	1.127e-20	8.629e-09	5.325e-11	1.066e-12	7.034e-11	1.02e-09	9.753e-14	1.073e-12	5.77e-12	3.197e-08
11:44716626-44716726	1.82e-10	4.931e-11	1.286e-13	1.396e-11	1.555e-12	6.434e-13	1.415e-12	1.72e-07	6.143e-07	7.604e-22	9.443e-10	8.309e-14	2.916e-11	3.87e-10	4.965e-12	3.132e-14	1.321e-16	5.111e-13	2.301e-12
9:96246641-96246741	2.829e-08	7.908e-07	1.282e-08	1.506e-11	5.406e-12	4.283e-10	2.481e-11	5.621e-12	1.956e-09	6.893e-21	2.451e-10	1.712e-15	3.777e-07	3.563e-10	2.014e-13	6.404e-15	3.457e-16	2.464e-09	1.244e-05
16:72093070-72093170	8.427e-11	1.705e-10	1.969e-11	9.365e-12	6.581e-14	4.319e-14	8.469e-15	1.864e-14	4.854e-09	5.911e-16	8.264e-10	2.468e-18	4.871e-12	1.135e-12	6.359e-11	1.491e-17	1.299e-20	5.482e-15	1.131e-13
12:124862967-124863067	1.112e-10	3.749e-09	1.035e-12	2.012e-11	1.247e-11	1.365e-11	2.131e-05	3.314e-14	1.331e-10	1.456e-16	1.925e-07	3.78e-08	1.157e-14	4.976e-11	4.74e-09	1.327e-14	4.267e-17	8.751e-08	1.239e-11
10:71835903-71836003	2.745e-09	9.075e-08	1.33e-05	8.791e-10	5.617e-08	5.167e-11	3.24e-11	1.722e-09	6.123e-07	2.422e-19	4.004e-11	9.694e-15	1.244e-12	0.004659	1.296e-13	7.376e-18	4.163e-08	4.148e-13	1.14e-12
11:16335878-16335978	1.007e-08	1.022e-11	4.035e-12	3.668e-09	5.811e-11	7.979e-12	1.668e-13	8.057e-07	2.079e-06	3.509e-19	1.589e-06	7.642e-17	6.834e-07	1.081e-10	6.929e-12	8.78e-18	3.879e-18	1.291e-09	9.696e-14
21:33203602-33203702	1.895e-07	4.085e-12	8.597e-11	1.242e-10	8.359e-14	3.796e-11	2.045e-15	3.684e-11	2.455e-08	1.83e-20	3.346e-08	1.46e-17	9.556e-11	1.344e-10	1.784e-12	8.326e-18	2.193e-15	3.099e-12	2.909e-10
16:9258171-9258271	2.706e-09	5.396e-10	4.227e-08	1.039e-09	1.399e-12	1.572e-12	9.387e-13	4.102e-09	2.292e-08	5.237e-23	4.768e-09	1.908e-16	5.34e-12	7.308e-06	1.068e-12	2.98e-17	2.512e-10	1.263e-14	2.276e-11
7:155277095-155277195	3.937e-09	4.391e-09	1.899e-13	2.281e-11	9.11e-14	2.91e-12	1.318e-12	1.943e-10	1.043e-08	4.197e-17	6.3e-10	2.297e-19	3.943e-12	9.238e-11	1.627e-12	3.086e-18	7.548e-17	3.598e-08	1.139e-11
5:15286496-15286596	3.133e-09	1.329e-10	1.961e-06	1.009e-10	3.125e-11	1.702e-13	1.017e-14	4.954e-07	4.703e-07	7.096e-16	1.481e-06	1.921e-17	5.389e-13	1.698e-05	5.535e-09	1.177e-14	0.001033	1.657e-11	2.448e-09
10:79406350-79406450	6.816e-07	6.896e-07	2.967e-10	1.361e-10	1.776e-11	5.205e-10	4.724e-11	4.121e-13	1.507e-11	4.132e-21	2.395e-10	1.046e-15	3.537e-13	2.785e-09	4.559e-12	1.567e-19	2.464e-09	1.165e-12	1.065e-10
3:135218088-135218188	1.123e-08	1.81e-11	5.983e-11	6.568e-11	3.929e-13	7.685e-14	1.571e-12	1.253e-12	2.94e-09	1.488e-19	2.107e-09	1.749e-16	5.674e-12	9.486e-11	2.479e-11	8.367e-15	1.703e-15	2.663e-12	1.423e-11
1:12458072-12458172	2.935e-08	1.104e-10	7.496e-11	4.606e-05	3.867e-12	8.231e-13	4.087e-10	5.479e-12	4.298e-10	2.444e-12	3.285e-07	7.274e-11	8.974e-11	3.188e-10	4.356e-08	6.295e-19	4.843e-11	1.132e-12	3.191e-12
9:33940924-33941024	7.386e-05	1.147e-06	8.565e-12	2.139e-13	4.458e-14	5.253e-09	2.12e-13	1.054e-14	3.633e-10	3.632e-22	1.028e-10	3.05e-17	1.123e-07	1.343e-10	5.561e-12	1.072e-14	7.672e-16	1.017e-06	2.261e-12
17:43772354-43772454	1.424e-11	5.044e-13	4.17e-11	3.541e-12	2.958e-13	1.954e-12	6.952e-15	2.17e-05	3.833e-06	3.299e-19	9.339e-10	3.641e-20	1.872e-12	6.737e-10	1.23e-12	6.289e-19	2.255e-10	5.807e-09	4.044e-14
