SEQID	YY1	CTCF	ZBTB33	REST
7:155312287-155312387	4.168e-11	2.109e-14	1.13e-10	3.661e-17
8:143553811-143553911	1.535e-12	1.062e-07	2.5e-10	7.724e-17
14:69398298-69398398	5.891e-12	1.32e-10	0.005435	1.604e-17
17:40458460-40458560	8.312e-13	9.729e-11	7.707e-11	2.376e-13
7:66148736-66148836	1.029e-08	1.192e-13	3.38e-10	1.897e-18
5:131170741-131170841	1.483e-11	4.809e-07	1.156e-05	2.571e-19
5:179678817-179678917	6.387e-15	1.223e-10	1.776e-07	1.07e-16
2:158128479-158128579	6.34e-14	4.088e-15	1.036e-13	3.274e-17
1:45304118-45304218	1.658e-12	4.974e-06	1.938e-07	6.09e-16
19:39445520-39445620	3.519e-15	3.715e-08	0.003387	3.676e-16
10:95117333-95117433	5.031e-11	1.594e-13	1.682e-11	2.086e-18
11:63838955-63839055	1.647e-12	2.67e-08	2.649e-11	2.558e-19
6:90352175-90352275	1.81e-10	9.435e-13	6.706e-12	6.846e-19
12:92141734-92141834	9.85e-09	3.453e-14	5.279e-11	3.961e-18
10:112147719-112147819	6.832e-18	9.676e-16	4.543e-14	1.973e-26
11:78156719-78156819	2.753e-12	6.203e-12	5.769e-11	6.113e-15
8:67028585-67028685	7.861e-13	1.601e-11	0.0004681	4.566e-16
5:43432792-43432892	5.815e-14	1.821e-15	5.785e-12	7.582e-18
1:12170068-12170168	3.997e-14	2.182e-09	2.449e-12	4.776e-17
11:64917543-64917643	1.157e-10	3.75e-12	4.88e-12	3.589e-18
19:43596603-43596703	4.231e-11	4.765e-10	3.532e-07	4.121e-18
1:202010931-202011031	2.096e-11	2.927e-13	1.437e-11	7.969e-15
20:58650830-58650930	9.394e-11	2.03e-08	1.161e-09	8.952e-21
19:38832246-38832346	8.145e-12	3.838e-16	6.839e-11	1.139e-19
6:20442260-20442360	1.002e-09	2.263e-10	6.371e-10	4.332e-17
4:112286287-112286387	6.006e-22	2.263e-10	4.285e-16	4.332e-17
3:168096476-168096576	2.342e-11	1.095e-08	3.401e-08	2.198e-15
9:35836061-35836161	3.342e-11	2.226e-12	3.094e-13	4.364e-17
15:53455293-53455393	5.006e-08	6.173e-14	6.576e-13	1.142e-17
21:38824709-38824809	5.893e-10	2.892e-14	3.037e-13	1.009e-15
8:70608566-70608666	1.163e-10	4.107e-12	2.692e-10	1.084e-18
3:32216516-32216616	1.05e-13	9.443e-10	1.313e-10	1.167e-13
8:102601138-102601238	2.406e-14	6.514e-10	3.377e-12	1.144e-12
11:66052516-66052616	8.074e-14	9.161e-12	5.864e-10	6.712e-19
4:127782744-127782844	1.575e-10	2.447e-06	1.475e-09	1.483e-18
11:93034210-93034310	1.879e-12	8.725e-16	2.686e-09	8.251e-18
1:58815260-58815360	6.545e-13	6.957e-10	2.802e-10	4.498e-18
5:138338215-138338315	5.758e-13	3.782e-11	3.108e-07	1.609e-11
20:47711457-47711557	1.189e-09	2.554e-11	6.136e-10	8.841e-13
19:44052029-44052129	1.678e-07	1.65e-12	5.68e-12	1.287e-17
4:184783295-184783395	2.454e-12	8.757e-11	1.782e-12	2.574e-18
16:56234176-56234276	3.605e-12	2.132e-07	3.876e-11	4.274e-16
8:9139446-9139546	4.096e-07	8.627e-13	8.684e-13	2.899e-19
7:115110719-115110819	5.418e-09	1.037e-13	2.436e-08	4.223e-17
5:91371226-91371326	5.596e-05	3.711e-14	7.425e-13	2.72e-16
2:73214349-73214449	2.688e-10	6.158e-12	5.938e-11	3.7e-12
12:124838557-124838657	8.539e-10	2.28e-10	4.836e-15	1.918e-15
5:147175801-147175901	1.838e-12	4.017e-10	3.976e-12	1.096e-16
18:32372706-32372806	2.207e-09	2.216e-10	6.735e-12	3.779e-17
18:26091027-26091127	5.729e-11	7.597e-08	5.423e-12	1.086e-17
12:45990527-45990627	8.979e-13	1.634e-11	2.869e-09	1.748e-18
2:69829603-69829703	4.758e-13	1.622e-10	1.634e-07	1.124e-17
12:119668091-119668191	9.568e-16	2.525e-10	4.538e-09	2.536e-16
12:75511960-75512060	3.171e-14	5.435e-15	1.811e-14	1.68e-22
20:14986567-14986667	1.03e-14	1.962e-13	6.738e-13	2.872e-18
19:9768966-9769066	4.204e-13	2.681e-12	2.92e-08	3.81e-19
1:113435056-113435156	2.701e-11	7.301e-12	3.336e-10	1.801e-15
10:99732779-99732879	2.299e-13	6.402e-10	1.234e-10	2.169e-19
1:225777985-225778085	2.055e-10	2.324e-11	1.35e-09	6.003e-16
1:43707400-43707500	4.341e-15	1.843e-11	2.012e-07	7.714e-17
3:52198680-52198780	2.78e-12	1.553e-11	7.005e-11	3.134e-13
6:52285093-52285193	1.338e-08	6.389e-11	3.203e-13	2.497e-16
3:183637204-183637304	4.279e-11	7.611e-14	6.521e-15	9.919e-19
21:38813410-38813510	8.233e-13	1.488e-13	4.613e-15	9.873e-17
6:26027362-26027462	1.361e-11	3.788e-12	1.558e-09	1.165e-15
18:22933777-22933877	1.131e-13	2.324e-12	1.482e-06	4.231e-19
1:11980033-11980133	2.136e-15	1.991e-11	1.375e-10	4.527e-16
1:26865382-26865482	1.452e-11	5.761e-10	1.431e-10	6.372e-16
11:47177074-47177174	1.558e-14	2.688e-07	3.609e-06	1.281e-17
1:156456799-156456899	5.245e-15	7.383e-13	6.781e-11	1.227e-13
18:31982788-31982888	3.72e-12	4.096e-15	6.796e-13	5.136e-20
13:37000795-37000895	0.002425	1.62e-08	1.996e-11	5.442e-13
7:37192013-37192113	3.085e-11	5.768e-11	3.604e-13	9.053e-17
1:163322004-163322104	1.117e-09	6.604e-09	1.185e-05	1.391e-15
5:132878394-132878494	1.884e-13	1.255e-11	1.057e-13	5.755e-15
1:8259466-8259566	2.78e-09	2.533e-11	1.006e-11	1.226e-18
1:245061179-245061279	9.223e-15	3.384e-10	1.332e-14	8.573e-22
5:140175834-140175934	3.904e-14	4.019e-09	1.256e-12	2.972e-11
6:31834845-31834945	4.602e-06	3.52e-13	3.185e-09	1.326e-18
6:13571848-13571948	7.58e-09	1.049e-13	3.011e-13	2.184e-16
2:65227346-65227446	4.198e-10	9.694e-14	4.207e-10	1.397e-19
3:15572502-15572602	7.388e-13	1.621e-12	3.471e-11	3.2e-17
2:218270581-218270681	6.892e-12	8.407e-11	1.301e-08	4.808e-13
5:141969442-141969542	2.788e-13	6.682e-11	3.503e-12	5.759e-15
1:109100282-109100382	4.368e-14	4.594e-12	3.354e-11	1.442e-20
6:106731349-106731449	4.425e-13	1.331e-14	1.698e-14	2.682e-17
22:49967023-49967123	1.046e-08	3.122e-10	4.326e-10	1.671e-13
11:65615580-65615680	8.158e-15	1.116e-12	8.112e-13	5.171e-14
1:58971822-58971922	1.066e-09	2.533e-10	4.331e-10	1.262e-16
1:63523498-63523598	3.566e-07	1.14e-12	9.932e-10	6.798e-15
11:9613428-9613528	1.997e-13	3.347e-13	3.466e-09	8.64e-15
9:114398678-114398778	3.315e-12	1.825e-10	2.432e-12	4.862e-17
11:65435803-65435903	2.989e-13	1.128e-10	1.347e-13	4.36e-17
5:138468612-138468712	2.974e-08	1.103e-13	5.01e-13	9.546e-17
1:162366068-162366168	1.511e-10	1.325e-09	9.469e-13	3.98e-17
5:141619584-141619684	7.129e-13	5.419e-10	9.312e-14	4.789e-22
6:42050761-42050861	3.732e-09	1.536e-09	4.534e-12	5.631e-16
13:98828912-98829012	2.134e-08	2.947e-11	2.65e-11	1.524e-16
12:124914944-124915044	1.4e-15	2.648e-08	2.45e-05	8.028e-16
17:44011852-44011952	5.022e-10	2.293e-09	4.817e-13	5.403e-18
2:112584573-112584673	3.56e-09	7.093e-11	1.477e-07	1.065e-15
10:79927354-79927454	9.417e-10	2.412e-10	2.059e-12	4.381e-19
22:38506757-38506857	2.108e-05	6.657e-13	1.14e-08	1.566e-18
19:48714369-48714469	1.569e-14	2.126e-10	2.961e-05	4.911e-17
22:50530559-50530659	9.694e-11	5.838e-09	1.687e-05	4.741e-15
3:168096058-168096158	1.644e-14	1.662e-09	8.117e-10	1.211e-15
12:55817886-55817986	3.413e-07	4.617e-14	1.139e-11	2.119e-15
14:23007320-23007420	0.0003538	1.119e-09	5.353e-12	5.179e-19
4:73547740-73547840	1.304e-09	5.911e-13	3.89e-10	1.965e-11
11:12693100-12693200	3.553e-10	2.984e-10	7.565e-11	3.093e-13
20:44521944-44522044	1.437e-08	3.505e-09	6.086e-11	9.937e-17
14:24095767-24095867	4.156e-14	9.056e-09	1.406e-08	2.165e-14
22:31399725-31399825	6.172e-13	4.454e-12	1.035e-11	2.917e-16
4:170027790-170027890	2.921e-10	4.783e-14	9.468e-13	4.883e-19
10:5185441-5185541	5.561e-11	6.402e-16	1.252e-13	2.524e-17
17:43361396-43361496	6.419e-14	1.367e-09	1.294e-12	2.241e-12
3:171841322-171841422	1.328e-10	5.681e-13	1.919e-11	7.072e-20
3:72957333-72957433	1.661e-12	4.57e-13	1.513e-11	1.462e-16
16:56609820-56609920	3.087e-14	2.104e-10	1.948e-12	1.431e-18
9:127396915-127397015	8.148e-13	8.104e-12	2.655e-09	5.618e-09
4:6640649-6640749	0.0001148	8.355e-13	2.786e-12	3.556e-18
5:151771755-151771855	1.468e-12	6.691e-13	3.105e-11	7.217e-18
5:176389103-176389203	1.892e-14	3.414e-13	6.808e-11	4.02e-19
3:136752565-136752665	1.176e-13	6.938e-12	7.255e-06	1.792e-17
8:106556836-106556936	1.198e-13	5.605e-13	8.911e-13	2.398e-18
19:49933407-49933507	2.645e-13	6.018e-14	6.744e-12	1.944e-17
9:104094026-104094126	6.512e-14	3.438e-13	1.209e-07	5.069e-14
1:54407760-54407860	3.08e-12	3.021e-14	8.726e-13	9.742e-20
5:56359182-56359282	5.576e-09	1.433e-13	3.358e-12	1.033e-15
1:159597766-159597866	2.896e-14	2.714e-11	2.979e-10	1.479e-13
17:1650107-1650207	5.684e-09	1.64e-11	5.765e-10	2.857e-18
3:98902003-98902103	6.796e-10	3.282e-12	2.611e-11	4.278e-17
1:39566904-39567004	7.182e-12	2.876e-11	4.328e-09	3.045e-14
9:95144404-95144504	9.94e-15	2.701e-10	2.318e-12	7.359e-15
17:81507882-81507982	8.676e-24	2.701e-10	2.318e-12	7.359e-15
7:75916750-75916850	1.218e-11	1.491e-13	4.549e-13	6.853e-13
1:181023169-181023269	2.848e-12	8.489e-10	1.368e-09	2.23e-16
12:7060288-7060388	8.322e-11	2.558e-14	1.763e-14	1.12e-17
16:66517187-66517287	5.728e-14	3.012e-15	1.734e-10	8.554e-15
22:50563433-50563533	2.982e-11	6.578e-12	1.794e-12	1.537e-13
2:101962328-101962428	5.159e-12	1.208e-09	6.369e-12	8.764e-16
3:30259151-30259251	4.214e-07	6.368e-13	2.079e-13	5.399e-12
19:44739464-44739564	5.568e-13	7.44e-14	8.383e-12	2.688e-21
8:101361192-101361292	1.243e-10	1.773e-13	6.898e-12	6.11e-16
2:7792497-7792597	5.508e-13	4.242e-11	4.292e-12	7.449e-14
7:66921149-66921249	7.487e-13	3.983e-09	2.81e-10	4.949e-17
20:25012084-25012184	2.411e-12	5.405e-12	2.065e-12	3.515e-16
5:138575842-138575942	9.578e-14	3.822e-08	4.51e-10	2.996e-17
13:49444234-49444334	2.881e-14	2.597e-10	2.284e-09	9.191e-17
2:101962053-101962153	2.815e-14	2.088e-09	1.71e-13	1.025e-17
17:7179861-7179961	1.674e-14	1.786e-13	4.791e-12	1.107e-15
16:70801358-70801458	3.084e-14	2.007e-14	3.748e-12	3.647e-19
2:178072886-178072986	1.172e-13	2.628e-12	1.287e-11	5.275e-16
12:6336016-6336116	8.55e-16	2.54e-10	6.592e-12	8.372e-19
12:55716277-55716377	6.976e-12	1.563e-09	1.756e-10	9.705e-18
19:45398261-45398361	1.753e-09	6.345e-12	6.956e-05	7.25e-06
19:40443252-40443352	3.744e-13	1.383e-08	4.257e-11	7.807e-19
2:23383-23483	3.783e-13	1.33e-11	2.505e-13	1.569e-16
4:143336451-143336551	2.882e-10	4.997e-11	2.368e-05	1.102e-15
19:58476056-58476156	4.47e-13	4.828e-12	1.638e-08	4.813e-13
9:129496030-129496130	8.675e-15	5.538e-12	4.084e-09	1.207e-14
12:54279413-54279513	5.313e-10	3.17e-13	4.626e-09	1.296e-19
2:21009334-21009434	1.515e-11	7.681e-13	7.633e-12	9.283e-20
2:74529241-74529341	5.028e-13	1.007e-10	8.671e-12	6.195e-16
4:76208423-76208523	3.365e-12	1.91e-11	2.561e-13	1.049e-18
4:73417565-73417665	3.659e-12	2.058e-11	1.975e-09	4.327e-17
4:74095763-74095863	2.806e-12	2.669e-09	1.285e-11	1.032e-16
17:45148053-45148153	7.014e-12	6.697e-14	1.729e-12	5.161e-19
7:25125538-25125638	2.89e-13	1.102e-13	4.863e-07	1.315e-16
8:48319126-48319226	8.678e-12	3.47e-10	8.961e-10	5.488e-16
4:75673500-75673600	1.296e-14	1.543e-11	1.012e-08	5.787e-18
3:136863016-136863116	3.365e-14	2.226e-15	1.19e-12	9.156e-17
4:38673953-38674053	5.239e-12	2.756e-16	2.013e-11	1.124e-20
16:56625894-56625994	8.937e-11	6.924e-13	1.739e-12	7.582e-19
14:52853188-52853288	1.162e-12	1.573e-13	1.256e-09	4.925e-18
14:94581334-94581434	1.174e-11	2.231e-09	1.597e-10	9.426e-14
1_KI270713v1_random:21933-22033	1.174e-11	2.231e-09	1.597e-10	9.426e-14
19:49363842-49363942	1.737e-12	2.9e-14	1.38e-09	1.829e-17
20:45340583-45340683	6.394e-11	3.211e-11	1.184e-09	2.053e-16
17:42773370-42773470	3.467e-11	2.273e-12	3.432e-12	1.45e-18
19:49210452-49210552	1.676e-13	2.316e-09	9.617e-10	1.02e-14
7:155919377-155919477	1.167e-09	5.117e-08	3.132e-10	5.281e-16
11:125592680-125592780	2.682e-13	3.495e-14	1.696e-11	2.176e-18
18:55590097-55590197	1.524e-13	2.211e-11	3.421e-09	3.884e-17
15:43792313-43792413	4.564e-10	8.047e-12	7.285e-09	2.967e-17
13:97276163-97276263	7.666e-08	3.933e-16	2.443e-11	3.28e-16
17:68759540-68759640	3.523e-10	1.174e-09	1.627e-08	3.553e-09
10:99732570-99732670	6.016e-07	5.155e-13	4.502e-09	9.437e-17
M:2815-2915	8.959e-14	2.844e-14	2.557e-13	3.213e-20
22:29575126-29575226	1.955e-11	5.087e-12	8.249e-13	2.918e-13
12:45990807-45990907	1.318e-13	1.909e-12	2.012e-08	6.843e-14
14:20990103-20990203	2.938e-13	3.632e-13	3.68e-10	1.06e-15
6:90351903-90352003	9.294e-12	2.65e-11	3.913e-13	2.746e-16
8:109334442-109334542	1.024e-10	2.331e-14	7.922e-08	2.701e-11
18:26090789-26090889	3.056e-14	2.551e-11	2.852e-08	3.065e-17
17:59106898-59106998	2.995e-12	7.029e-16	4.662e-07	1.19e-20
5:173144682-173144782	4.082e-12	4.769e-11	3.484e-11	7.902e-13
12:53452161-53452261	4.082e-12	4.769e-11	3.484e-11	7.902e-13
X:131793128-131793228	4.745e-13	1.267e-11	7.957e-10	9.692e-19
14:24114962-24115062	2.243e-12	6.555e-08	9.983e-10	5.188e-16
19:18522400-18522500	1.001e-08	6.966e-13	1.35e-10	2.647e-19
1:70411188-70411288	1.409e-12	2.446e-10	1.427e-06	2.191e-18
3:169765113-169765213	1.212e-09	5.935e-13	0.0004805	1.773e-17
17:68378851-68378951	7.211e-12	8.378e-11	6.568e-11	9.785e-18
6:3403565-3403665	5.767e-08	6.732e-12	6.367e-11	8.99e-18
1:212285343-212285443	8.211e-12	3.587e-11	4.165e-08	4.178e-16
2:218323484-218323584	2.218e-12	3.821e-13	3.674e-11	5.131e-17
6:26016457-26016557	4.214e-07	1.15e-10	2.69e-09	6.867e-18
9:122828645-122828745	1.478e-15	5.935e-12	7.204e-10	3.049e-19
6:63598938-63599038	3.963e-16	7.561e-14	5.609e-12	1.579e-21
22:37570643-37570743	4.348e-08	5.618e-13	4.561e-11	2.51e-17
X:16870961-16871061	1.57e-09	4.978e-10	1.674e-11	6.674e-19
10:38094188-38094288	2.187e-13	8.19e-13	9.964e-06	3.836e-17
1:86914450-86914550	5.428e-15	3.82e-12	2.239e-12	4.969e-18
21:38821997-38822097	9.144e-11	1.316e-11	2.414e-09	2.785e-16
20:46689651-46689751	1.08e-12	6.448e-11	4.15e-11	1.118e-17
5:151023715-151023815	1.633e-13	8.133e-12	1.846e-12	1.426e-12
17:44186849-44186949	6.909e-13	7.688e-11	1.945e-09	1.811e-15
17:44503391-44503491	4.19e-13	3.122e-11	1.077e-08	1.229e-16
1:150474228-150474328	8.615e-09	5.672e-12	2.284e-10	1.249e-15
5:132876389-132876489	3.105e-10	6.009e-11	4.43e-09	2.345e-20
12:29381169-29381269	2.08e-12	1.253e-14	0.01193	3.806e-17
14:35404069-35404169	1.567e-14	8.489e-13	4.694e-10	1.688e-18
14:70809621-70809721	9.085e-11	4.792e-12	7.266e-08	8.048e-15
6:33271870-33271970	1.064e-09	1.18e-13	4.332e-11	8.021e-18
11:66958662-66958762	5.278e-13	1.059e-10	8.582e-08	3.252e-15
19:10270585-10270685	3.167e-14	3.992e-09	1.099e-10	1.128e-16
16:29816211-29816311	1.398e-11	1.328e-09	1.02e-09	8.388e-17
10:95037107-95037207	5.403e-12	3.034e-11	1.045e-13	5.813e-20
9:120386657-120386757	8.66e-10	2.823e-13	1.612e-13	2.066e-19
X:15269746-15269846	2.371e-14	1.021e-13	7.509e-07	3.727e-18
19:44002852-44002952	1.509e-08	4.228e-13	2.76e-08	1.602e-19
13:97288637-97288737	1.539e-12	8.332e-13	2.388e-13	4.767e-17
13:44141988-44142088	7.473e-14	3.439e-11	2.419e-10	6.701e-17
20:21303768-21303868	9.667e-13	1.615e-09	1.771e-10	6.047e-17
11:116835608-116835708	2.346e-12	2.085e-13	2.67e-11	1.023e-13
17:40463442-40463542	2.094e-14	4.245e-14	1.349e-11	3.058e-18
1:3901146-3901246	5.321e-12	1.336e-09	2.545e-10	4.024e-16
10:119597320-119597420	5.536e-10	5.545e-09	9.254e-07	1.601e-17
17:42998443-42998543	1.913e-11	7.607e-10	3.436e-13	1.06e-17
2:20999806-20999906	2.666e-13	1.618e-10	7.439e-13	1.273e-17
8:9137796-9137896	2.478e-13	5.065e-11	7.284e-12	3.797e-14
17:50940052-50940152	5.399e-17	1.831e-15	1.187e-09	2.755e-29
12:401648-401748	4.065e-14	1.179e-14	6.911e-09	5.517e-19
11:57325778-57325878	7.19e-13	1.023e-09	2.657e-08	1.774e-19
8:133429223-133429323	2.843e-09	2.441e-12	6.224e-13	2.867e-17
1:150021532-150021632	3.466e-15	8.516e-11	3.297e-13	1.241e-16
18:58449800-58449900	1.488e-13	2.563e-12	2.218e-11	5.474e-10
17:28368352-28368452	2.257e-14	5.424e-09	2.927e-12	1.003e-14
7:150389142-150389242	3.936e-12	2.366e-12	6.385e-12	7.048e-16
19:17932569-17932669	5.002e-12	6.108e-14	1.733e-11	1.668e-16
3:42979392-42979492	3.121e-11	3.067e-10	4.795e-06	1.392e-15
12:82358641-82358741	1.017e-09	9.715e-13	7.907e-11	1.163e-12
10:89392386-89392486	2.013e-10	6.439e-11	8.774e-13	3.347e-14
7:107168815-107168915	1.256e-11	5.504e-09	3.013e-09	3.265e-16
4:155908543-155908643	1.652e-12	2.189e-10	2.013e-10	7.462e-18
18:3448336-3448436	4.306e-11	1.219e-09	4.147e-10	3.993e-12
22:29388642-29388742	1.661e-09	6.061e-13	9.945e-10	2.129e-17
14:94379116-94379216	6.087e-09	5.089e-14	7.189e-13	1.847e-18
3:172096573-172096673	2.976e-10	8.205e-15	4.579e-14	9.319e-21
X:118346233-118346333	4.971e-12	5.419e-11	1.176e-11	2.253e-17
8:85220397-85220497	6.781e-15	1.424e-10	7.584e-08	5.392e-17
19:45478390-45478490	6.313e-10	2.03e-10	1.77e-13	5.557e-18
2:112275442-112275542	1.134e-12	2.578e-09	3.147e-11	1.171e-17
1:52921617-52921717	2.226e-13	5.571e-10	1.655e-10	1.139e-17
17:10737598-10737698	8.308e-13	2.527e-13	8.547e-13	3.032e-18
2:21026760-21026860	1.359e-10	3.11e-11	6.28e-12	5.76e-17
4:169148946-169149046	1.082e-09	2.734e-11	1.385e-12	4.568e-15
2:20201526-20201626	1.404e-15	9.057e-13	1.778e-13	5.354e-20
18:58446204-58446304	3.431e-05	4.431e-10	4.629e-13	1.3e-16
17:35242968-35243068	1.808e-13	9.22e-10	1.493e-08	2.396e-16
11:68843915-68844015	5.301e-12	1.136e-09	9.846e-11	2.017e-11
6:113432922-113433022	3.489e-12	4.883e-12	1.158e-10	1.061e-17
3:23916898-23916998	6.412e-10	1.024e-09	1.365e-07	2.976e-17
17:63827178-63827278	2.264e-13	6.791e-15	9.231e-10	3.585e-14
4:154582069-154582169	3.019e-11	8.127e-13	6.001e-12	4.917e-17
12:114684356-114684456	7.973e-11	2.551e-08	1.98e-08	2.93e-17
16:72061911-72062011	7.728e-10	8.937e-12	2.753e-11	1.006e-19
11:65427238-65427338	1.926e-07	1.621e-11	1.512e-10	1.546e-13
4:39458828-39458928	2.029e-11	3.335e-10	8.105e-08	3.2e-14
X:104165918-104166018	2.493e-18	3.335e-10	1.131e-14	3.2e-14
14:94276958-94277058	1.257e-08	1.756e-13	2.228e-09	3.738e-18
2:99155577-99155677	9.468e-14	2.419e-12	3.615e-13	1.313e-17
13:98809527-98809627	1.625e-08	4.693e-14	1.26e-12	1.676e-18
15:62822004-62822104	6.946e-08	6.493e-13	9.274e-12	5.854e-19
1:8019613-8019713	4.227e-15	3.069e-12	8.364e-10	3.96e-16
6:159676930-159677030	4.334e-06	4.334e-08	1.359e-13	3.452e-16
7:99673126-99673226	7.879e-09	2.422e-11	1.994e-12	2.7e-14
1:230701680-230701780	6.76e-15	1.847e-14	3.925e-13	3.805e-16
4:73375471-73375571	6.151e-11	9.605e-15	1.4e-12	4.291e-19
4:106316288-106316388	3.699e-09	2.157e-10	3.422e-07	4.017e-19
6:136290124-136290224	2.013e-14	4.134e-13	9.329e-12	3.033e-14
5:34008215-34008315	2.745e-12	5.36e-11	2.423e-10	2.016e-17
11:58709358-58709458	1.986e-11	8.314e-13	1.346e-12	3.692e-13
14:94393962-94394062	8.047e-13	2.801e-10	2.194e-11	9.668e-18
7:45892484-45892584	1.256e-10	2.121e-14	5.286e-14	5.211e-20
17:81285817-81285917	3.269e-13	3.39e-13	4.852e-09	7.967e-16
8:70608349-70608449	3.811e-13	1.591e-08	4.227e-10	9.026e-14
6:167791566-167791666	5.881e-09	1.581e-07	1.04e-10	1.303e-17
3:120094836-120094936	1.267e-11	1.208e-11	5.52e-12	3.254e-18
2:38666181-38666281	8.829e-12	5.095e-08	3.511e-07	9.519e-13
1:113434742-113434842	8.829e-12	5.095e-08	3.511e-07	9.519e-13
19:57935557-57935657	3.689e-05	4.596e-11	6.083e-10	4.202e-18
16:88488411-88488511	1.337e-09	5.891e-11	3.817e-05	8.701e-18
14:69999591-69999691	2.017e-09	1.518e-11	1.778e-13	1.185e-16
17:39154655-39154755	1.93e-10	3.503e-15	7.997e-12	1.225e-18
8:128176776-128176876	1.88e-09	6.4e-14	1.403e-12	1.115e-17
13:27298944-27299044	3.156e-10	4.202e-10	2.832e-10	1.209e-15
3:43709503-43709603	1.037e-09	2.257e-15	1.899e-14	1.789e-18
10:69686337-69686437	8.243e-15	6.825e-09	1.818e-07	3.306e-18
5:133051853-133051953	1.072e-14	3.28e-09	0.005916	5.674e-11
1:60266330-60266430	1.614e-12	9.672e-12	2.451e-13	1.329e-15
19:48807794-48807894	3.711e-15	8.792e-11	3.917e-10	5.502e-14
3:126356172-126356272	2.175e-14	2.867e-10	1.892e-11	1.016e-17
2:190244764-190244864	6.087e-11	4.619e-12	1.008e-10	5.813e-17
4:184782963-184783063	9.539e-14	1.063e-07	1.38e-09	1.866e-15
12:96489371-96489471	5.071e-13	9.497e-11	5.221e-11	5.693e-15
17:81098107-81098207	1.346e-09	1.738e-07	4.386e-13	8.709e-17
1:154183352-154183452	2.212e-09	1.037e-10	3.447e-10	2.416e-14
14:94383039-94383139	3.687e-09	6.599e-13	1.48e-11	3.894e-16
7:36273340-36273440	6.183e-11	2.526e-10	1.447e-10	2.817e-15
1:153958944-153959044	2.566e-09	2.431e-11	1.882e-11	8.904e-18
3:51973840-51973940	5.68e-09	1.209e-11	1.871e-12	4.322e-16
18:74148310-74148410	2.316e-14	1.306e-11	6.633e-07	8.144e-17
17:17078660-17078760	2.228e-08	4.568e-10	2.68e-13	3.468e-17
11:1051160-1051260	1.569e-09	2.877e-11	1.223e-11	1.344e-15
19:12400751-12400851	1.089e-11	4.91e-07	9.357e-07	6.874e-16
1:23727768-23727868	9.532e-10	2.083e-16	8.329e-12	2.915e-18
7:134646675-134646775	1.212e-13	5.004e-10	6.81e-11	6.811e-15
2:85602813-85602913	7.567e-14	4.111e-13	1.638e-08	4.901e-14
19:14518716-14518816	2.181e-14	3.366e-09	2.662e-11	3.425e-17
9:129488861-129488961	1.629e-16	3.112e-16	3.913e-13	3.139e-23
13:97258084-97258184	8.308e-13	3.948e-11	2.041e-09	4.736e-19
4:51842751-51842851	6.441e-09	8.183e-09	1.623e-08	1.161e-16
12:105107717-105107817	2.11e-09	2.438e-09	7.65e-11	3.71e-17
11:76771005-76771105	8.161e-12	6.105e-12	4.625e-13	6.722e-15
5:149154279-149154379	8.682e-12	3.902e-11	1.069e-10	8.193e-17
9:131628271-131628371	5.454e-14	2.388e-09	1.131e-10	9.415e-16
22:42959945-42960045	7.786e-10	1.12e-11	2.088e-12	3.265e-13
19:48835878-48835978	1.161e-07	0.01034	1.442e-07	1.155e-18
8:95269587-95269687	6.944e-15	1.852e-12	9.941e-14	5.049e-20
3:50569415-50569515	1.513e-13	9.457e-13	3.876e-07	4.141e-17
19:51367607-51367707	3.712e-15	4.23e-09	8.779e-11	2.986e-13
10:1049273-1049373	2.403e-12	1.442e-11	6.201e-08	1.29e-16
2:71210873-71210973	4.536e-12	7.361e-14	4.678e-12	5.157e-15
5:36242067-36242167	2.425e-05	1.122e-06	7.436e-10	4.446e-18
4:148850581-148850681	1.927e-14	7.859e-13	4.004e-14	3.255e-20
22:49966823-49966923	1.669e-11	8.635e-11	3.129e-12	2.137e-11
6:73654317-73654417	1.895e-07	6.035e-13	2.377e-12	4.517e-19
18:58447545-58447645	1.655e-13	2.224e-14	1.55e-14	4.444e-20
3:24546173-24546273	1.078e-08	1.72e-14	1.3e-13	5.43e-19
2:101121006-101121106	9.429e-11	1.949e-16	1.058e-08	2.882e-18
12:12449952-12450052	1.907e-13	3.688e-13	5.666e-12	3.224e-20
7:75916522-75916622	1.658e-10	4.591e-09	4.28e-12	3.919e-19
15:44663691-44663791	1.159e-13	3.838e-13	9.977e-08	1.789e-15
4:48781172-48781272	4.585e-15	2.319e-11	3.73e-11	1.276e-18
10:122310798-122310898	2.857e-11	3.29e-12	4.466e-12	4.875e-17
9:97922044-97922144	5.774e-09	1.182e-12	5.945e-12	7.395e-17
X:103686865-103686965	3.528e-15	2.38e-13	2.17e-13	2.179e-19
14:68790318-68790418	1.168e-12	1.748e-07	1.724e-10	2.5e-13
9:109014256-109014356	7.153e-11	9.128e-13	1.592e-13	5.142e-14
11:78168964-78169064	1.585e-13	4.429e-11	1.063e-11	2.893e-16
11:65433466-65433566	1.63e-13	1.272e-15	5.482e-14	3.592e-15
1:40096902-40097002	1.533e-11	8.113e-12	5.232e-10	1.955e-16
11:76228654-76228754	5.811e-10	6.985e-12	1.291e-11	4.666e-19
1:204506702-204506802	4.504e-08	4.176e-15	2.976e-11	1.713e-15
16:68079831-68079931	1.383e-13	1.56e-11	2.522e-07	6.541e-16
16:52488944-52489044	1.275e-12	3.461e-12	4.45e-10	4.6e-18
