SEQID	USF2	MAX	BHLHE40
10:122879841-122879941	5.024e-11	1.409e-05	1.291e-08
1:203287890-203287990	3.171e-17	2.626e-10	8.648e-12
X:7139697-7139797	2.492e-10	3.801e-09	1.271e-10
10:7412768-7412868	6.847e-14	3.456e-10	1.729e-10
9:128688782-128688882	5.912e-17	3.574e-10	5.217e-11
20:25496522-25496622	1.422e-10	2.225e-08	1.82e-07
11:66986162-66986262	1.563e-12	3.615e-10	9.3e-12
9:93133607-93133707	3.871e-13	2.119e-09	9.734e-11
18:79941987-79942087	1.124e-10	1.708e-08	2.084e-09
6:139371432-139371532	1.265e-16	5.354e-10	6.811e-12
12:89354534-89354634	5.336e-18	1.254e-11	7.835e-12
5:126371568-126371668	1.644e-10	6.999e-08	7.822e-11
6:158799533-158799633	2.289e-11	1.379e-09	1.614e-10
5:58761818-58761918	5.785e-12	5.424e-11	2.207e-11
17:75406007-75406107	1.353e-14	1.584e-10	1.476e-14
9:134259516-134259616	2.342e-11	7.78e-09	1.308e-11
1:234717325-234717425	3.539e-09	5.109e-08	2.13e-11
7:106178667-106178767	4.525e-12	1.975e-10	2.327e-11
7:112144616-112144716	5.937e-13	2.13e-10	1.061e-11
5:149142653-149142753	2.401e-11	2.493e-09	2.042e-09
12:58766363-58766463	1.934e-13	7.24e-08	2.812e-10
1:154971060-154971160	3.341e-12	2.381e-10	1.212e-10
9:4666144-4666244	4.613e-06	1.015e-06	4.586e-09
8:20197449-20197549	1.712e-12	5.717e-08	1.063e-06
15:64826161-64826261	9.281e-05	0.001629	0.0001484
1:178058436-178058536	1.29e-11	1.039e-09	4.227e-09
3:195238974-195239074	1.05e-11	1.995e-10	9.233e-10
17:57516771-57516871	3.472e-15	3.579e-10	1.833e-12
20:20003479-20003579	2.135e-21	1.914e-13	9.161e-15
6:170584882-170584982	2.714e-12	4.871e-09	1.324e-10
9:14693563-14693663	7.32e-12	5.982e-10	4.036e-09
2:150125338-150125438	3.933e-11	1.292e-07	5.145e-12
16:57667766-57667866	2.331e-11	2.763e-08	1.256e-10
10:1043823-1043923	5.728e-12	1.539e-08	1.093e-10
17:50768600-50768700	4.84e-11	1.051e-07	7.856e-07
1:160032059-160032159	1.267e-16	1.594e-10	3.977e-08
9:33393949-33394049	1.267e-16	1.594e-10	3.977e-08
9:107750122-107750222	6.227e-10	7.286e-06	8.406e-11
3:15065412-15065512	7.989e-13	1.633e-07	2.939e-08
10:72098725-72098825	5.988e-11	6.08e-08	1.958e-09
8:118030035-118030135	3.921e-12	1.229e-09	1.2e-09
3:169967082-169967182	2.095e-11	6.299e-09	1.609e-08
16:30187602-30187702	3.524e-11	1.115e-09	1.993e-10
6:1335688-1335788	7.402e-12	6.592e-07	1.229e-06
12:129226357-129226457	2.456e-07	8.923e-06	1.507e-08
2:73233606-73233706	3.693e-13	1.126e-08	2.504e-06
2:102802581-102802681	4.902e-10	3.395e-07	1.847e-09
20:47415594-47415694	4.902e-10	3.395e-07	1.847e-09
12:57546596-57546696	5.944e-10	2.157e-08	2.35e-09
4:139814722-139814822	3.831e-12	4.309e-10	3.63e-11
19:19461027-19461127	1.183e-11	4.456e-09	1.236e-08
20:32207683-32207783	5.875e-16	7.342e-09	3.423e-09
12:55997694-55997794	1.658e-08	2.672e-09	7.205e-11
4:37453135-37453235	2.505e-11	4.6e-08	6.315e-09
12:58920678-58920778	2.142e-11	2.421e-09	3.277e-11
9:13141197-13141297	2.142e-11	2.421e-09	3.277e-11
5:759529-759629	1.154e-17	4.715e-11	2.909e-13
15:98019133-98019233	5.2e-11	2.824e-09	2.724e-11
4:13990758-13990858	1.693e-15	3.282e-11	7.495e-10
15:89411839-89411939	3.921e-14	3.266e-10	6.202e-10
1:9438216-9438316	2.812e-15	8.377e-10	6.664e-12
3:196208566-196208666	4.675e-05	8.719e-07	2.925e-08
9:130448436-130448536	1.178e-10	7.368e-07	1.486e-07
17:28368043-28368143	3.546e-13	1.178e-09	9.392e-11
9:6759015-6759115	2.869e-11	2.482e-10	5.83e-10
14:89351783-89351883	4.079e-11	4.807e-09	8.357e-12
15:62782446-62782546	5.671e-10	8.203e-08	3.558e-11
2:28378217-28378317	2.364e-12	1.646e-09	3.504e-10
9:127735054-127735154	7.547e-13	1.782e-09	2.461e-09
6:167401775-167401875	1.126e-10	1.705e-09	5.617e-10
17:8221478-8221578	1.055e-12	3.63e-10	3.8e-11
14:68814808-68814908	2.821e-14	6.005e-11	7.256e-13
2:196068585-196068685	4.982e-14	2.625e-09	2.684e-11
18:33578085-33578185	5.748e-16	1.435e-08	5.842e-11
20:2840007-2840107	1.688e-11	2.883e-07	1.692e-10
11:70203419-70203519	5.121e-15	1.393e-09	8.691e-10
19:39342213-39342313	2.953e-15	4.206e-10	1.957e-10
19:39445741-39445841	3.978e-16	2.994e-09	1.434e-09
17:30450948-30451048	2.023e-21	1.932e-13	1.209e-12
12:63151370-63151470	9.23e-11	1.697e-08	2.723e-10
2:233854824-233854924	6.288e-16	4.377e-10	1.905e-10
2:32063661-32063761	6.767e-11	1.196e-07	1.681e-09
2:237603808-237603908	3.367e-13	9.65e-08	4.558e-09
22:27212886-27212986	4.296e-10	1.808e-07	2.836e-08
2:70260766-70260866	6.062e-12	6.5e-07	3.126e-10
4:155922038-155922138	6.062e-12	6.5e-07	3.126e-10
1:171161143-171161243	1.077e-13	2.472e-09	5.643e-10
17:31805627-31805727	8.188e-11	2.203e-08	4.568e-09
1:6394271-6394371	1.865e-07	0.002245	4.476e-05
16:84636118-84636218	5.266e-13	7.223e-10	2.803e-10
6:100483070-100483170	4.066e-10	9.792e-09	1.066e-10
15:81297119-81297219	4.771e-15	4.665e-10	9.842e-12
6:27872400-27872500	5.129e-11	5.306e-07	3.927e-10
13:97257448-97257548	3.728e-15	1.949e-09	8.855e-11
6:126340289-126340389	2.234e-11	1.274e-07	1.86e-09
10:70382480-70382580	5.576e-11	4.069e-07	2.231e-10
5:95731638-95731738	4.269e-12	7.109e-06	8.333e-06
2:2098778-2098878	2.261e-13	3.004e-09	1.233e-11
10:117374437-117374537	1.108e-11	2.178e-06	5.26e-06
19:4173352-4173452	6.81e-17	3.039e-10	2.777e-10
10:113679129-113679229	1.339e-12	1.21e-07	1.442e-09
14:20990208-20990308	6.525e-14	1.086e-09	1.512e-10
3:120095917-120096017	9.686e-17	3.039e-12	5.634e-13
1:57004169-57004269	3.244e-10	1.796e-08	3.624e-12
16:27155295-27155395	3.244e-10	1.796e-08	1.046e-11
5:16465968-16466068	3.779e-12	5.736e-09	3.412e-10
8:28800525-28800625	1.45e-12	7.106e-10	4.417e-11
4:146135136-146135236	6.566e-17	1.217e-09	5.784e-13
2:234336198-234336298	1.02e-17	3.065e-12	9.189e-12
22:25137926-25138026	1.913e-11	2.892e-08	5.978e-09
11:121471529-121471629	1.855e-15	6.497e-10	1.122e-10
20:44470724-44470824	1.855e-15	6.497e-10	1.122e-10
2:217903060-217903160	2.756e-11	7.538e-08	4.349e-09
9:124267494-124267594	1.465e-11	2.391e-07	4.686e-10
1:112466431-112466531	1.355e-12	2.006e-07	7.668e-08
6:26124468-26124568	1.441e-09	1.19e-07	4.225e-08
6:160520216-160520316	3.966e-16	1.974e-08	2.105e-10
6:43804797-43804897	1.716e-09	1.917e-10	1.772e-10
17:64216912-64217012	1.666e-17	7.868e-11	1.509e-12
14:23095612-23095712	3.781e-17	1.265e-12	3.615e-13
19:18049701-18049801	6.158e-09	5.667e-07	1.145e-05
11:111335346-111335446	2.525e-12	8.383e-10	6.812e-10
2:160270438-160270538	1.413e-14	1.279e-11	3.74e-12
1:23188022-23188122	3.252e-16	6.627e-11	1.169e-11
1:32179765-32179865	2.842e-12	7.828e-09	1.061e-07
8:48515211-48515311	1.118e-11	6.977e-10	1.258e-09
12:12308871-12308971	6.175e-12	5.695e-09	1.857e-09
22:50531254-50531354	3.824e-12	3.465e-09	1.405e-08
10:32941139-32941239	3.86e-20	2.427e-12	2.454e-13
6:14758786-14758886	2.187e-06	8.54e-07	2.802e-09
22:30327273-30327373	1.17e-10	2.346e-06	5.865e-09
1:24416573-24416673	3.831e-05	0.005207	4.831e-05
22:41402268-41402368	3.895e-12	2.04e-07	3.54e-11
9:34084878-34084978	2.48e-10	4.502e-08	9.898e-10
2:70124188-70124288	2.264e-12	2.025e-07	2.644e-06
1:151146110-151146210	1.553e-13	4.06e-09	1.596e-10
2:28377884-28377984	7.577e-12	4.414e-09	2.579e-10
21:33305081-33305181	1.241e-18	1.84e-12	2.529e-13
2:46460731-46460831	1.067e-15	2.826e-11	3.61e-10
10:44865172-44865272	3.262e-09	6.573e-07	5.163e-12
7:155308990-155309090	1.051e-12	1.712e-10	5.425e-13
11:77087494-77087594	1.135e-20	1.578e-11	1.327e-14
4:83561756-83561856	1.205e-19	6.926e-14	2.755e-14
18:50459128-50459228	8.758e-06	0.002773	0.0006079
12:56007368-56007468	1.288e-10	5.956e-09	3.783e-09
4:107931290-107931390	1.068e-16	2.53e-10	2.109e-12
17:16537220-16537320	6.092e-12	1.8e-08	5.492e-13
2:24076557-24076657	4.219e-06	4.567e-08	1.809e-07
20:17570110-17570210	6.813e-16	1.481e-09	4.923e-11
7:44162571-44162671	6.813e-16	1.481e-09	4.923e-11
16:57720617-57720717	3.315e-06	1.091e-06	3.417e-08
15:43106292-43106392	7.829e-13	1.331e-09	2.536e-11
5:73624250-73624350	1.555e-17	1.623e-12	1.712e-12
10:63133716-63133816	1.174e-07	1.14e-06	1.329e-09
1:196144190-196144290	1.272e-17	1.376e-11	1.415e-13
13:79406667-79406767	6.067e-15	2.157e-11	1.221e-11
17:16352639-16352739	3.891e-15	3.852e-09	1.809e-09
13:110139025-110139125	3.789e-13	1.158e-10	5.111e-12
6:108559769-108559869	1.296e-12	3.835e-07	5.3e-08
6:31494403-31494503	2.002e-13	2.239e-06	1.927e-08
6:32190595-32190695	1.456e-15	2.654e-12	6.852e-12
17:2397035-2397135	6.959e-15	4.768e-12	2.786e-10
12:103965970-103966070	8.447e-11	5.105e-07	1.497e-07
11:129324064-129324164	1.192e-12	1.014e-09	8.779e-09
8:98382847-98382947	5.734e-11	1.85e-09	3.602e-11
14:103880192-103880292	8.685e-11	7.296e-07	3.566e-07
1:1614958-1615058	2.188e-22	1.13e-12	1.902e-13
17:50152300-50152400	5.485e-11	1.83e-05	9.743e-09
14:96392012-96392112	2.519e-12	1.152e-09	1.724e-08
16:9308614-9308714	7.254e-16	5.598e-08	5.669e-10
10:132423286-132423386	0.0001444	0.000181	6.048e-08
9:107284123-107284223	4.656e-12	3.701e-10	7.216e-10
4:185204386-185204486	1.18e-12	9.104e-09	2.178e-12
2:152175464-152175564	2.881e-16	2.926e-10	2.22e-11
9:2158089-2158189	1.698e-17	8.973e-11	1.338e-12
5:179276238-179276338	1.909e-11	1.867e-09	2.174e-09
5:132459639-132459739	7.807e-13	7.144e-10	2.231e-12
2:233718786-233718886	3.491e-09	4.511e-09	2.065e-09
11:116791716-116791816	1.074e-07	8.902e-07	5.437e-09
16:28610124-28610224	1.285e-12	3.145e-10	1.721e-10
10:45001734-45001834	2.731e-16	6.394e-12	1.424e-13
11:68129003-68129103	6.517e-13	3.027e-09	1.162e-10
15:43777049-43777149	1.629e-10	9.646e-06	3.274e-09
19:42268902-42269002	1.672e-13	2.413e-08	1.678e-08
11:75721004-75721104	7.251e-11	2.145e-10	2.168e-09
2:42098771-42098871	5.018e-14	5.93e-09	1.152e-10
10:94940794-94940894	2.254e-17	1.172e-10	2.541e-12
14:96391643-96391743	1.072e-15	8.752e-07	2.618e-06
12:6336442-6336542	2.481e-13	1.524e-07	4.134e-10
15:89112619-89112719	3.358e-12	2.408e-07	1.185e-08
19:58555238-58555338	1.596e-13	5.185e-08	8.561e-10
2:179935623-179935723	8.261e-18	6.503e-12	5.409e-13
1:118914584-118914684	6.466e-10	9.367e-08	3.148e-10
3:188000786-188000886	6.934e-10	1.092e-08	1.171e-09
7:74502860-74502960	1.181e-27	8.128e-16	1.09e-13
12:57435176-57435276	4.638e-07	1.103e-06	1.201e-09
7:107564075-107564175	2.197e-14	8.818e-10	9.914e-12
12:109021160-109021260	6.864e-15	1.002e-09	5.237e-11
17:69414847-69414947	7.163e-16	5.146e-08	8.557e-10
11:844173-844273	8.072e-13	5.486e-11	6.165e-11
12:114685151-114685251	1.619e-12	1.993e-08	8.868e-11
1:161765554-161765654	1.8e-11	1.04e-10	1.937e-10
1:75791531-75791631	2.897e-10	6.519e-09	2.322e-09
X:71185193-71185293	2.773e-17	3.834e-12	1.493e-11
7:130913563-130913663	1.474e-11	3.757e-07	3.047e-08
4:3384731-3384831	5.323e-06	1.131e-06	8.174e-11
10:91887302-91887402	2.066e-08	1.912e-07	7.91e-06
7:100049855-100049955	2.074e-13	3.106e-10	4.057e-11
5:139518248-139518348	9.237e-11	1.17e-08	8.962e-10
11:118401778-118401878	6.678e-13	1.435e-07	5.106e-09
5:38467045-38467145	8.157e-07	3.396e-05	1.018e-05
11:113875968-113876068	9.072e-11	5.975e-10	3.274e-11
16:424593-424693	1.289e-07	1.461e-07	3.941e-08
9:137022450-137022550	4.865e-08	8.707e-06	1.243e-08
15:23039085-23039185	1.51e-11	4.615e-08	6.408e-07
15:90874314-90874414	7.079e-12	2.04e-09	8.197e-11
3:186679480-186679580	1.016e-16	7.775e-11	8.557e-10
17:59964230-59964330	9.027e-16	6.162e-11	1.199e-11
16:68328693-68328793	8.054e-14	3.827e-09	3.16e-10
10:101062812-101062912	1.284e-12	3.365e-09	6.663e-08
1:93817264-93817364	1.268e-15	6.58e-11	4.865e-12
16:3100227-3100327	1.642e-15	2.794e-10	4.671e-10
1:30824580-30824680	2.528e-14	4.87e-10	7.244e-10
16:5072326-5072426	8.966e-16	1.005e-09	1.8e-10
2:169694730-169694830	2.641e-09	6.581e-07	1.413e-07
19:40796876-40796976	2.06e-12	9.005e-08	6.397e-10
11:36267079-36267179	2.367e-10	3.365e-09	2.502e-09
22:22072590-22072690	7.213e-19	7.209e-13	4.422e-11
1:99646279-99646379	2.066e-15	1.244e-10	9.025e-10
21:28885248-28885348	3.53e-05	0.001616	0.0001324
3:195442075-195442175	4.845e-12	1.055e-09	7.094e-11
2:206274775-206274875	3.688e-14	2.615e-10	2.651e-10
9:116574582-116574682	1.728e-18	3.175e-11	1.638e-12
16:27222823-27222923	1.248e-09	1.346e-07	2.076e-08
14:49620904-49621004	4.696e-12	1.275e-06	6.135e-09
17:58084855-58084955	0.0001042	4.468e-07	3.058e-09
3:131027021-131027121	1.747e-12	8.286e-12	3.282e-09
7:45880851-45880951	1.506e-12	1.192e-08	1.415e-09
1:113073313-113073413	1.129e-11	1.9e-07	1.329e-09
11:132716348-132716448	1.129e-11	1.9e-07	1.329e-09
17:4947945-4948045	3.814e-10	2.017e-09	7.677e-11
11:61689146-61689246	7.123e-12	1.346e-10	1.934e-12
8:127737355-127737455	6.137e-12	3.052e-09	9.111e-09
11:63243841-63243941	1.823e-12	3.245e-09	2.373e-12
12:32896436-32896536	1.856e-10	3.81e-09	7.593e-11
9:128101120-128101220	2.666e-14	5.835e-09	1.939e-09
11:108223173-108223273	2.786e-12	4.362e-08	1.274e-08
16:2150322-2150422	4.568e-06	5.208e-05	1.09e-06
18:32019696-32019796	3.016e-11	3.146e-09	3.07e-10
3:33799001-33799101	5.101e-11	1.772e-09	4.962e-10
11:62553580-62553680	3.855e-10	2.321e-09	8.649e-10
19:38244185-38244285	1.799e-20	4.891e-13	9.847e-15
17:82352192-82352292	2.745e-14	4.025e-10	1.354e-09
14:77053585-77053685	8.922e-14	2.893e-08	1.024e-10
11:12599742-12599842	5.856e-09	4.683e-07	1.183e-07
18:3595811-3595911	6.038e-14	1.7e-09	8.507e-13
9:4584970-4585070	2.531e-13	2.685e-09	7.872e-11
5:134371230-134371330	1.402e-15	4.334e-11	6.829e-12
14:64736940-64737040	8.148e-11	7.304e-10	4.359e-12
16:55503134-55503234	6.867e-11	2.552e-08	1.906e-10
16:57799889-57799989	3.931e-10	9.284e-09	4.601e-11
17:74761069-74761169	2.375e-12	2.099e-08	1.894e-09
9:87910074-87910174	2.7e-10	1.421e-10	4.592e-10
19:33177507-33177607	1.928e-10	3.624e-06	1.237e-09
5:126778009-126778109	2.396e-15	2.489e-09	1.044e-08
12:93677554-93677654	3.086e-16	5.695e-11	7.696e-11
3:38455604-38455704	1.419e-06	1.474e-07	1.85e-07
5:42949471-42949571	5.387e-13	2.776e-09	2.275e-10
1:244047434-244047534	8.29e-14	2.664e-07	9.558e-11
3:10115676-10115776	1.077e-12	9.103e-10	3.274e-10
20:53622018-53622118	1.455e-15	3.987e-09	3.166e-10
3:53843434-53843534	1.412e-14	9.807e-11	4.851e-11
3:41962206-41962306	2.4e-16	2.772e-11	8.415e-12
13:97433456-97433556	1.498e-15	4.133e-11	1.626e-11
19:7903721-7903821	5.521e-13	3.042e-06	2.579e-06
1:86914452-86914552	3.27e-13	1.894e-10	2.292e-10
10:117375835-117375935	6.425e-11	1.682e-08	1.24e-06
4:165723463-165723563	1.583e-10	5.384e-10	6.474e-11
5:784534-784634	4.694e-06	3.209e-07	7.452e-09
15:37873082-37873182	2.285e-11	6.65e-09	4.636e-11
4:17492716-17492816	2.193e-11	3.801e-10	2.01e-10
20:51412458-51412558	1.454e-17	2.497e-12	2.591e-12
12:108691924-108692024	1.833e-16	8.746e-12	1.128e-13
X:41332914-41333014	6.797e-12	4.127e-10	8.435e-10
8:1746565-1746665	8.911e-15	6.997e-11	7.64e-10
13:33611752-33611852	1.356e-16	5.509e-13	2.182e-13
17:82738598-82738698	2.391e-06	9.76e-06	4.005e-07
7:139680459-139680559	3.723e-14	2.2e-09	1.059e-09
12:109461484-109461584	7.666e-18	3.69e-11	5.965e-13
3:52845532-52845632	1.238e-13	1.936e-09	4.144e-12
8:28419832-28419932	1.21e-09	5.676e-08	2.97e-07
22:30426862-30426962	5.19e-06	5.155e-06	8.634e-07
11:497572-497672	3.126e-05	0.001159	0.002633
17:69144155-69144255	3.126e-05	0.001159	0.002633
2:177983560-177983660	3.564e-12	2.249e-09	1.193e-09
6:33201593-33201693	5.934e-11	1.886e-10	3.058e-11
12:56725490-56725590	8.275e-13	1.379e-09	2.441e-10
2:99337469-99337569	6.463e-11	1.017e-06	5.841e-08
10:110857877-110857977	1.45e-10	7.607e-11	7.731e-12
16:1528480-1528580	1.45e-10	7.607e-11	7.731e-12
7:50628349-50628449	5.178e-15	5.588e-10	5.895e-12
20:7503860-7503960	5.645e-13	3.868e-10	4.344e-12
2:46913689-46913789	8.685e-12	5.967e-09	3.613e-10
22:20979788-20979888	7.136e-16	1.021e-08	3.08e-09
X:39677912-39678012	1.72e-05	2.52e-05	1.793e-08
17:75154822-75154922	1.105e-11	5.106e-10	6.011e-11
1:85276916-85277016	2.262e-16	1.775e-11	1.109e-11
7:5425322-5425422	6.167e-14	1.114e-09	4.032e-10
1:150697418-150697518	1.217e-09	8.133e-07	4.295e-08
15:50765488-50765588	8.829e-11	6.985e-09	2.129e-09
6:80608087-80608187	3.321e-10	1.28e-07	2.062e-09
18:10520445-10520545	3.54e-13	1.588e-11	3.137e-12
11:117096734-117096834	7.917e-11	5.5e-08	2.192e-07
1:154608234-154608334	4.973e-15	4.381e-09	9.005e-10
12:114800044-114800144	3.08e-10	3.271e-07	1.473e-10
9:109440610-109440710	8.688e-19	3.372e-10	2.649e-13
3:52828578-52828678	7.843e-16	6.274e-11	8.966e-12
6:31959255-31959355	9.329e-12	7.703e-11	2.81e-10
17:79837069-79837169	5.898e-12	4.883e-07	2.175e-08
13:25287362-25287462	5.257e-12	6.505e-08	1.137e-07
19:3350573-3350673	1.094e-11	2.132e-07	1.421e-10
1:234918558-234918658	1.166e-12	1.001e-09	3.605e-09
10:132336862-132336962	5.194e-15	6.569e-10	8.112e-12
5:61408885-61408985	9.234e-11	7.899e-08	6.031e-09
4:68951963-68952063	2.552e-12	1.349e-06	6.388e-07
2:27096701-27096801	1.072e-08	6.039e-08	4.402e-09
15:84658589-84658689	5.528e-16	4.898e-12	1.577e-09
3:71153148-71153248	3.296e-10	3.901e-07	2.106e-08
10:32346779-32346879	1.958e-12	1.598e-09	3.018e-10
10:92110855-92110955	3.959e-17	2.476e-12	8.783e-13
1:12600652-12600752	1.396e-11	6.807e-10	1.951e-09
18:79949051-79949151	2.813e-12	4.562e-09	6.881e-10
13:102236769-102236869	1.165e-10	4.667e-06	2.705e-07
3:39146254-39146354	6.933e-06	1.216e-07	1.678e-07
15:58476405-58476505	1.985e-10	2.192e-09	1.906e-10
1:12406468-12406568	3.142e-16	6.162e-11	1.385e-11
2:101855204-101855304	3.158e-17	5.369e-14	1.597e-12
11:125571212-125571312	2.434e-12	1.294e-09	1.9e-10
11:65102597-65102697	0.002229	1.223e-05	5.426e-08
14:91202715-91202815	5.88e-12	3.786e-07	2.935e-08
3:156826517-156826617	1.809e-14	1.802e-08	4.078e-09
17:79282169-79282269	2.441e-13	4.436e-09	1.796e-10
14:92963571-92963671	2.219e-16	4.884e-11	5.33e-11
4:742941-743041	3.886e-12	5.304e-09	1.059e-09
9:68780083-68780183	3.592e-12	2.131e-09	2.803e-10
6:52125526-52125626	1.182e-16	3.47e-10	6.074e-11
1:235067838-235067938	1.383e-10	6.594e-09	5.379e-10
1:202861059-202861159	3.233e-11	5.448e-08	2.457e-11
9:124869006-124869106	1.805e-07	1.667e-07	3.349e-09
8:52390942-52391042	5.035e-07	6.045e-07	1.385e-08
2:241314779-241314879	2.202e-11	1.099e-07	1.065e-10
6:3295732-3295832	1.21e-10	1.059e-08	1.6e-10
6:142887206-142887306	1.443e-15	8.147e-11	2.135e-13
19:10353356-10353456	3.31e-15	1.192e-09	1.744e-08
22:50642294-50642394	2.796e-12	2.088e-09	1.826e-09
3:126179175-126179275	2.49e-13	2.579e-08	3.682e-09
7:55018929-55019029	2.84e-16	5.088e-08	5.383e-08
2:233976420-233976520	1.928e-07	5.764e-06	8.543e-07
1:56446958-56447058	1.077e-13	5.655e-09	2.435e-11
8:143740820-143740920	5.615e-10	1.277e-06	1.262e-09
7:50679689-50679789	1.049e-08	2.486e-05	3.754e-08
10:129708335-129708435	1.112e-12	1.692e-08	1.251e-09
6:159306537-159306637	4.905e-11	1.197e-09	8.456e-12
6:85594202-85594302	9.905e-13	1.827e-08	8.858e-11
X:2929044-2929144	2.246e-13	1.769e-08	1.243e-08
13:97276270-97276370	2.85e-11	1.622e-08	6.759e-09
4:110055578-110055678	3.253e-11	1.545e-09	1.544e-10
5:172778535-172778635	4.638e-16	1.538e-13	6.182e-14
17:13018222-13018322	1.678e-16	7.763e-11	4.803e-12
6:162621641-162621741	8.791e-14	2.048e-10	1.634e-12
5:151758859-151758959	4.586e-14	7.697e-08	3.282e-10
20:10505766-10505866	2.084e-12	9.466e-11	6.413e-10
22:50569156-50569256	1.087e-06	1.314e-06	8.728e-09
3:25428199-25428299	3.769e-16	5.36e-11	1.268e-10
X:23783227-23783327	2.957e-12	1.524e-09	2.703e-09
3:81717248-81717348	1.155e-09	7.316e-09	2.824e-09
22:36277967-36278067	1e-09	1.413e-09	5.217e-10
9:72363369-72363469	3.834e-12	8.642e-08	5.124e-07
1:151909170-151909270	4.869e-06	9.194e-08	9.327e-10
X:49172956-49173056	1.924e-15	1.045e-11	1.127e-11
22:17842682-17842782	4.15e-10	4.403e-07	1.351e-09
11:65919545-65919645	5.774e-05	0.0029	6.089e-05
7:95392163-95392263	2.242e-06	1.145e-05	5.096e-07
12:55830833-55830933	1.762e-15	3.918e-12	3.695e-12
3:113051607-113051707	0.0004283	1.604e-07	4.732e-07
22:32802702-32802802	2.094e-14	4.059e-09	2.169e-10
6:33299650-33299750	2.269e-15	2.33e-10	1.668e-09
5:102296588-102296688	1.992e-12	6.427e-11	3.338e-10
1:61184498-61184598	9.604e-16	1.352e-09	4.922e-12
15:31060759-31060859	1.432e-12	7.237e-10	6.258e-09
11:17413550-17413650	1.73e-10	3.945e-08	3.025e-11
1:223271463-223271563	2.756e-10	5.232e-10	4.942e-12
13:45341634-45341734	4.893e-11	1.157e-08	1.333e-08
13:30746799-30746899	4.893e-11	8e-20	1.122e-20
X:73944402-73944502	8.028e-12	3.774e-07	1.414e-08
21:44846901-44847001	3.456e-05	1.104e-05	2.614e-06
X:121048063-121048163	5.914e-11	2.494e-09	4.644e-10
19:52189910-52190010	1.555e-15	2.063e-08	1.753e-08
6:133435464-133435564	5.267e-10	4.586e-07	1.107e-08
8:74320732-74320832	1.04e-06	0.0008788	0.0002051
1:37537664-37537764	1.161e-17	6.247e-11	8.144e-12
9:112717707-112717807	2.19e-09	6.787e-09	4.532e-09
20:4967713-4967813	2.034e-12	2.695e-07	3.499e-10
16:4506759-4506859	2.807e-06	4.087e-06	3.357e-10
15:101438666-101438766	1.73e-07	1.219e-06	6.492e-09
7:141664733-141664833	3.822e-13	9.461e-09	1.615e-11
12:24080812-24080912	3.238e-17	1.758e-11	1.618e-13
2:45330795-45330895	3.037e-14	1.445e-09	2.902e-12
X:21839793-21839893	8.363e-15	4.217e-09	2.192e-09
6:142302243-142302343	2.098e-11	3.113e-09	1.423e-11
12:50283864-50283964	8.83e-13	9.766e-10	2.827e-12
1:6248664-6248764	1.13e-09	4.781e-07	1.908e-10
2:31234235-31234335	1.354e-10	4.319e-09	5.612e-10
1:147670781-147670881	1.333e-16	3.04e-09	6.482e-09
1:153671394-153671494	2.978e-17	1.795e-10	5.815e-11
2:73829202-73829302	2.214e-15	1.586e-10	6.916e-11
2:233760442-233760542	1.614e-06	1.341e-06	9.782e-07
1:57280522-57280622	5.313e-16	6.099e-10	5.216e-10
X:149963400-149963500	1.493e-21	4.552e-14	5.71e-13
15:45635500-45635600	6.341e-14	3.111e-06	9.029e-08
18:79912680-79912780	6.056e-09	6.91e-09	6.695e-10
2:216535748-216535848	3.754e-16	1.305e-10	2.045e-12
9:96875794-96875894	1.367e-06	5.272e-08	3.835e-07
13:46105271-46105371	1.367e-06	5.272e-08	3.835e-07
11:116791411-116791511	7.988e-16	1.184e-12	3.519e-12
16:4273828-4273928	1.843e-10	3.973e-10	7.282e-10
1:23368860-23368960	7.602e-15	1.426e-09	5.167e-09
17:52235779-52235879	3.657e-11	9.605e-12	1.714e-09
6:34793092-34793192	4.717e-15	8.718e-08	2.43e-08
3:187738679-187738779	7.421e-16	3.879e-10	7.397e-12
9:136226436-136226536	0.0004246	5.169e-06	4.001e-08
7:99653085-99653185	1.47e-21	1.883e-13	1.836e-13
5:142493290-142493390	1.027e-10	8.548e-08	1.365e-09
1:37474152-37474252	6.538e-07	4.78e-07	4.454e-09
16:88773164-88773264	7.147e-11	1.197e-10	5.462e-10
18:77087395-77087495	1.998e-07	3.236e-06	2.915e-08
1:52701089-52701189	1.319e-14	9.353e-11	1.715e-10
16:29962791-29962891	2.292e-13	1.41e-11	7.524e-12
1:21342820-21342920	1.5e-12	9.629e-10	6.08e-11
