SEQID	HNF4G	HNF4A
7:80451022-80451122	0.004102	2.578e-07
1:204807196-204807296	2.343e-06	5.546e-11
15:55290276-55290376	4.668e-10	1.863e-18
X:73851139-73851239	4.378e-10	3.054e-19
9:5609057-5609157	2.077e-08	4.53e-19
16:79601815-79601915	9.118e-08	9.279e-12
19:57814468-57814568	1.016e-08	5.442e-18
13:99656082-99656182	8.289e-10	7.588e-21
7:154913978-154914078	1.025e-07	1.56e-16
1:244971246-244971346	1.368e-08	2.106e-17
11:63636226-63636326	0.0002885	7.784e-12
8:4101744-4101844	3.487e-05	2.458e-11
1:193952470-193952570	1.541e-08	5.086e-19
1:230707372-230707472	1.523e-07	4.483e-19
18:57742133-57742233	1.525e-10	3.848e-20
3:74066873-74066973	1.042e-06	4.173e-14
1:150213736-150213836	6.485e-10	5.75e-17
10:6051098-6051198	2.428e-06	2.983e-17
7:148987414-148987514	2.26e-09	8.679e-21
6:87731976-87732076	1.373e-08	9.139e-20
2:138713410-138713510	1.989e-08	1.222e-16
11:93753606-93753706	2.882e-09	1.783e-22
8:3987914-3988014	3.964e-08	3.103e-19
3:15601860-15601960	6.572e-11	1.748e-15
10:6192192-6192292	2.01e-07	7.517e-15
10:73252832-73252932	5.929e-08	5.732e-21
16:56234197-56234297	8.83e-05	3.825e-16
19:44739166-44739266	8.83e-05	3.825e-16
X:77119991-77120091	3.797e-06	8.089e-19
11:43644268-43644368	4.237e-07	2.295e-18
3:127999824-127999924	6.123e-07	3.409e-12
5:133506745-133506845	1.402e-12	1.854e-23
3:33440748-33440848	2.218e-08	5.556e-17
3:130733759-130733859	9.828e-09	2.314e-19
15:66611518-66611618	1.09e-11	1.24e-18
19:32374197-32374297	1.09e-11	1.24e-18
12:124917934-124918034	1.09e-11	1.24e-18
12:98504007-98504107	5.219e-07	3.109e-20
2:237675102-237675202	1.593e-06	1.232e-14
22:24540644-24540744	3.539e-08	1.969e-21
19:47113484-47113584	8.402e-11	9.943e-20
11:35360384-35360484	3.434e-08	1.835e-18
2:162575286-162575386	4.555e-06	2.985e-11
6:25929309-25929409	5.599e-12	1.333e-24
1:161400027-161400127	5.435e-10	2.113e-21
1:213956592-213956692	1.524e-09	1.223e-18
8:123769746-123769846	6.605e-07	1.407e-15
20:3480150-3480250	2.334e-10	4.117e-22
1:56579733-56579833	4.564e-10	3.975e-21
1:52701036-52701136	2.275e-08	1.331e-19
10:117361426-117361526	9.615e-07	1.078e-15
10:27154460-27154560	4.91e-07	4.362e-13
16:22192656-22192756	3.265e-06	8.378e-20
5:10663864-10663964	2.322e-09	8.917e-20
4:40577145-40577245	7.675e-10	8.084e-18
5:172859490-172859590	2.2e-06	3.187e-12
1:205592094-205592194	1.32e-10	7.043e-22
10:80289668-80289768	1.141e-07	2.489e-19
2:12456786-12456886	1.754e-08	5.047e-19
7:95478979-95479079	9.445e-08	1.826e-19
12:120302554-120302654	1.292e-09	1.813e-19
19:8251257-8251357	1.364e-06	9.065e-16
8:29944958-29945058	4.16e-05	5.506e-14
17:80046153-80046253	1.189e-07	7.089e-18
13:24683773-24683873	6.687e-07	5.701e-21
6:135251561-135251661	9.717e-07	1.983e-16
2:26274528-26274628	3.802e-07	3.118e-19
6:13242897-13242997	6.12e-09	3.203e-12
6:14758772-14758872	1.065e-10	3.353e-23
15:36883735-36883835	2.68e-09	1.2e-20
11:73654963-73655063	3.716e-08	2.55e-18
7:43502274-43502374	3.042e-10	5.006e-21
2:8144444-8144544	8.625e-11	6.215e-21
20:50189445-50189545	6.566e-07	4.63e-15
10:110918783-110918883	2.267e-08	5.194e-17
10:99430674-99430774	2.507e-09	2.254e-17
1:234963601-234963701	9.166e-09	3.063e-19
2:226435577-226435677	6.041e-08	2.782e-15
17:28346754-28346854	1.753e-07	9.92e-16
13:109687949-109688049	1.083e-09	1.15e-17
1:9267493-9267593	3.251e-08	6.077e-20
22:32624238-32624338	3.068e-09	1.51e-19
3:42831408-42831508	1.128e-09	1.04e-20
6:123323762-123323862	9.458e-09	1.317e-19
7:45890605-45890705	8.297e-10	3.396e-18
4:99067974-99068074	3.084e-09	6.28e-19
9:106017542-106017642	4.698e-08	2.193e-14
8:26764423-26764523	1.114e-07	2.689e-17
11:65447324-65447424	1.821e-12	7.36e-25
6:128478666-128478766	3.608e-10	1.722e-23
4:155921980-155922080	3.608e-10	1.722e-23
22:24894818-24894918	3.053e-08	1.059e-14
3:76949796-76949896	1.118e-13	6.586e-27
3:188269053-188269153	1.579e-10	2.993e-22
4:99222240-99222340	8.692e-10	3.708e-21
7:25125721-25125821	9.311e-07	8.821e-12
6:44221514-44221614	8.577e-09	1.459e-16
3:98817947-98818047	8.084e-08	1.593e-13
16:24737514-24737614	1.122e-08	1.244e-19
14:89924536-89924636	1.004e-07	1.132e-15
7:41055287-41055387	5.632e-09	1.233e-19
12:47870010-47870110	2.474e-06	4.72e-11
14:94599499-94599599	0.0007743	3.395e-08
5:177261891-177261991	1.08e-10	4.262e-26
7:26343739-26343839	1.312e-09	1.608e-18
5:13250790-13250890	8.26e-06	2.658e-12
11:17405924-17406024	1.855e-09	2.795e-18
13:41061447-41061547	2.386e-10	1.297e-18
17:79990519-79990619	1.767e-08	1.681e-18
17:61946788-61946888	1.763e-10	1.611e-21
14:44964089-44964189	2.28e-08	6.77e-19
8:94947772-94947872	4.197e-07	4.542e-17
16:87845552-87845652	2.13e-07	8.506e-20
10:101817840-101817940	3.942e-12	3.419e-24
5:39362930-39363030	4.47e-09	1.038e-17
8:9317031-9317131	9.988e-09	6.567e-20
1:101106228-101106328	7.55e-08	8.468e-20
3:69248694-69248794	3.346e-10	4.845e-20
12:48198446-48198546	9.952e-07	7.075e-16
11:129308607-129308707	3.968e-07	1.104e-15
7:150378388-150378488	3.121e-10	1.966e-19
15:30039286-30039386	1.147e-10	6.962e-18
1:222465635-222465735	1.949e-08	1.234e-18
6:6916027-6916127	1.474e-09	2.868e-16
2:132416825-132416925	9.316e-11	6.424e-23
5:167442953-167443053	1.534e-08	2.825e-15
8:120809904-120810004	2.078e-09	3.796e-15
22:20904987-20905087	1.901e-10	1.445e-17
20:53579169-53579269	4.683e-06	4.547e-11
15:58528362-58528462	4.683e-06	4.547e-11
9:82454859-82454959	1.54e-09	7.122e-18
12:124828964-124829064	7.166e-09	3.037e-19
8:66065250-66065350	7.062e-09	1.56e-17
6:156956168-156956268	2.906e-09	5.439e-18
X:106901472-106901572	1.173e-06	1.937e-16
1:116495002-116495102	0.0006115	5.146e-08
9:128101402-128101502	2.334e-06	1.185e-13
12:50271887-50271987	9.072e-11	7.228e-21
3:42179430-42179530	5.91e-09	2.776e-18
2:119487856-119487956	6.29e-07	1.036e-15
17:81097772-81097872	1.978e-07	3.77e-13
15:84912447-84912547	3.325e-08	4.394e-17
1:167305785-167305885	2.621e-06	8.348e-16
3:5049888-5049988	4.715e-10	6.278e-21
16:10653110-10653210	4.327e-10	3.376e-17
15:60590975-60591075	4.635e-07	3.583e-14
14:30849165-30849265	9.464e-08	2.254e-19
X:155010266-155010366	2.05e-08	2.164e-18
18:23453167-23453267	9.17e-11	3.881e-17
13:33285935-33286035	1.017e-08	4.912e-18
5:149747720-149747820	3.75e-09	1.26e-19
X:31934753-31934853	2.642e-06	1.259e-15
1:4530353-4530453	0.0003167	9.621e-15
10:12237822-12237922	0.001013	7.255e-09
2:219058790-219058890	0.0001343	2.046e-15
7:50684344-50684444	1.398e-08	5.958e-19
15:88639367-88639467	3.076e-10	9.549e-20
12:21850642-21850742	2.652e-09	6.238e-20
6:56542845-56542945	1.555e-09	2.524e-18
4:164770391-164770491	5.93e-11	2.8e-20
7:29208736-29208836	3.028e-06	2.391e-16
12:63862541-63862641	2.274e-07	1.269e-18
7:106486104-106486204	3.751e-08	4.751e-14
X:43640569-43640669	9.161e-06	4.262e-11
10:91220285-91220385	2.9e-08	9.378e-18
5:91027747-91027847	2.97e-08	2.171e-18
17:74764110-74764210	0.0001936	1.043e-08
1:41232687-41232787	5.188e-12	1.399e-23
7:75907487-75907587	0.0001548	1.495e-11
17:55408420-55408520	9.443e-08	9.905e-20
1:89125947-89126047	4.264e-08	9.197e-12
16:53510773-53510873	6.013e-09	1.142e-15
16:85527552-85527652	3.443e-09	4.407e-19
2:75518956-75519056	2.112e-09	2.807e-21
3:45860996-45861096	3.804e-07	2.715e-06
1:145990586-145990686	2.104e-06	6.705e-15
5:93676102-93676202	8.949e-10	2.663e-22
1:61725310-61725410	7.642e-09	3.657e-16
2:39437289-39437389	6.736e-13	8.362e-20
13:98229104-98229204	0.0001453	7.356e-10
1:88877590-88877690	2.492e-08	1.724e-21
19:10544566-10544666	1.803e-11	1.347e-21
6:138593596-138593696	4.475e-09	5.034e-20
5:43432895-43432995	2.441e-08	7.767e-19
10:77974940-77975040	9.667e-11	2.313e-18
3:42803587-42803687	5.467e-06	9.408e-18
6:15970574-15970674	5.067e-05	2.426e-07
6:124975130-124975230	5.52e-08	2.734e-19
21:15487208-15487308	5.922e-07	5.779e-15
9:134055669-134055769	1.357e-06	2.068e-20
11:83072069-83072169	2.094e-06	8.445e-16
2:165950513-165950613	2.679e-07	3.697e-15
10:120851478-120851578	2.986e-09	1.744e-16
12:102885644-102885744	1.527e-09	1.472e-17
19:48755948-48756048	4.761e-07	2.927e-14
18:31325364-31325464	5.427e-10	1.573e-20
6:158072332-158072432	3.768e-09	1.558e-18
4:41143407-41143507	2.623e-10	2.82e-18
4:109998790-109998890	2.594e-07	9.727e-19
3:24373391-24373491	1.254e-09	2.494e-22
1:147215660-147215760	2.665e-09	6.858e-19
4:145486968-145487068	3.621e-10	3.138e-21
15:53721665-53721765	2.811e-08	5.269e-21
1:94355788-94355888	5.593e-07	1.34e-18
9:73023286-73023386	2.762e-08	3.483e-19
13:99282171-99282271	8.855e-14	3.483e-19
7:43501984-43502084	8.855e-14	3.483e-19
7:98281170-98281270	0.0001254	6.995e-15
5:136058761-136058861	2.771e-06	2.592e-20
19:12891216-12891316	2.802e-10	9.942e-19
12:68972871-68972971	1.928e-15	9.942e-19
11:111935591-111935691	4.837e-09	1.351e-20
1:32395083-32395183	2.708e-06	5.716e-12
7:106612038-106612138	6.036e-09	8.593e-17
7:137949266-137949366	3.049e-09	1.188e-19
15:79656488-79656588	2.515e-08	2.896e-18
6:34657806-34657906	3.047e-09	6.155e-23
2:42959801-42959901	3.198e-08	2.974e-15
20:31720154-31720254	3.071e-07	3.48e-14
3:52844575-52844675	1.308e-10	2.198e-19
1:93614364-93614464	1.871e-07	4.249e-18
5:42517060-42517160	4.948e-10	8.006e-16
22:24894421-24894521	4.948e-10	8.006e-16
2:218322988-218323088	1.955e-09	4.957e-21
4:169062500-169062600	3.83e-09	1.901e-21
12:110584097-110584197	3.83e-09	1.901e-21
14:94382764-94382864	1.077e-10	2.752e-22
10:102796591-102796691	1.844e-13	4.619e-25
9:128095237-128095337	1.573e-08	2.624e-19
15:63587982-63588082	1.339e-07	1.595e-15
18:46419022-46419122	1.339e-07	1.595e-15
8:17675220-17675320	1.851e-10	3.206e-20
X:119041352-119041452	1.969e-07	4.659e-16
4:129344346-129344446	4.237e-10	1.99e-21
12:113241705-113241805	2.237e-10	1.331e-15
20:1118421-1118521	2.506e-10	6.642e-18
1:54290743-54290843	2.708e-07	5.381e-16
11:79488675-79488775	9.625e-08	1.816e-18
12:89352313-89352413	2.305e-09	4.908e-15
5:55934365-55934465	8.454e-08	2.343e-16
21:32727971-32728071	1.708e-10	4.6e-20
13:49690381-49690481	4.572e-08	1.209e-14
7:52018331-52018431	4.572e-08	1.209e-14
10:27154260-27154360	9.836e-10	9.589e-19
19:18279497-18279597	6.921e-06	8.484e-14
20:45342653-45342753	1.381e-05	1.83e-12
19:13155482-13155582	1.338e-08	1.41e-20
17:40111566-40111666	3.358e-10	6.673e-19
11:102115568-102115668	6.463e-07	1.382e-14
15:54428760-54428860	0.001569	3.053e-10
16:10728240-10728340	7.521e-11	4.912e-22
13:111217947-111218047	5.38e-07	1.071e-11
9:4579373-4579473	1.531e-08	3.925e-19
22:35431025-35431125	4.831e-09	3.066e-17
13:109716357-109716457	1.08e-08	2.634e-18
7:99733134-99733234	6.527e-07	5.876e-20
14:69818847-69818947	4.486e-09	3.511e-21
2:224272439-224272539	0.008813	0.0001099
9:33132093-33132193	1.518e-09	9.924e-21
12:16347032-16347132	6.415e-06	9.9e-14
15:90537294-90537394	3.015e-07	2.431e-15
11:1298040-1298140	1.365e-11	2.431e-15
11:15649974-15650074	5.744e-11	1.022e-23
4:22435098-22435198	1.831e-07	4.845e-18
14:89161920-89162020	1.376e-10	5.69e-21
8:60797853-60797953	7.886e-08	9.376e-17
2:10408385-10408485	2.186e-08	7.029e-18
6:85493724-85493824	1.531e-06	6.966e-13
17:82527125-82527225	1.309e-05	6.905e-14
X:48597435-48597535	1.988e-09	3.714e-22
6:70221713-70221813	2.446e-09	5.791e-20
17:17839448-17839548	8.211e-08	2.717e-17
15:65089760-65089860	1.859e-11	2.717e-17
10:119081280-119081380	2.284e-08	1.28e-15
4:38387379-38387479	5.966e-08	5.788e-20
14:64113013-64113113	5.203e-06	8.007e-12
3:66809293-66809393	2.574e-08	6.025e-16
11:20020331-20020431	0.0001447	3.77e-10
3:14990754-14990854	2.518e-10	5.519e-17
20:3889019-3889119	8.407e-07	1.838e-17
17:82104364-82104464	5.995e-09	1.352e-18
9:89662401-89662501	5.412e-08	8.204e-15
2:10278298-10278398	6.105e-07	2.06e-18
19:17226518-17226618	7.82e-05	5.355e-12
5:136019517-136019617	3.951e-07	3.347e-15
1:154877815-154877915	4.303e-09	3.245e-19
19:49923446-49923546	1.713e-07	3.372e-22
8:118345872-118345972	1.526e-08	5.313e-21
3:190701439-190701539	1.459e-09	2.337e-19
3:150739809-150739909	1.03e-07	1.715e-15
17:41688254-41688354	2.115e-08	1.161e-21
7:108614323-108614423	4.246e-07	8.084e-19
1:202434446-202434546	3.037e-10	1.362e-20
11:122440256-122440356	5.716e-05	1.749e-13
4:118280676-118280776	7.359e-10	5.332e-15
2:169074537-169074637	3.554e-10	2.599e-18
1:56491752-56491852	6.674e-08	5.021e-17
6:79869634-79869734	1.866e-07	3.402e-14
8:41610318-41610418	1.451e-09	7.514e-19
4:77618736-77618836	2.006e-08	1.999e-18
12:6334819-6334919	1.88e-07	8.936e-20
2:178073076-178073176	2.279e-09	1.368e-18
X:17990878-17990978	6.288e-09	4.666e-21
13:98840238-98840338	3.362e-08	4.93e-15
6:52670811-52670911	1.554e-09	1.065e-18
8:8701624-8701724	1.567e-08	2.003e-19
6:139309330-139309430	1.529e-06	1.262e-17
3:99920961-99921061	3.089e-08	5.687e-20
9:22446544-22446644	6.249e-06	1.856e-15
9:91060721-91060821	8.693e-06	1.271e-14
11:20003006-20003106	4.236e-09	1.33e-18
3:153161419-153161519	2.474e-08	1.485e-18
5:41432893-41432993	2.705e-06	2.521e-14
16:406090-406190	1.178e-09	2.209e-19
1:209747991-209748091	9.341e-07	1.982e-15
16:72092866-72092966	2.421e-10	4.17e-22
7:75906289-75906389	2.084e-07	1.262e-15
20:57578034-57578134	2.29e-09	2.93e-21
21:26161953-26162053	6.856e-11	6.957e-19
9:109477997-109478097	1.861e-05	5.654e-13
16:58721294-58721394	4.832e-09	8.084e-18
2:133489974-133490074	1.841e-05	3.158e-17
19:15672875-15672975	5.129e-08	7.304e-18
1:236065232-236065332	2.635e-08	6.673e-14
2:208255597-208255697	4.877e-09	6.281e-21
11:70326464-70326564	5.653e-11	4.948e-21
8:17347765-17347865	4.357e-07	1.1e-14
20:44482192-44482292	9.977e-05	2.919e-12
15:100517346-100517446	8.588e-08	1.323e-17
22:39503125-39503225	8.549e-10	5.927e-20
18:50654024-50654124	6.409e-12	2.627e-26
3:110731300-110731400	9.768e-08	9.557e-15
12:26769443-26769543	3.549e-08	4.952e-19
3:26714828-26714928	6.598e-08	1.133e-16
22:38707468-38707568	5.357e-14	1.024e-29
21:46153371-46153471	0.0002368	8.947e-10
3:150771656-150771756	0.0002368	8.947e-10
20:50279120-50279220	4.491e-06	5.625e-15
7:155547530-155547630	2.001e-10	5.666e-19
19:1812700-1812800	3.425e-09	3.182e-15
5:173826445-173826545	2.429e-07	3.942e-18
19:46863934-46864034	9.008e-06	1.131e-18
X:10537588-10537688	7.251e-08	2.297e-15
6:31655922-31656022	1.655e-08	1.404e-20
2:225017470-225017570	1.852e-08	2.932e-22
13:109781666-109781766	1.174e-06	6.593e-18
1:147111088-147111188	4.081e-10	1.498e-20
8:4101442-4101542	9.535e-09	4.535e-23
20:38075600-38075700	3.655e-07	2.688e-15
3:52830956-52831056	5.436e-09	1.344e-20
3:32045426-32045526	6.794e-09	5.812e-16
5:39362710-39362810	4.625e-07	3.747e-16
7:47576177-47576277	0.0002547	8.183e-09
6:18504128-18504228	4.544e-09	7.39e-23
5:42015384-42015484	0.0006171	9.71e-11
2:240868811-240868911	1.534e-08	6.816e-13
5:160064717-160064817	8.094e-10	1.05e-20
22:20791084-20791184	0.0003558	9.599e-11
1:15451441-15451541	0.003665	2.205e-05
22:50206513-50206613	6.056e-07	1.414e-17
12:21850443-21850543	2.108e-09	3.827e-19
4:128299231-128299331	1.429e-05	5.555e-12
5:141924099-141924199	4.201e-07	1.24e-10
6:150628738-150628838	6.297e-09	7.447e-19
3:42803352-42803452	6.297e-09	7.447e-19
15:36883529-36883629	5.958e-08	3.039e-20
16:87795019-87795119	1.405e-07	3.279e-17
1:162136981-162137081	5.502e-06	4.761e-16
11:71787279-71787379	1.148e-09	4.482e-16
6:36682529-36682629	6.462e-08	1.008e-18
10:117361186-117361286	5.227e-10	7.855e-18
4:154582809-154582909	6.418e-10	1.501e-18
6:43270439-43270539	3.125e-09	4.536e-19
9:33029517-33029617	3.688e-07	5.729e-15
7:143305772-143305872	8.189e-06	4.861e-15
2:12716142-12716242	2.942e-07	1.677e-14
17:19748454-19748554	8.562e-09	1.243e-20
20:53916122-53916222	1.371e-08	1.15e-18
12:106083007-106083107	1.348e-06	1.052e-14
20:50521600-50521700	0.0001013	4.418e-15
14:22853137-22853237	4.399e-08	3.805e-14
12:106083231-106083331	3.291e-09	1.206e-17
5:85716539-85716639	2.458e-09	7.639e-22
7:40760545-40760645	2.688e-14	2.776e-30
3:36908017-36908117	1.082e-07	1.029e-15
10:11743100-11743200	0.0009464	3.86e-08
20:32218799-32218899	1.839e-07	2.322e-18
5:134609687-134609787	1.623e-06	1.423e-09
X:105039041-105039141	0.0003464	1.742e-09
11:30786933-30787033	1.466e-07	4.029e-14
7:151058253-151058353	2.357e-10	2.715e-16
3:124629496-124629596	3.328e-08	5.593e-21
21:32772261-32772361	1.493e-05	9.683e-08
1:230707173-230707273	1.329e-08	8.482e-16
11:3043621-3043721	5.001e-09	4.042e-19
1:41110082-41110182	2.365e-09	2.79e-21
7:45893695-45893795	2.693e-06	3.46e-14
9:12776385-12776485	5.609e-09	8.728e-18
12:71954763-71954863	7.339e-11	8.385e-24
3:60303322-60303422	7.339e-11	8.385e-24
6:159983152-159983252	8.482e-11	3.626e-20
10:34544584-34544684	1.578e-11	6.612e-28
15:59689723-59689823	3.058e-11	1.999e-21
3:114899337-114899437	1.54e-08	3.682e-19
4:76198353-76198453	2.506e-07	9.063e-21
2:3380030-3380130	2.09e-05	7.101e-14
15:73683628-73683728	2.672e-09	8.82e-18
12:24025481-24025581	6.613e-08	2.344e-19
2:85713534-85713634	5.834e-12	3.707e-16
12:56155593-56155693	9.27e-10	1.139e-21
2:181944493-181944593	0.0002565	3.985e-10
17:61927872-61927972	1.181e-09	4.548e-18
4:129189027-129189127	3.521e-12	6.373e-27
9:18605973-18606073	3.642e-09	3.948e-19
5:149551775-149551875	0.0004176	1.785e-11
7:106612278-106612378	1.074e-10	1.129e-20
12:58764723-58764823	2.747e-11	1.441e-25
11:18383136-18383236	0.001013	1.93e-07
18:76529132-76529232	1.572e-07	3.759e-18
20:38152355-38152455	3.679e-05	6.704e-15
17:81722564-81722664	8.047e-06	1.496e-12
6:39497030-39497130	1.932e-09	3.665e-21
3:38471602-38471702	2.291e-10	4.633e-20
12:124011739-124011839	7.678e-07	1.965e-15
7:90267091-90267191	1.446e-09	3.913e-20
9:111646509-111646609	1.446e-09	3.913e-20
9:89892158-89892258	1.967e-06	5.057e-14
9:36091047-36091147	2.416e-07	1.428e-13
10:114724454-114724554	1.477e-08	9.322e-18
15:84912016-84912116	1.501e-06	9.395e-16
10:91582371-91582471	6.846e-11	5.81e-22
7:150800324-150800424	4.475e-11	4.737e-19
12:22624827-22624927	1.33e-06	2.218e-18
15:83928969-83929069	1.253e-08	1.041e-14
19:40443427-40443527	1.177e-09	3.666e-17
5:95619582-95619682	3.845e-07	1.961e-15
6:32154270-32154370	4.193e-09	1.192e-19
22:28784165-28784265	2.668e-10	2.996e-22
12:29428838-29428938	1.456e-09	2.748e-22
4:22962458-22962558	1.544e-09	9.297e-16
3:171340759-171340859	1.517e-05	1.98e-16
2:21095089-21095189	4.145e-06	2.158e-13
3:5049673-5049773	4.145e-06	2.158e-13
19:48812458-48812558	3.089e-08	2.984e-14
3:190641914-190642014	1.34e-08	1.046e-18
17:51435937-51436037	2.085e-06	4.748e-19
17:68758744-68758844	7.825e-10	1.461e-18
21:15062964-15063064	2.7e-09	9.542e-20
11:82217133-82217233	2.7e-09	9.542e-20
5:109804171-109804271	2.577e-09	6.82e-16
8:19128429-19128529	2.433e-06	7.825e-11
4:122249683-122249783	2.885e-09	3.761e-21
16:28528507-28528607	4.989e-09	7.891e-20
3:81717262-81717362	7.785e-06	1.385e-14
16:68792989-68793089	1.233e-08	3.731e-20
1:93617941-93618041	8.561e-07	2.91e-21
9:117644649-117644749	5.055e-09	3.255e-18
1:93275872-93275972	1.946e-08	1.289e-16
6:42929460-42929560	4.701e-10	2.63e-17
2:27496513-27496613	8.75e-05	4.183e-15
10:33301233-33301333	5.068e-05	1.005e-17
16:76532576-76532676	3.844e-05	1.059e-12
16:4679863-4679963	7.368e-11	1.562e-19
20:54107611-54107711	4.976e-06	4.03e-14
16:71590910-71591010	1.733e-06	2.328e-14
7:45893489-45893589	5.626e-09	2.201e-15
1:92960398-92960498	5.058e-08	2.471e-18
2:229218646-229218746	0.003203	4.526e-08
1:203200228-203200328	3.986e-10	1.227e-18
5:138178613-138178713	1.03e-08	3.769e-18
17:55446909-55447009	4.777e-11	6.604e-18
11:110251976-110252076	8.399e-09	8.887e-20
19:34134317-34134417	2.968e-09	4.053e-19
20:34403321-34403421	7.761e-09	1.603e-20
X:54293007-54293107	2.702e-07	1.646e-16
20:13244135-13244235	1.496e-05	6.242e-15
8:130054673-130054773	1.725e-05	2.734e-16
20:1939410-1939510	7.675e-06	3.724e-15
6:106261960-106262060	7.675e-06	3.724e-15
19:45692458-45692558	9.385e-11	5.843e-19
1:58815288-58815388	3.432e-08	3.641e-20
3:197590752-197590852	7.51e-09	1.368e-23
2:88134009-88134109	1.387e-05	3.259e-12
18:57242376-57242476	2.413e-07	1.587e-12
6:8556543-8556643	8.451e-09	6.298e-17
17:50095161-50095261	3.481e-09	8.121e-17
15:85551702-85551802	2.782e-11	6.226e-23
7:116767220-116767320	3.186e-10	9.496e-21
11:128021644-128021744	2.349e-09	2.176e-21
9:5608845-5608945	2.349e-09	2.176e-21
10:71836144-71836244	2.249e-06	8.416e-16
5:54535307-54535407	3.694e-06	1.422e-09
19:6752784-6752884	0.0004954	7.025e-05
6:1479967-1480067	2.159e-07	1.065e-20
3:51499355-51499455	1.303e-07	8.881e-15
13:103531653-103531753	1.473e-05	8.07e-16
10:34717671-34717771	1.278e-08	3.496e-15
8:32547378-32547478	1.412e-10	1.183e-16
5:38845802-38845902	5.006e-09	1.496e-16
1:56579522-56579622	3.919e-09	1.45e-15
1:8409336-8409436	7.411e-07	7.296e-15
10:50469848-50469948	3.1e-09	4.417e-22
1:207103894-207103994	4.812e-07	6.954e-17
6:166409388-166409488	5.737e-08	2.129e-21
6:108759036-108759136	7.488e-05	5.758e-11
16:57797968-57798068	1.987e-09	9.673e-20
1:8880429-8880529	6.001e-07	4.08e-09
12:90852076-90852176	2.63e-07	6.274e-15
1:234907928-234908028	3.687e-06	2.906e-19
2:226738347-226738447	1.428e-05	8.068e-11
16:22192439-22192539	0.001896	2.098e-10
1:2231996-2232096	3.581e-09	2.835e-17
11:68402720-68402820	3.168e-10	1.201e-17
1:245107540-245107640	1.266e-08	6.382e-17
5:179698022-179698122	5.964e-09	1.339e-23
12:71955010-71955110	3.232e-07	5.003e-17
11:76235807-76235907	2.392e-15	1.16e-29
6:144665062-144665162	1.596e-09	6.549e-18
20:20548883-20548983	7.225e-10	3.963e-22
5:167315934-167316034	7.225e-10	3.963e-22
8:70612308-70612408	0.0001259	1.01e-10
6:125923336-125923436	9.705e-10	1.692e-12
11:19503058-19503158	1.641e-06	2.576e-15
