SEQID	USF2	MAX	BHLHE40
2:156342462-156342562	4.822e-11	1.471e-08	3.195e-08
2:85772418-85772518	3.288e-11	3.494e-06	3.888e-06
1:44220553-44220653	1.133e-12	5.297e-07	5.067e-10
1:228141720-228141820	2.471e-10	5.358e-09	5.934e-11
10:3068470-3068570	1.133e-15	7.054e-09	2.893e-08
9:17134925-17135025	1.639e-10	7.684e-07	7.892e-07
1:58815402-58815502	1.201e-13	5.062e-09	1.987e-10
2:127702185-127702285	2.629e-11	4.108e-07	7.398e-08
20:38926239-38926339	2.73e-12	6.169e-11	2.809e-11
1:212035691-212035791	4.357e-16	3.126e-09	7.442e-09
15:44009204-44009304	3.054e-09	2.582e-08	1.089e-09
12:25251230-25251330	2.223e-11	8.686e-06	3.014e-09
7:131109893-131109993	4.809e-11	7.67e-11	8.287e-10
2:120765146-120765246	7.935e-05	3.804e-06	1.612e-06
21:34887064-34887164	8.188e-13	3.342e-06	1.017e-05
2:109185586-109185686	0.0001799	1.723e-05	4.43e-08
3:10438672-10438772	7.042e-16	3.948e-09	1.153e-11
X:119654392-119654492	6.51e-05	2.251e-05	1.035e-07
4:76547193-76547293	3.622e-12	3.227e-08	2.888e-08
1:183071166-183071266	6.156e-15	4.997e-11	2.788e-11
5:159773188-159773288	4.633e-17	1.006e-10	3.144e-11
19:41263188-41263288	1.409e-07	3.252e-06	1.042e-09
5:56909741-56909841	8.02e-06	3.826e-07	8.509e-07
15:42495504-42495604	1.875e-15	1.82e-10	1.357e-09
8:108248676-108248776	5.817e-15	9.742e-12	2.077e-13
19:49150523-49150623	1.129e-10	5.84e-08	1.089e-08
19:8362085-8362185	6.869e-10	1.116e-07	3.834e-08
2:217922814-217922914	2.034e-10	1.632e-06	7.632e-10
16:29790550-29790650	3.186e-12	2.954e-06	8.278e-08
3:128760627-128760727	3.273e-11	2.218e-09	4.828e-10
13:113562512-113562612	8.48e-12	2.076e-06	1.231e-07
13:102818082-102818182	9.214e-12	1.368e-08	7.491e-11
12:57110594-57110694	1.891e-10	1.172e-07	2.88e-12
2:219160621-219160721	1.537e-16	2.872e-09	4.598e-09
7:75915029-75915129	4.788e-15	8.785e-07	2.619e-06
13:44989470-44989570	3.274e-11	2.052e-08	1.706e-09
7:1537142-1537242	9.78e-10	4.909e-07	4.494e-08
1:202143796-202143896	1.404e-09	2.37e-07	8.296e-09
3:128075631-128075731	9.392e-12	4.516e-09	4.822e-11
7:44573943-44574043	8.171e-15	2.758e-09	6.306e-10
1:185157004-185157104	1.372e-12	2.78e-10	3.014e-11
1:1399409-1399509	2.536e-12	6.769e-09	5.578e-09
3:126654745-126654845	1.587e-11	3.91e-06	9.614e-09
17:75764864-75764964	8.789e-13	2.568e-08	3.814e-08
9:137244098-137244198	0.0004246	5.177e-06	3.995e-08
15:90165850-90165950	2.21e-13	2.058e-08	1.037e-07
X:49200231-49200331	1.946e-10	9.551e-06	7.817e-07
6:136289770-136289870	2.47e-12	8.074e-07	1.16e-08
X:72132086-72132186	9.371e-15	8.067e-07	9.324e-08
2:189674431-189674531	2.059e-12	2.072e-06	2.536e-08
10:103192582-103192682	1.347e-10	1.887e-07	1.079e-07
15:65184826-65184926	2.206e-11	8.27e-06	5.732e-07
19:2096531-2096631	2.127e-11	2.031e-07	1.087e-08
14:69998101-69998201	2.135e-06	3.9e-05	4.808e-07
2:45754248-45754348	0.001935	1.126e-05	4.509e-06
19:38684398-38684498	1.679e-13	9.138e-10	1.334e-10
19:19320732-19320832	2.356e-11	1.59e-08	3.261e-08
17:68019993-68020093	1.384e-09	1.493e-07	2.7e-07
14:91510516-91510616	1.755e-12	5.098e-07	2.325e-08
10:33509407-33509507	6.516e-17	2.865e-10	2.308e-12
13:112588157-112588257	1.094e-14	1.468e-06	2.55e-06
12:25958263-25958363	1.415e-10	7.223e-07	1.621e-05
20:3820749-3820849	2.338e-15	2.938e-09	1.257e-10
1:19251547-19251647	1.086e-15	1.261e-08	1.264e-08
11:12204627-12204727	1.086e-15	1.521e-16	2.43e-18
20:44642744-44642844	9.625e-11	9.107e-08	5.119e-10
19:45423652-45423752	4.4e-14	6.842e-09	5.692e-12
10:59894287-59894387	6.797e-15	3.489e-10	9.492e-11
10:79381981-79382081	1.042e-09	6.58e-06	8.366e-07
1:234610242-234610342	1.608e-15	4.32e-08	1.605e-08
22:37608565-37608665	2.506e-11	3.378e-09	4.118e-11
13:44435378-44435478	2.823e-10	6.428e-08	3.261e-06
15:78437852-78437952	4.536e-13	4.601e-10	2.23e-12
2:27489805-27489905	1.133e-12	9.221e-07	1.183e-06
3:149377525-149377625	5.436e-06	7.917e-05	1.427e-08
4:5157798-5157898	3.749e-17	9.721e-12	6.018e-14
13:109778289-109778389	8.395e-21	1.687e-13	3.137e-13
16:30923142-30923242	7.946e-11	2.105e-06	1.774e-08
1:230630014-230630114	1.412e-09	1.776e-08	4.462e-11
1:155208869-155208969	9.279e-06	0.0006894	3.888e-05
2:54968036-54968136	1.804e-12	1.572e-10	7.249e-11
7:117146235-117146335	0.0001479	1.617e-05	7.55e-06
16:2023292-2023392	9.677e-13	9.097e-09	2.449e-09
5:34718152-34718252	3.836e-06	0.005604	2.43e-06
10:104317787-104317887	3.588e-10	3.137e-07	3.085e-09
2:156326816-156326916	5.852e-10	7.635e-10	1.21e-09
15:39581631-39581731	6.638e-16	5.705e-09	2.327e-11
19:40465665-40465765	2.544e-13	2.183e-06	5.266e-06
6:1190498-1190598	1.301e-09	1.723e-09	1.869e-08
16:69329071-69329171	3.579e-07	9.316e-06	4.848e-06
18:55546863-55546963	1.208e-07	0.004192	0.000231
17:1423012-1423112	8.057e-13	8.635e-08	5.034e-08
1:28369567-28369667	9.51e-14	2.477e-09	1.433e-09
1:8703333-8703433	0.0001096	2.124e-05	9.589e-08
8:38791435-38791535	6.254e-14	4.677e-09	2.605e-11
19:19405457-19405557	3.226e-10	1.149e-05	6.732e-07
X:17737497-17737597	8.762e-11	1.887e-06	1.015e-05
15:101724384-101724484	2.769e-16	8.617e-10	3.35e-08
2:238203639-238203739	1.022e-05	1.113e-07	3.197e-07
17:3667979-3668079	4.175e-14	1.967e-09	2.366e-08
1:245751258-245751358	1.159e-05	6.617e-05	1.047e-07
1:212609719-212609819	1.094e-10	1.04e-07	1.169e-09
6:110815802-110815902	2.224e-13	1.079e-09	3.609e-09
20:17939177-17939277	2.731e-05	8.72e-07	3.063e-08
17:42142782-42142882	7.12e-11	4.559e-09	4.356e-10
7:138460336-138460436	3.119e-10	5.256e-07	5.499e-08
19:47600653-47600753	1.613e-13	1.59e-09	2.842e-08
2:105455799-105455899	5.388e-12	3.816e-10	3.483e-11
2:217919913-217920013	8.661e-14	2.312e-08	3.793e-10
14:68695722-68695822	0.000157	9.213e-07	1.51e-10
1:85314173-85314273	5.366e-05	1.129e-05	3.369e-06
2:237265293-237265393	0.001397	2.477e-05	5.497e-07
17:11997480-11997580	1.767e-11	3.335e-07	1.398e-09
22:19663401-19663501	3.639e-14	4.809e-09	2.207e-09
5:107466503-107466603	3.554e-09	5.279e-08	3.042e-07
2:46335774-46335874	1.119e-12	3.664e-10	1.727e-12
6:136607388-136607488	2.135e-06	3.917e-05	1.053e-06
6:26171942-26172042	1.383e-10	7.399e-07	8.945e-07
22:41565692-41565792	7.538e-10	1.462e-09	5.719e-10
1:224067801-224067901	1.753e-12	8.395e-10	9.456e-12
7:101134635-101134735	7.725e-17	9.607e-11	1.572e-10
1:109213850-109213950	2.196e-09	1.199e-09	4.454e-09
5:17232544-17232644	0.003195	3.509e-06	5.719e-06
11:66510547-66510647	2.41e-12	4.743e-09	3.302e-09
12:55997097-55997197	3.344e-11	8.084e-10	2.107e-11
19:10695884-10695984	1.875e-15	1.961e-09	2.495e-09
5:43484001-43484101	4.025e-17	8.492e-09	7.447e-12
7:41690134-41690234	3.123e-11	1.063e-09	1.613e-09
10:91314109-91314209	9.105e-05	3.343e-06	2.928e-07
10:3783376-3783476	1.622e-10	9.628e-07	9.325e-08
17:7308018-7308118	0.0003819	0.0009062	7.022e-05
2:196639551-196639651	1.143e-12	8.782e-10	5.516e-12
1:6743495-6743595	2.021e-08	3.758e-07	1.983e-08
21:45080403-45080503	4.564e-08	0.0006725	2.275e-05
8:42152758-42152858	2.168e-15	2.237e-10	1.998e-10
1:9473147-9473247	5.848e-11	8.105e-08	6.343e-11
X:21975935-21976035	2.135e-06	3.901e-05	4.809e-07
14:102263226-102263326	3.043e-08	1.414e-05	4.143e-07
4:122562583-122562683	5.587e-11	2.186e-10	5.753e-09
14:23481263-23481363	0.0007904	2.441e-05	6.18e-06
2:181814358-181814458	1.71e-07	5.185e-05	1.089e-06
1:212610655-212610755	2.421e-06	7.396e-07	2.432e-09
19:45469323-45469423	1.872e-09	1.588e-06	9.007e-10
5:39425021-39425121	8.893e-12	5.416e-07	4.007e-09
19:58558729-58558829	9.382e-11	2.576e-09	4.072e-09
16:3950358-3950458	0.0004584	1.388e-05	4.098e-08
4:26015488-26015588	8.463e-12	2.66e-06	6.261e-09
19:18458002-18458102	1.085e-05	0.002883	4.658e-07
10:122140679-122140779	2.245e-09	1.608e-08	1.11e-05
2:229454985-229455085	0.0002074	4.689e-06	1.473e-06
9:127837422-127837522	5.523e-06	0.001672	4.92e-06
18:12408522-12408622	4.362e-12	2.269e-08	1.696e-08
2:133247895-133247995	6.173e-08	3.901e-05	4.845e-07
15:84716340-84716440	2.926e-15	1.198e-09	1.29e-08
16:53503480-53503580	2.112e-15	3.708e-10	3.994e-10
10:99620440-99620540	6.532e-16	2.49e-09	1.725e-10
21:45612198-45612298	6.908e-12	5.102e-06	3.96e-06
19:49676417-49676517	6.908e-12	5.102e-06	3.96e-06
12:120686913-120687013	2.182e-11	1.888e-08	7.314e-09
2:207258914-207259014	1.998e-07	3.234e-06	2.913e-08
2:120937235-120937335	5.455e-27	9.489e-21	9.214e-19
7:106065120-106065220	2.105e-06	3.985e-06	3.515e-06
11:96156584-96156684	1.175e-15	4.265e-11	3.399e-13
8:106270276-106270376	2.711e-16	1.81e-10	1.023e-11
2:20185757-20185857	9.564e-05	3.985e-06	3.519e-06
9:70413860-70413960	2.096e-14	2.539e-10	1.173e-09
8:120811820-120811920	0.001773	2.617e-05	3.756e-08
8:143368718-143368818	4.284e-11	1.409e-07	1.162e-06
16:68520782-68520882	2.455e-12	1.262e-05	1.148e-09
4:184825376-184825476	3.536e-10	4.509e-06	2.345e-07
11:65442453-65442553	1.126e-09	1.063e-07	1.12e-07
11:125111681-125111781	3.278e-15	1.538e-10	2.52e-10
3:93980153-93980253	3.273e-11	2.053e-09	3.015e-11
15:23039656-23039756	7.884e-10	1.273e-06	1.891e-07
14:105045875-105045975	6.521e-17	5.117e-11	5.129e-09
16:3263725-3263825	5.811e-12	5.347e-07	9.2e-08
1:117605868-117605968	9.46e-15	2.616e-09	1.605e-09
1:91846754-91846854	0.000685	0.001513	0.0001556
18:3652773-3652873	1.841e-07	6.472e-05	1.388e-07
15:63503459-63503559	2.303e-10	4.106e-08	7.799e-07
4:140151344-140151444	4.243e-09	0.0002795	0.001269
18:11851663-11851763	3.584e-13	1.096e-08	6.001e-10
10:93459001-93459101	1.138e-10	5.587e-08	7.576e-09
9:16986297-16986397	1.8e-05	3.196e-05	2.761e-06
9:137223548-137223648	1.434e-11	1.085e-05	1.913e-07
19:13795771-13795871	0.0001495	1.359e-06	3.988e-07
12:14805771-14805871	1.889e-10	9.47e-10	2.086e-11
11:71241376-71241476	1.026e-09	3.516e-08	1.532e-08
15:90680355-90680455	1.584e-10	8.441e-09	2.248e-09
3:139173500-139173600	0.003863	4.12e-05	4.303e-08
10:3773165-3773265	0.001486	1.512e-05	1.748e-06
17:75078887-75078987	4.736e-11	8.081e-06	1.896e-09
8:90985297-90985397	2.097e-10	1.581e-06	1.561e-07
11:64874486-64874586	8.538e-09	4.994e-06	7.93e-08
4:2756140-2756240	5.611e-10	8.075e-06	3.527e-08
17:76268390-76268490	1.327e-14	7.131e-10	1.314e-10
11:67420656-67420756	1.757e-07	3.079e-07	4.057e-09
7:6589939-6590039	4.569e-12	1.947e-10	2.645e-10
17:72120988-72121088	4.767e-18	3.063e-12	2.054e-12
1:15453898-15453998	0.001079	0.002212	1.317e-06
2:216918177-216918277	2.805e-11	1.203e-10	8.013e-11
6:36441457-36441557	4.702e-16	9.902e-12	2.378e-12
5:172766177-172766277	1.531e-12	3.43e-10	8.997e-11
19:4145954-4146054	7.893e-09	4.064e-08	1.618e-05
19:45506473-45506573	6.799e-06	1.784e-06	2.303e-09
5:82278319-82278419	5.091e-10	3.683e-07	1.616e-07
15:40569234-40569334	1.045e-14	3.978e-10	2.677e-10
20:54123589-54123689	2.099e-11	3.615e-08	1.772e-06
4:102431464-102431564	3.173e-05	0.0001247	2.018e-10
7:56064277-56064377	2.079e-10	7.132e-06	5.868e-07
19:4724577-4724677	2.492e-10	2.401e-10	2.709e-12
11:66289122-66289222	2.328e-12	5.929e-09	1.741e-09
16:1929815-1929915	4.285e-11	1.733e-08	6.53e-08
17:77887670-77887770	2.91e-10	2.397e-05	7.026e-08
2:20447558-20447658	9.734e-10	4.891e-07	3.101e-07
1:151281413-151281513	1.342e-11	7.91e-10	1.264e-10
X:15956339-15956439	1.342e-11	7.91e-10	1.264e-10
3:132418294-132418394	4.662e-05	0.0005352	4.921e-05
1:40861625-40861725	2.365e-12	7.029e-06	5.704e-08
10:70711312-70711412	0.001837	0.000663	0.006576
7:65430920-65431020	0.002875	0.0009401	0.0008323
3:70812035-70812135	6.051e-06	1.082e-05	1.677e-06
2:127226753-127226853	2.741e-11	2.635e-08	2.895e-10
11:70270533-70270633	1.135e-12	9.243e-10	1.406e-09
6:158870027-158870127	1.419e-11	3.943e-09	1.27e-09
1:109984832-109984932	5.687e-10	1.244e-08	1.08e-10
20:33926567-33926667	0.00044	6.086e-07	5.186e-06
22:38239081-38239181	3.818e-11	8.113e-08	1.095e-11
20:833640-833740	8.917e-16	4.109e-09	6.884e-11
11:34654222-34654322	8.901e-18	1.828e-11	2.597e-10
15:44536362-44536462	1.921e-11	9.478e-09	9.507e-10
13:49147208-49147308	6.838e-12	2.19e-06	4.118e-08
2:135531691-135531791	4.434e-11	2.562e-08	1.96e-09
12:124498589-124498689	4.434e-11	2.562e-08	1.96e-09
5:138465957-138466057	1.218e-12	1.685e-07	7.871e-07
9:112881551-112881651	2.168e-15	4.96e-11	3.545e-13
12:96398879-96398979	0.002229	1.223e-05	5.425e-08
16:424423-424523	1.771e-10	4.203e-08	1.285e-09
10:31760431-31760531	1.048e-10	2.378e-06	6.331e-08
1:156500989-156501089	8.306e-18	1.681e-09	6.312e-11
2:61620844-61620944	7.389e-21	1.196e-10	3.567e-11
13:97206176-97206276	2.653e-11	4.34e-09	5.531e-10
11:72102791-72102891	2.521e-13	9.539e-10	1.931e-10
7:101130476-101130576	1.385e-15	3.639e-10	4.49e-12
3:4982913-4983013	1.759e-11	1.176e-06	3.025e-06
19:45471375-45471475	1.251e-10	6.202e-06	4.55e-10
3:32373977-32374077	4.319e-21	1.82e-12	3.091e-11
15:40440725-40440825	6.17e-12	3.915e-06	8.114e-08
7:137687225-137687325	1.28e-11	1.406e-09	2.387e-09
16:27327000-27327100	2.359e-12	1.715e-10	4.643e-13
11:65574329-65574429	8.387e-10	6.878e-10	3.34e-08
6:3001990-3002090	7.632e-18	1.8e-10	2.395e-11
4:6716083-6716183	1.103e-16	6.765e-11	1.339e-11
12:110614036-110614136	1.816e-12	6.072e-08	4.246e-06
2:10812679-10812779	7.175e-11	9.035e-09	4.996e-09
4:39458912-39459012	1.274e-12	9.963e-09	6.322e-08
14:87810835-87810935	2.087e-10	2.1e-07	1.234e-07
4:26319344-26319444	7.781e-10	1.051e-07	2.328e-08
13:25301499-25301599	1.114e-10	1.17e-08	1.305e-07
1:203092062-203092162	2.152e-16	9.378e-12	3.56e-11
13:110323280-110323380	2.187e-06	8.531e-07	2.229e-09
7:97971644-97971744	3.258e-11	5.734e-10	1.168e-11
12:2262180-2262280	0.001093	4.119e-05	4.348e-08
5:35183682-35183782	0.0001596	2.608e-05	3.751e-06
12:52069785-52069885	4.747e-13	1.328e-07	2.356e-09
2:237411115-237411215	1.101e-10	5.397e-09	1.144e-10
1:70411086-70411186	2.259e-15	1.015e-09	6.799e-11
6:136032143-136032243	4.839e-13	1.453e-09	2.545e-11
2:149040579-149040679	0.0004473	8.28e-06	4.13e-06
11:95790363-95790463	1.625e-10	2.773e-08	8.842e-10
22:46087950-46088050	1.264e-10	6.47e-07	2.547e-07
12:121210324-121210424	0.0001992	1.528e-07	5.593e-09
8:47826602-47826702	7.883e-06	1.337e-06	9.781e-07
17:2049234-2049334	1.528e-11	5.593e-09	3.292e-10
22:27475130-27475230	7.828e-07	1.115e-06	1.476e-10
8:60517526-60517626	0.0002765	3.05e-06	4.156e-06
10:1099206-1099306	6.166e-06	0.002245	4.476e-05
22:36529161-36529261	1.281e-12	6.185e-08	4.371e-09
9:93095632-93095732	6.996e-17	6.026e-09	2.869e-12
13:20160690-20160790	1.569e-07	0.001055	0.0005836
8:37099996-37100096	3.179e-08	4.982e-05	2.46e-09
17:82256715-82256815	9.493e-12	3.427e-08	5.636e-10
1:157045758-157045858	2.551e-16	7.42e-11	4.068e-09
7:44633583-44633683	0.001628	0.003557	0.0001604
8:140393955-140394055	5.1e-11	2.601e-09	2.047e-09
13:77329226-77329326	2.268e-08	2.053e-05	1.327e-07
14:74973452-74973552	5.413e-06	0.0006894	3.887e-05
1:67685197-67685297	1.202e-11	3.358e-07	1.62e-07
1:41022100-41022200	7.893e-05	4.722e-05	3.584e-08
9:122125275-122125375	1.234e-12	6.289e-08	1.759e-09
5:172800375-172800475	5.084e-16	5.983e-10	1.439e-09
2:197180094-197180194	1.75e-05	8.236e-06	1.811e-08
2:172465521-172465621	1.022e-11	9.578e-07	5.478e-08
13:48410432-48410532	0.00022	0.004024	0.001176
9:114285393-114285493	3.221e-06	0.001672	4.977e-06
3:156682286-156682386	5.745e-17	2.534e-13	1.57e-13
2:33069885-33069985	1.156e-06	3.18e-05	2.927e-08
6:29964997-29965097	5.533e-17	3.12e-13	4.717e-13
2:85538616-85538716	6.787e-10	4.722e-06	2.281e-08
7:88220093-88220193	1.441e-11	1.224e-05	2.33e-09
20:45881066-45881166	3.433e-15	9.876e-10	2.797e-08
15:39585446-39585546	1.456e-13	1.011e-08	2.296e-10
15:84658313-84658413	5.226e-12	2.071e-06	2.698e-08
12:12561410-12561510	1.941e-06	0.0005955	0.0002494
3:9933004-9933104	1.092e-10	2.754e-06	1.039e-07
10:45672917-45673017	5.322e-11	4.754e-06	8.113e-07
12:15928999-15929099	0.003836	0.001306	0.0001776
5:96935981-96936081	2.778e-13	6.212e-09	7.385e-11
9:132609905-132610005	3.493e-10	1.447e-09	7.842e-10
20:44710658-44710758	3.493e-10	1.447e-09	7.842e-10
5:369219-369319	2.585e-07	1.631e-05	1.982e-09
18:49645791-49645891	2.514e-05	5.637e-05	8.529e-08
1:230127073-230127173	0.00295	6.265e-06	4.433e-06
15:75648035-75648135	8.761e-11	5.869e-07	3.689e-06
1:204941851-204941951	7.831e-06	5.213e-05	1.273e-06
3:38702421-38702521	0.005835	0.0003077	0.007703
7:139359738-139359838	1.977e-12	2.364e-06	1.92e-05
18:76620369-76620469	2.529e-12	9.637e-09	1.181e-10
10:122980341-122980441	4.668e-14	1.372e-06	2.906e-06
18:7022423-7022523	3.069e-09	0.0005259	1.063e-06
14:55240869-55240969	1.572e-08	3.27e-07	1.966e-05
11:14520147-14520247	1.828e-10	5.332e-06	1.205e-09
3:31253986-31254086	0.0008818	0.003557	0.0001604
22:31102439-31102539	2.27e-10	9.024e-06	3.419e-08
17:76398073-76398173	1.953e-11	3.591e-10	1.712e-10
4:139903002-139903102	0.002258	7.944e-06	2.861e-07
17:38507590-38507690	0.000147	5.115e-07	4.417e-07
13:33188080-33188180	0.006121	1.335e-05	8.506e-08
9:98504238-98504338	5.269e-05	0.005139	7.159e-06
21:28148556-28148656	1.333e-05	1.295e-05	2.316e-07
14:79544415-79544515	0.004632	1.223e-05	5.51e-08
15:25931999-25932099	0.001592	1.987e-05	2.863e-06
3:134471942-134472042	3.131e-10	2.109e-09	2.096e-09
5:95669581-95669681	1.965e-09	5.511e-09	1.538e-09
9:110141103-110141203	1.692e-14	9.928e-10	3.805e-10
7:132750869-132750969	1.245e-06	3.901e-05	4.818e-07
18:55550430-55550530	8.541e-05	8.264e-06	1.468e-08
13:102839057-102839157	4.199e-12	2.496e-11	1.084e-11
8:52576462-52576562	0.002635	4.119e-05	4.282e-08
11:94128412-94128512	1.607e-12	7.061e-07	3.428e-08
X:130166171-130166271	1.013e-12	9.026e-09	1.04e-11
16:15550939-15551039	8.768e-05	2.544e-07	3.972e-07
8:40895805-40895905	0.002028	0.002908	0.00662
20:58808823-58808923	2.321e-05	0.002256	0.003851
1:110964027-110964127	2.729e-17	5.634e-12	7.273e-13
11:12434488-12434588	0.002635	4.119e-05	4.281e-08
20:37528129-37528229	1.518e-12	2.938e-08	2.135e-10
6:158031835-158031935	1.769e-11	1.362e-07	1.868e-10
18:21673077-21673177	8.508e-06	6.203e-06	1.116e-05
12:25432855-25432955	7.107e-23	4.388e-13	1.667e-12
12:106030544-106030644	2.679e-12	2.205e-11	4.247e-12
4:77041001-77041101	3.059e-11	2.311e-09	8.469e-11
16:4987607-4987707	3.965e-08	0.001838	2.639e-05
10:110512939-110513039	9.838e-11	5.642e-08	1.108e-08
9:134164827-134164927	1.444e-13	1.458e-09	2.63e-11
13:79406609-79406709	1.566e-14	5.653e-11	2.243e-13
20:48578821-48578921	7.094e-26	1.045e-16	1.153e-17
11:35662677-35662777	2.878e-10	7.951e-10	1.025e-09
17:47968021-47968121	8.195e-17	2.489e-11	4.956e-12
11:11391885-11391985	0.0001644	3.197e-05	1.389e-07
3:116000436-116000536	1.349e-06	1.799e-05	3.806e-09
17:40478001-40478101	4.75e-11	3.875e-09	3.859e-09
2:152336148-152336248	7.933e-14	1.229e-10	2.001e-08
3:38059277-38059377	9.636e-10	8.652e-08	3.986e-08
12:29743968-29744068	2.462e-08	2.636e-07	7.959e-09
1:7667667-7667767	1.342e-11	7.945e-07	1.546e-09
5:142677479-142677579	9.747e-07	3.449e-07	4.572e-09
6:109440354-109440454	3.832e-11	3.592e-06	3.203e-09
15:62390427-62390527	1.077e-15	6.987e-09	3.1e-10
5:177497621-177497721	3.311e-11	2.131e-08	2.099e-10
2:128736701-128736801	8.416e-10	3.309e-08	9.472e-11
2:48440587-48440687	8.913e-12	6.358e-08	4.321e-09
7:90597362-90597462	3.719e-10	2.109e-09	4.069e-10
7:130896344-130896444	0.001046	5.624e-05	1.753e-08
2:156332084-156332184	9.682e-15	2.557e-10	3.599e-09
8:16752783-16752883	0.0004584	1.387e-05	3.974e-08
6:3068426-3068526	2.205e-16	6.35e-09	7.22e-10
2:174990305-174990405	9.584e-17	1.149e-09	1.357e-09
13:27251476-27251576	1.58e-11	1.576e-08	2.73e-08
X:41334590-41334690	1.438e-10	1.886e-10	8.206e-10
4:122152059-122152159	5.458e-11	3.267e-08	1.251e-07
4:7832337-7832437	2.667e-05	9.748e-05	2.991e-08
13:113098062-113098162	4.486e-08	2.788e-05	7.72e-08
3:112684848-112684948	0.00351	7.165e-06	2.724e-06
11:12503051-12503151	9.014e-05	2.834e-05	3.299e-06
8:117520670-117520770	3.956e-12	3.511e-07	6.079e-09
8:23000021-23000121	2.003e-06	3.334e-06	1.932e-07
15:81190257-81190357	9.245e-05	1.845e-05	1.431e-08
15:44537026-44537126	1.081e-12	3.301e-09	1.893e-10
18:58590327-58590427	2.107e-11	8.695e-06	3.61e-09
1:3858268-3858368	6.197e-05	0.001628	0.0001484
3:149152060-149152160	1.032e-07	1.6e-05	4.709e-09
8:133356319-133356419	4.568e-16	1.893e-10	9.251e-10
12:122975169-122975269	2.038e-16	1.766e-09	1.117e-09
9:134624987-134625087	8.038e-13	5.092e-09	1.4e-10
5:139293511-139293611	1.848e-12	2.778e-07	1.698e-06
17:729888-729988	2.344e-10	8.066e-07	7.321e-09
15:98648404-98648504	7.241e-12	4.899e-06	2.624e-06
9:107488466-107488566	2.883e-10	1.5e-07	1.608e-07
3:134353989-134354089	3.953e-10	9.959e-09	2.346e-10
1:39026349-39026449	1.931e-12	4.439e-07	4.49e-06
2:101308536-101308636	4.454e-10	1.635e-06	6.589e-06
6:88963731-88963831	1.471e-11	6.725e-06	9.976e-07
16:87830818-87830918	4.163e-12	2.212e-07	8.479e-09
9:127225424-127225524	0.0001648	0.001812	7.46e-07
9:99828888-99828988	5.951e-06	0.001055	0.0005836
6:169168192-169168292	1.114e-11	6.672e-09	1.934e-10
8:124538668-124538768	5.634e-08	0.000827	2.79e-05
3:4983791-4983891	1.325e-08	2.072e-05	7.065e-08
1:2135589-2135689	1.422e-14	9.982e-09	1.675e-10
9:111896617-111896717	1.375e-15	1.886e-08	5.028e-09
2:120915620-120915720	0.0005126	0.0005903	4.579e-05
14:68940202-68940302	3.776e-10	2.35e-08	2.048e-09
2:84394073-84394173	1.759e-19	6.445e-13	1.537e-13
13:79810639-79810739	1.111e-11	1.116e-08	2.06e-10
9:99826619-99826719	6.166e-17	8.833e-11	1.44e-11
19:55634875-55634975	8.759e-12	1.136e-08	6.437e-10
19:1266685-1266785	2.313e-10	4.538e-07	9.908e-10
8:11854105-11854205	2.869e-09	1.465e-08	1.321e-08
7:99616864-99616964	7.929e-08	4.654e-07	2.894e-08
20:51360337-51360437	2.823e-11	2.525e-06	3.279e-07
19:7479638-7479738	0.0001488	0.0001671	2.096e-07
11:66335785-66335885	2.438e-12	5.541e-07	2.311e-08
19:45471678-45471778	1.564e-11	3.933e-09	1.394e-09
4:58776394-58776494	2.221e-21	4.082e-15	1.919e-12
8:18209923-18210023	3.446e-11	8.64e-10	2.469e-11
15:42920939-42921039	2.681e-14	2.437e-10	2.191e-11
3:48465602-48465702	8.243e-12	9.454e-09	6.7e-11
4:145933314-145933414	6.35e-05	0.001577	2.862e-05
1:46616814-46616914	2.626e-12	1.282e-09	1.543e-10
3:196151291-196151391	0.0003682	0.00198	0.0002016
2:47035378-47035478	1.937e-16	2.81e-10	3.768e-10
12:123436570-123436670	2.986e-10	3.392e-06	1.947e-05
1:244834820-244834920	7.216e-12	4.043e-06	4.115e-07
12:66130732-66130832	3.321e-11	1.626e-09	1.254e-11
20:31723942-31724042	3.639e-14	2.325e-08	3.481e-08
1:234610899-234610999	1.362e-11	2.076e-07	5.927e-09
8:81234418-81234518	9.149e-07	8.302e-06	1.328e-06
